case,source_name,local_id,leakage_class,volume,material,raw_material,t0,t1,length_cm
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,144768,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_side_port_band_00,Aluminium,Aluminium,0.411939676946,0.417751439987,0.12238539051347858
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,144768,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_side_port_band_00,Aluminium,Aluminium,0.48090883159,0.485784799578,0.10267921147726747
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,144768,non_window_no_window_disk_intersection,Cu_SubstrateSupport_OpenRing_L3_YP_panel,Copper,Copper,0.856840962094,0.871771476153,0.31441006468895694
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,144768,non_window_no_window_disk_intersection,Si_Substrate_Stack_side_entry_L1,Silicon,Silicon,0.931742374291,0.933235425697,0.031441006471001
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,144768,non_window_no_window_disk_intersection,TP_L1_00364,Ta/TES,Ta,0.934635487806,0.948912465459,0.3006477506202587
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,144768,non_window_no_window_disk_intersection,Si_Substrate_Stack_side_entry_L0,Silicon,Silicon,0.991464430528,0.992957481934,0.031441006471001
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,144768,non_window_no_window_disk_intersection,TP_L0_00334,Ta/TES,Ta,0.993704007636,1.0,0.1325823986115991
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Aluminium,Aluminium,0.0,0.015358201487,0.30722030288021757
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,ActiveShield_Flex_Kapton_detector_bay_above_side_port,Kapton,Kapton,0.020480785938,0.022017692633,0.030743765195176277
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,ActiveShield_Al_Backplane_detector_bay_above_side_port,Aluminium,Aluminium,0.023042331063,0.028165934284,0.1024908375323803
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,CsI_Side_Segment_05,CsI,CsI,0.0307279953,0.236424950197,4.114692780823705
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Passive_W_Liner_detector_bay_above_side_port,W,W,0.256066765588,0.259687549665,0.07242894825552243
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Passive_Cu_Liner_detector_bay_above_side_port,Copper,Copper,0.262274329476,0.266414066961,0.08280991788412362
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.2726257669,0.293350462945,0.4145698571173684
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.363549398294,0.371377637854,0.15659347422143263
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.443745638237,0.450073532788,0.12658107670991683
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.51911365653,0.524468787837,0.10712224758168981
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Al_50mK_Local_Can_side_entry_YM_panel,Aluminium,Aluminium,0.746469894551,0.751350110457,0.09762219945032317
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel,Cryoperm,Cryoperm,0.759280461303,0.766600785161,0.14643329915548375
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Nb_SideEntry_Sample_Can_with_side_aperture_YM_panel,Nb,Nb,0.778801324925,0.781851459866,0.06101387465145229
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,Cu_SubstrateSupport_OpenRing_L5_YM_panel,Copper,Copper,0.902531488324,0.913007262326,0.20955386374657003
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,TP_L5_00088,Ta/TES,Ta,0.979655066302,0.983160365967,0.07011883687544672
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,TP_L5_00108,Ta/TES,Ta,0.983465379461,0.992615784284,0.18304162395435467
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,224887,non_window_no_window_disk_intersection,TP_L5_00129,Ta/TES,Ta,0.992920797778,1.0,0.1416099829549751
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Aluminium,Aluminium,0.0,0.027896970279,0.4589128220190484
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,CsI_TopAnnulus_Segment_04,CsI,CsI,0.047161270786,0.067580442046,0.33590097463991525
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.091155349557,0.122593258774,0.5171622399444763
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.228742936797,0.240542543488,0.19410677041721255
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.349161846346,0.358613269746,0.15547851043365504
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.461089128962,0.46897954062,0.12979943860034795
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,ColdPlate_MXC_50mK_SD_anchor,Copper,Copper,0.555870996121,0.557665234221,0.029515709469889313
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,Si_Substrate_Stack_side_entry_L0,Silicon,Silicon,0.885328472783,0.888838047166,0.05773346238249785
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,TP_L1_00106,Ta/TES,Ta,0.988860917093,0.992075210652,0.05287601173912276
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,227938,non_window_no_window_disk_intersection,TP_L1_00105,Ta/TES,Ta,0.992556818165,1.0,0.12244238519593202
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Aluminium,Aluminium,0.0,0.016721128645,0.31291448969838986
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,ActiveShield_Flex_Kapton_detector_bay_above_side_port,Kapton,Kapton,0.022348244361,0.024036436873,0.03159235896214963
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,ActiveShield_Al_Backplane_detector_bay_above_side_port,Aluminium,Aluminium,0.025161913492,0.030789477412,0.10531264543547622
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,CsI_Side_Segment_01,CsI,CsI,0.033603373467,0.259035548216,4.218674194835224
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Passive_W_Liner_detector_bay_above_side_port,W,W,0.280495403303,0.284449640069,0.07399847259410262
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Passive_Cu_Liner_detector_bay_above_side_port,Copper,Copper,0.287274313422,0.291794175297,0.08458342149922753
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.298574872424,0.321185404938,0.42312713415686837
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.397604614948,0.406107751885,0.15912530858211602
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.484483889495,0.491313918592,0.1278152399211399
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.565507810808,0.57123319961,0.10714331271163287
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Al_50mK_Local_Can_side_entry_YP_panel,Aluminium,Aluminium,0.720533104214,0.725359858842,0.09032652600107953
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Cryoperm_Horizontal_Sleeve_1p2mm_YP_panel,Cryoperm,Cryoperm,0.733203335114,0.740443467057,0.13548978902033051
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Nb_SideEntry_Sample_Can_with_side_aperture_YP_panel,Nb,Nb,0.752510353629,0.755527075272,0.056454078760031355
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,Si_Substrate_Stack_side_entry_L4,Silicon,Silicon,0.984712259737,0.989228401115,0.08451379716674824
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,TP_L4_00215,Ta/TES,Ta,0.991486471804,0.992038052077,0.0103221178018461
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,TP_L4_00193,Ta/TES,Ta,0.992339724241,0.995004348072,0.04986501952216298
current,Background_eplus_fullsphere20_rep06_part01.inc1.id1.sim.gz,241096,non_window_no_window_disk_intersection,TP_L4_00192,Ta/TES,Ta,0.99589707622,1.0,0.07678095947632041
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Aluminium,Aluminium,0.0,0.012585662971,0.19940766429929288
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,ActiveShield_Flex_Kapton_detector_bay_above_side_port,Kapton,Kapton,0.019078763258,0.021026719455,0.030863483020016052
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,ActiveShield_Al_Backplane_detector_bay_above_side_port,Aluminium,Aluminium,0.02232536367,0.028818666429,0.10288010569994341
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,CsI_Side_Segment_03_above_side_port,CsI,CsI,0.032065369344,0.248664055795,3.4317968195247968
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,CsI_Side_Segment_03_side_port_band_00,CsI,CsI,0.248664055795,0.291946092877,0.6857620405475742
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,Passive_W_Liner_detector_bay_side_port_band_00,W,W,0.316654463462,0.321206501515,0.07212264288673495
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,Passive_Cu_Liner_detector_bay_side_port_band_00,Copper,Copper,0.324458055287,0.329660713772,0.08243109473305074
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.337465106993,0.363483429999,0.4122351783585692
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_side_port_band_00,Aluminium,Aluminium,0.451343879082,0.461111559138,0.1547594489124464
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_side_port_band_00,Aluminium,Aluminium,0.55103971084,0.558866075366,0.12400118084208395
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_side_port_band_00,Aluminium,Aluminium,0.643740722586,0.650277520667,0.1035692470338516
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,TP_L0_00330,Ta/TES,Ta,0.991572890681,0.991863688925,0.0046074170865687105
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,11466,non_window_no_window_disk_intersection,TP_L0_00329,Ta/TES,Ta,0.993252847118,1.0,0.10690211552383257
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Aluminium,Aluminium,0.0,0.031947474012,0.46245863818053373
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.069352446051,0.105791993159,0.5274840610294034
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.228870682586,0.242556691316,0.19811309517069614
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.368596459205,0.37956924888,0.15883763981577578
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.498616172345,0.507789330235,0.13278690215166783
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,ColdPlate_MXC_50mK_SD_anchor,Copper,Copper,0.60889354956,0.618861048761,0.1442854638469574
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,Cu_SubstrateSupport_SolidDisk_L0_deepest,Copper,Copper,0.958197250061,0.99033736835,0.4652472783704036
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,Si_Substrate_Stack_side_entry_L5,Silicon,Silicon,0.99492881382,0.997683681102,0.03987833814727579
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,47991,non_window_no_window_disk_intersection,TP_L5_00302,Ta/TES,Ta,0.999061114743,1.0,0.013590921059891136
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.0,0.019413142228,0.3892950119188872
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.126468100381,0.138367050365,0.23861164882222885
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.247885237473,0.25741332184,0.19106828114953528
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.360699138372,0.368650012083,0.15944021012863074
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,DR_Continuous_HEX_CuNi_MXC_to_CP,CuNi,CuNi,0.607876574581,0.631923622958,0.48221951266787344
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,ColdPlate_MXC_50mK_SD_anchor,Copper,Copper,0.660438145603,0.698983288322,0.7729522412175838
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,Cu_SubstrateSupport_OpenRing_L5_ZP_panel,Copper,Copper,0.872436430553,0.89186340094,0.3895723103211505
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,TP_L4_00134,Ta/TES,Ta,0.909375525658,0.919011811337,0.19323806028935805
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,TP_L4_00133,Ta/TES,Ta,0.91933302086,0.92047305213,0.02286123913533282
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,Si_Substrate_Stack_side_entry_L3,Silicon,Silicon,0.990362342895,0.992814598711,0.049175499046256746
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,TP_L3_00085,Ta/TES,Ta,0.994407278931,0.998671772955,0.08551661716600567
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,89729,non_window_no_window_disk_intersection,TP_L3_00084,Ta/TES,Ta,0.998992982478,1.0,0.020193892035886393
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.0,0.038030487847,0.5770282501397768
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.166745838291,0.181086572852,0.21758881986326167
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.313498612648,0.325060576281,0.175427138094312
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.450977968379,0.460723911703,0.14787306028872735
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,Al_50mK_Local_Can_side_entry_YM_panel,Aluminium,Aluminium,0.700295486395,0.70813946258,0.11901493008393452
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,Cryoperm_Horizontal_Sleeve_1p2mm_YM_panel,Cryoperm,Cryoperm,0.720885923882,0.73265188816,0.17852239513348886
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,Nb_SideEntry_Sample_Can_with_side_aperture_YM_panel,Nb,Nb,0.752261828624,0.75716431374,0.07438433130814895
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,TP_L0_00006,Ta/TES,Ta,0.99003235675,0.993867346569,0.05818745932116634
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,99174,non_window_no_window_disk_intersection,TP_L0_00005,Ta/TES,Ta,0.994332265886,1.0,0.08599528649793355
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.0,0.029237866555,0.6490248152802948
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.127953015137,0.138924455082,0.2435450196158291
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.239899081426,0.248683204634,0.19499076417723796
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.343895217236,0.351223754512,0.16267953555651182
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,G10_Support_Ring_CP_Still,G10,G10,0.362218003029,0.384212051639,0.4882258871220537
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,ColdPlate_CP_100mK_intercept,Copper,Copper,0.411093997507,0.439727224896,0.6356029801991969
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,ColdPlate_MXC_50mK_SD_anchor,Copper,Copper,0.694562948655,0.728922821521,0.7627235762212757
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,Cu_SubstrateSupport_OpenRing_L4_ZP_panel,Copper,Copper,0.88354224942,0.903585508592,0.44492208613277795
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,Si_Substrate_Stack_side_entry_L3,Silicon,Silicon,0.962760366923,0.972558782948,0.2175061281814887
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,TP_L3_00235,Ta/TES,Ta,0.97745799096,0.978318232077,0.019095710386637765
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,TP_L3_00234,Ta/TES,Ta,0.978604564351,0.984198241395,0.12416895067875293
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,TP_L3_00255,Ta/TES,Ta,0.984572532701,0.987194532567,0.05820339098594653
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,TP_L3_00254,Ta/TES,Ta,0.987480864841,0.995801271891,0.1846971508172387
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127344,non_window_no_window_disk_intersection,TP_L3_00274,Ta/TES,Ta,0.996357165332,1.0,0.08086397456694788
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Aluminium,Aluminium,0.0,0.025610079483,0.46170130437158763
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,CsI_TopAnnulus_Segment_01,CsI,CsI,0.042709848879,0.051192727857,0.15293026683375718
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.073185423034,0.102518174776,0.5288140456213423
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.201607392711,0.212627458691,0.19867095065457963
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.314135228029,0.322974275099,0.15935130401800704
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.418898639126,0.426292519252,0.133297676831008
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Al_50mK_Local_Can_side_entry_YP_panel,Aluminium,Aluminium,0.663046909086,0.671491295769,0.15223632354390837
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Cryoperm_Horizontal_Sleeve_1p2mm_YP_panel,Cryoperm,Cryoperm,0.68521342413,0.697880004155,0.2283544853248744
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Nb_SideEntry_Sample_Can_with_side_aperture_YP_panel,Nb,Nb,0.718990970863,0.72426871254,0.09514770221719569
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Cu_SubstrateSupport_OpenRing_L3_YP_panel,Copper,Copper,0.947237149822,0.951211604655,0.07165190493766822
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,Si_Substrate_Stack_side_entry_L2,Silicon,Silicon,0.977974298585,0.980997624693,0.054504852612069374
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,127400,non_window_no_window_disk_intersection,TP_L2_00354,Ta/TES,Ta,0.991322441401,1.0,0.15643997226086948
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,132159,non_window_no_window_disk_intersection,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Aluminium,Aluminium,0.0,0.034744047077,0.6111107558641666
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,132159,non_window_no_window_disk_intersection,Shield_60K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.152498589741,0.165582514631,0.23013229320918457
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,132159,non_window_no_window_disk_intersection,Shield_4K_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.285955672492,0.296423007933,0.18410927371405233
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,132159,non_window_no_window_disk_intersection,Still_Shield_Al_side_window_side_wall_above_side_port,Aluminium,Aluminium,0.409820560172,0.418543575607,0.15342854400593095
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,132159,non_window_no_window_disk_intersection,ColdPlate_MXC_50mK_SD_anchor,Copper,Copper,0.542478238176,0.587459996806,0.7911811901347543
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,132159,non_window_no_window_disk_intersection,TP_L0_00300,Ta/TES,Ta,0.875892674351,0.879091731925,0.056268012985576155
current,Background_eplus_fullsphere20_rep07_part01.inc1.id1.sim.gz,132159,non_window_no_window_disk_intersection,TP_L0_00299,Ta/TES,Ta,0.879466579914,0.890712019572,0.19779529754248235
