case,cohort,source_name,source_file,local_id,leakage_class,has_tes_hit,stop_class,stop_process,stop_material,stop_volume,n_ia,n_cc_hits,n_segments_after_annihilation,path_length_total_cm,path_length_by_endpoint_material_cm,path_endpoint_material_sequence,cc_edep_total_keV,cc_edep_by_material_keV,shield_edep_keV,tes_edep_keV,first_primary_volume,last_primary_volume,primary_volume_sequence,path_cm_Ta/TES,path_cm_CsI,path_cm_Aluminium,path_cm_Copper,path_cm_W,path_cm_Be,path_cm_Kapton,path_cm_StainlessSteel,path_cm_LowCarbonSteel,path_cm_other,path_cm_unknown,edep_keV_Ta/TES,edep_keV_CsI,edep_keV_Aluminium,edep_keV_Copper,edep_keV_W,edep_keV_Be,edep_keV_Kapton,edep_keV_StainlessSteel,edep_keV_LowCarbonSteel,edep_keV_other,edep_keV_unknown,group
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,52,,False,absorbed before TES,PHOT,Aluminium,ActiveShield_Al_Backplane_Liner,8,54,3,11.52851316866748,Kapton:6.67; Aluminium:4.86,Aluminium -> Kapton -> Aluminium,321.988203343,Aluminium:191; Kapton:131,321.988203343,0.0,,,,0.0,0.0,4.856663671893742,0.0,0.0,0.0,6.671849496773739,0.0,0.0,0.0,0.0,0.0,0.0,191.15800709999996,0.0,0.0,0.0,130.83019624300002,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,59,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,7,29,3,9.595017229174747,CsI:9.6,CsI,525.71155362,CsI:511; Aluminium:14.7,525.7115536199999,0.0,,,,0.0,9.595017229174747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998942,14.712611619999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,69,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side04,10,27,6,9.328963225415867,CsI:9.33,CsI,524.4129817,CsI:511; Aluminium:13.4,524.4129817,0.0,,,,0.0,9.328963225415867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998872,13.4141097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,94,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,7,28,3,5.9044804363006484,CsI:5.9,CsI,704.82070091,CsI:511; Aluminium:194,704.8207009099999,0.0,,,,0.0,5.9044804363006484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99896,193.82174091000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,99,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,6,30,1,0.214049382386402,Aluminium:0.214,Aluminium,367.11287949999996,Aluminium:367,367.11287949999996,0.0,,,,0.0,0.0,0.214049382386402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.11287949999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,148,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side04,18,32,14,4.256356703720063,CsI:4.26,CsI,564.3570927,CsI:511; Aluminium:53.4,564.3570927,0.0,,,,0.0,4.256356703720063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9988399999999,53.358252699999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,167,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side04,7,24,3,10.82346247099228,CsI:10.8,CsI,556.6433612999999,CsI:511; Aluminium:45.6,556.6433613,0.0,,,,0.0,10.82346247099228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989299999999,45.6444313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,168,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,9,37,5,3.277971861274593,CsI:2.61; Aluminium:0.669,Aluminium -> CsI,521.41994426,Aluminium:270; CsI:251,521.4199442599999,0.0,,,,0.0,2.609372953034383,0.6685989082402097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.02312999999998,270.39681426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,192,,False,scattered/no TES,COMP,CsI,CsI_Active_Shield_Side05,11,36,5,34.654880181436766,CsI:34.4; Aluminium:0.275,Aluminium -> CsI,623.7172090700001,CsI:336; Aluminium:288,623.71720907,0.0,,,,0.0,34.38017317369943,0.27470700773733503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.88955000000004,287.82765907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,193,,False,scattered/no TES,COMP,Aluminium,ActiveShield_Al_Backplane_Liner,6,34,1,3.2346383196580093,Aluminium:3.23,Aluminium,142.57036185,Aluminium:143,142.57036185,0.0,,,,0.0,0.0,3.2346383196580093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.57036185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,213,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,9,27,5,6.100153844874905,CsI:4.72; Aluminium:0.915; other:0.47,other -> Aluminium -> CsI,585.63763076,CsI:267; other:218; Aluminium:101,585.63763076,0.0,,,,0.0,4.715378435829582,0.9152327248301394,0.0,0.0,0.0,0.0,0.0,0.0,0.46954268421518386,0.0,0.0,266.59612,101.4276,0.0,0.0,0.0,0.0,0.0,0.0,217.61391075999998,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,221,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,10,36,6,5.880490964954189,CsI:5.88,CsI,562.6972343,CsI:511; other:51.7,562.6972343000001,0.0,,,,0.0,5.880490964954189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6982943,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,308,,False,absorbed before TES,PHOT,W,Passive_Bottom_W_Shield,10,31,6,13.445178248115944,W:13.4,W,556.8808048799999,W:511; Aluminium:45.9,45.881911880000004,0.0,,,,0.0,0.0,0.0,0.0,13.445178248115944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.881911880000004,0.0,510.99889299999995,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,312,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side02,13,33,8,2.374741097892836,CsI:2.37,CsI,694.8094198900001,CsI:511; Aluminium:184,694.80941989,0.0,,,,0.0,2.374741097892836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99885700000004,183.81056289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,334,,False,absorbed before TES,PHOT,W,Passive_Bottom_W_Shield,8,25,4,12.364014862492974,W:12.4; Aluminium:0.00781,Aluminium -> W,546.9024451500001,W:496; Aluminium:50.8,50.79713515,0.0,,,,0.0,0.0,0.007807393931396198,0.0,12.356207468561578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79713515,0.0,496.10531000000003,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,360,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,8,59,4,15.163414105605792,CsI:9.87; Kapton:5.29,Kapton -> CsI,605.92085805,Kapton:333; CsI:178; Aluminium:94.9,605.92085805,0.0,,,,0.0,9.874833301562045,0.0,0.0,0.0,0.0,5.288580804043747,0.0,0.0,0.0,0.0,0.0,178.05557,94.92191804999999,0.0,0.0,0.0,332.94337,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,416,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,9,31,5,4.568633866171628,CsI:4.57,CsI,551.4062735599999,CsI:511; Aluminium:40.4,551.40627356,0.0,,,,0.0,4.568633866171628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998861,40.40741256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,423,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side04,8,32,4,2.9650725849593433,CsI:2.97,CsI,1100.1142599999998,Aluminium:589; CsI:511,1100.11426,0.0,,,,0.0,2.9650725849593433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99879799999997,589.115462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,434,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,11,34,7,26.028641129429978,CsI:26; Aluminium:0.0243,Aluminium -> CsI,589.4568853700001,CsI:503; Aluminium:86.9,589.4568853700001,0.0,,,,0.0,26.00430457872944,0.024336550700540516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.5873170000001,86.86956837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,475,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side07,9,35,5,8.451243579966665,CsI:8.45,CsI,1151.04454584,Aluminium:640; CsI:511,1151.0445458399997,0.0,,,,0.0,8.451243579966665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99886000000004,640.0456858399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,491,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side04,12,37,8,5.320907852020211,CsI:5.32,CsI,528.8749119,CsI:511; Aluminium:17.9,528.8749118999999,0.0,,,,0.0,5.320907852020211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989,17.8760119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,494,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side02,10,15,6,9.287192933034314,CsI:7.89; Aluminium:1.4,Aluminium -> CsI -> Aluminium,514.01799775,CsI:278; Aluminium:236,514.01799775,0.0,,,,0.0,7.888479716612678,1.3987132164216363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1565,235.86149774999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,512,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side07,11,16,7,14.3198380898356,CsI:14.3,CsI,512.0684104500001,CsI:511; Aluminium:1.07,512.06841045,0.0,,,,0.0,14.3198380898356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99885500000005,1.06955545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,560,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,7,21,2,5.312929381979786,Aluminium:2.68; CsI:2.64,CsI -> Aluminium,230.83141840000002,CsI:160; Aluminium:70.8,230.8314184,0.0,,,,0.0,2.6351189508065858,2.6778104311732003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.98853000000003,70.8428884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,590,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side07,9,39,5,1.7937301694166259,CsI:1.79,CsI,658.26583521,CsI:511; Aluminium:147,658.26583521,0.0,,,,0.0,1.7937301694166259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989038,147.26693140999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,631,,False,absorbed before TES,PHOT,other,ADR_Magnet_Yoke_Fe,11,30,7,26.892838387736408,other:10.3; Copper:6.93; unknown:5.99; CsI:3.67,CsI -> unknown -> Copper -> other,560.5584380099999,other:458; Aluminium:49.6; Copper:28; CsI:24.6,102.19935801000001,0.0,,,,0.0,3.6667609352260753,0.0,6.9330853620231725,0.0,0.0,0.0,0.0,0.0,10.302162164400125,5.990829926087035,0.0,24.64471,49.55955801,27.99509,0.0,0.0,0.0,0.0,0.0,458.35907999999995,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,672,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side04,66,205,14,27.719296666617158,CsI:27.7,CsI,13435.515711760001,CsI:1.19e+04; Aluminium:1.42e+03; Kapton:155,13435.515711759994,0.0,,,,0.0,27.719296666617158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11864.185669030001,1415.87359531,0.0,0.0,0.0,155.45644742,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,710,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,8,46,4,2.8418162999988206,CsI:1.87; Aluminium:0.977,Aluminium -> CsI -> Aluminium,630.5435899999999,Aluminium:461; CsI:169,630.54359,0.0,,,,0.0,1.865250469936947,0.9765658300618737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.46946999999997,461.07411999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,805,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,8,17,4,5.737425544596009,CsI:5.74,CsI,514.8084967,CsI:511; Aluminium:3.81,514.8084967,0.0,,,,0.0,5.737425544596009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998916,3.8095807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,822,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,10,36,5,20.860333360370543,CsI:15; Aluminium:5.84,Aluminium -> CsI -> Aluminium,463.34655809000003,Aluminium:243; CsI:220,463.34655809,0.0,,,,0.0,15.023989393346655,5.836343967023888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.29961,243.04694809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,830,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,6,20,1,2.075599255949953,Aluminium:2.08,Aluminium,312.3904103,Aluminium:312,312.3904103,0.0,,,,0.0,0.0,2.075599255949953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.3904103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,934,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side04,10,72,6,14.880507430468866,CsI:9.6; Aluminium:5.28,Aluminium -> CsI,1055.2516272830003,Aluminium:711; CsI:344,1055.2516272829998,0.0,,,,0.0,9.60229687490176,5.278210555567105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.19644944300006,711.0551778400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,938,,False,absorbed before TES,PHOT,Copper,PulseTube_ColdHead_Interface_Cu,8,24,4,73.92128514744257,Copper:33.7; Aluminium:20.9; unknown:19.3,Copper -> unknown -> Aluminium -> Copper,538.9070184,Copper:313; Aluminium:226,225.6948284,0.0,,,,0.0,0.0,20.925108652819464,33.67303436715067,0.0,0.0,0.0,0.0,0.0,0.0,19.323142127472433,0.0,0.0,225.6948284,313.21218999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,941,,False,no TES,ANNI,Aluminium,Outer_Al_Mech_Shell,5,15,0,0,,,11.0900739443,Aluminium:11.1,11.0900739443,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0900739443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,945,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side01,11,28,7,27.483403990707398,CsI:27.5,CsI,582.4181555,CsI:511; Aluminium:71.4,582.4181555000001,0.0,,,,0.0,27.483403990707398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989,71.4192555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,952,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,8,26,4,13.228316862775715,CsI:13.2,CsI,523.32977953,CsI:511; Aluminium:12.3,523.32977953,0.0,,,,0.0,13.228316862775715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99894800000004,12.330831530000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,977,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,7,28,3,2.331896907794817,CsI:2.33,CsI,531.4339360700001,CsI:511; Aluminium:20.4,531.43393607,0.0,,,,0.0,2.331896907794817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99898,20.43495607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,992,,False,absorbed before TES,PHOT,Copper,PulseTube_ColdHead_Interface_Cu,16,37,12,50.18812630383737,Copper:29.6; W:8.99; CsI:8.25; unknown:3.33,unknown -> CsI -> W -> Copper -> W -> CsI -> W -> Copper,530.5819106,Copper:274; CsI:131; W:106; Aluminium:19.6,256.3431566,0.0,,,,0.0,8.246483682011338,0.0,29.627861268226095,8.987407936302954,0.0,0.0,0.0,0.0,0.0,3.3263734172969817,0.0,130.58964,19.5830096,274.23875400000003,106.17050699999999,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,996,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side07,10,29,6,2.4821693750367086,CsI:2.48,CsI,563.15226078,CsI:511; Aluminium:52.2,563.15226078,0.0,,,,0.0,2.4821693750367086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998887,52.15337378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1008,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,18,182,6,47.23803293578139,CsI:47.2,CsI,3865.2582777799903,Aluminium:2.26e+03; CsI:1.3e+03; Kapton:300,3865.258277779989,0.0,,,,0.0,47.23803293578139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.2577769630002,2264.07143902699,0.0,0.0,0.0,299.92906179000005,0.0,0.0,0.0,0.0,old_shielded
