case,cohort,source_file,local_id,parent_ia_id,child_ia_id,parent_process,child_process,length_cm,endpoint_material,endpoint_volume,endpoint_x_cm,endpoint_y_cm,endpoint_z_cm,nearest_cc_distance_cm,group
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,248,2,8,ANNI,PHOT,24.333847859050163,W,Passive_W_Bottom_Plate_detector_bay,4.450876563110911,-0.73301,-14.285925787685237,5.799999999698939e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,248,8,9,PHOT,PHOT,0.0010354709073641534,W,Passive_W_Bottom_Plate_detector_bay,4.451081624077456,-0.73212,-14.286413691364253,4.3863424413305435e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,248,8,10,PHOT,PHOT,0.0010354709073641534,W,Passive_W_Bottom_Plate_detector_bay,4.451081624077456,-0.73212,-14.286413691364253,4.3863424413305435e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,248,10,11,PHOT,PHOT,0.0003702701716307792,W,Passive_W_Bottom_Plate_detector_bay,4.450812923500605,-0.73231,-14.28624398573677,5.8830264311662405e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,258,4,6,ANNI,COMP,8.79322428116672,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-13.276665207829863,-12.72679,-15.551526717856353,1.0000000011735228e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,261,3,5,ANNI,COMP,2.2966990888011454,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,16.806584685919983,-7.63882,-20.924958427313545,2.2360679782746476e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,269,2,4,ANNI,PHOT,3.7466550820832176,CsI,CsI_TopAnnulus_Segment_02,-4.649163446691244,14.77734,2.4174637345883805,2.2360679777364997e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,269,2,5,ANNI,PHOT,3.7466550820832176,CsI,CsI_TopAnnulus_Segment_02,-4.649163446691244,14.77734,2.4174637345883805,2.2360679777364997e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,269,5,6,PHOT,PHOT,1.4142135623545664e-05,CsI,CsI_TopAnnulus_Segment_02,-4.6491563756234315,14.77735,2.417470805656192,1.4142135631445285e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,276,2,4,ANNI,COMP,0.28832912894815116,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,17.513988451954628,-5.81605,0.5961334429471314,4.000000000559112e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,276,2,5,ANNI,COMP,0.3638469793745694,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,17.459880641058234,-5.97673,0.6371880626628208,1.000000000139778e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,276,2,6,ANNI,PHOT,2.0538612023454736,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,17.274866151760772,-6.74039,2.167869182965153,0.0,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,276,4,8,COMP,PHOT,0.004964604717397355,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,17.512553025188815,-5.81293,0.5997184743277462,2.000000000279556e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,276,6,9,PHOT,PHOT,0.009676207934929876,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,17.278359259259833,-6.74751,2.173412900129655,1.000000000139778e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,307,2,4,ANNI,COMP,0.14473364363547198,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-18.221632634294878,3.16135,-12.993567936914017,6.403124235509436e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,323,3,5,ANNI,COMP,0.8123866199045877,CsI,CsI_Side_Segment_05,-11.10303310459804,-14.05595,-2.54421262511607,2.2360679775960662e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,323,3,6,ANNI,PHOT,0.6832666040426686,CsI,CsI_Side_Segment_05,-11.144851399637414,-14.08119,-2.865606799300979,3.605551275340533e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,323,3,7,ANNI,PHOT,0.6832666040426686,CsI,CsI_Side_Segment_05,-11.144851399637414,-14.08119,-2.865606799300979,3.605551275340533e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,323,7,8,PHOT,PHOT,0.014122078458925463,CsI,CsI_Side_Segment_05,-11.134753914802069,-14.08736,-2.857899335386045,2.9999999991243095e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,323,6,9,PHOT,PHOT,0.0006360817557520877,CsI,CsI_Side_Segment_05,-11.145070602739581,-14.08178,-2.865514875419425,2.8284271227363433e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,327,4,6,ANNI,COMP,3.524525542878077,W,W_Side_Aperture_Sleeve_collimator_ZM_panel,-16.33090688314798,-0.06386,-7.480051303035963,5.329502790529843e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,327,4,7,ANNI,PHOT,3.4108929125523684,W,W_Side_Aperture_Sleeve_collimator_ZM_panel,-16.257162716938037,-0.16396,-7.669605417868643,5.546169850310932e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,327,4,8,ANNI,PHOT,3.4108929125523684,W,W_Side_Aperture_Sleeve_collimator_ZM_panel,-16.257162716938037,-0.16396,-7.669605417868643,5.546169850310932e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,327,8,9,PHOT,PHOT,0.0008127115109275519,W,W_Side_Aperture_Sleeve_collimator_ZM_panel,-16.25779204197329,-0.16368,-7.670036753005165,2.0396078040403487e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,327,7,11,PHOT,BREM,0.00018193405398630872,W,W_Side_Aperture_Sleeve_collimator_ZM_panel,-16.257092006259914,-0.16405,-7.669746839224877,4.534313620595444e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,327,11,12,BREM,PHOT,1.4142135622710209e-05,W,W_Side_Aperture_Sleeve_collimator_ZM_panel,-16.257084935192104,-0.16404,-7.669753910292689,5.57584074330605e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,347,3,5,ANNI,COMP,2.4720398490720172,CsI,CsI_Side_Segment_02,-5.016293287483299,17.10151,-9.060887507327855,1.4142135631445285e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,347,3,6,ANNI,COMP,7.634725970367241,CsI,CsI_Side_Segment_02,-1.6417251692198667,16.73891,-13.47348838037314,4.999999998959207e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,347,3,7,ANNI,COMP,7.435831332689036,CsI,CsI_Side_Segment_02,-2.0245810648255116,16.76119,-13.60202625105723,3.999999999669795e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,347,3,8,ANNI,PHOT,7.445155582665819,CsI,CsI_Side_Segment_02,-2.025542730047924,16.77946,-13.617625026650206,0.0,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,347,3,9,ANNI,PHOT,7.445155582665819,CsI,CsI_Side_Segment_02,-2.025542730047924,16.77946,-13.617625026650206,0.0,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,347,9,10,PHOT,RAYL,0.02318281044222056,CsI,CsI_Side_Segment_02,-2.019744454442196,16.80051,-13.60983270992153,2.0000000010909716e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,347,9,11,PHOT,PHOT,0.04702236382828965,CsI,CsI_Side_Segment_02,-2.0059982986159284,16.82167,-13.610737806601449,0.0,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,362,2,4,ANNI,COMP,0.974434983464775,CsI,CsI_Bottom_Quadrant_00,4.873839555345457,17.11015,-15.310961919828879,2.0000000004629348e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,362,2,5,ANNI,RAYL,1.372963114326092,CsI,CsI_Bottom_Quadrant_00,4.523446932064086,16.69073,-15.1300486498623,3.999999999669795e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,362,2,6,ANNI,COMP,1.8838667647952154,CsI,CsI_Bottom_Quadrant_00,4.378228412411807,16.161,-15.011785040708851,3.000000000380384e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,362,2,7,ANNI,PHOT,1.862884434767762,CsI,CsI_Bottom_Quadrant_00,4.393544345292305,16.17412,-14.985763511161185,3.999999999669795e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,362,2,8,ANNI,PHOT,1.862884434767762,CsI,CsI_Bottom_Quadrant_00,4.393544345292305,16.17412,-14.985763511161185,3.999999999669795e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,366,3,5,ANNI,COMP,3.1685232693796026,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,8.606981522348587,-14.88147,-20.807684767653754,1.0000000011735228e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,366,3,6,ANNI,COMP,3.2165226514514074,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,8.567892659484595,-14.92788,-20.83826006487226,9.999999974053009e-07,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,377,2,4,ANNI,COMP,6.653659117553288,CsI,CsI_TopAnnulus_Segment_02,-1.8368724986917304,15.23204,4.3202880827613805,4.999999999807057e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,377,2,5,ANNI,COMP,6.651895791501849,CsI,CsI_TopAnnulus_Segment_02,-1.8354582851293568,15.23254,4.322239697477455,3.162277660503138e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,377,2,6,ANNI,PHOT,6.384276326702973,CsI,CsI_TopAnnulus_Segment_02,-1.5950278373903075,15.08349,4.348247084889497,2.2360679780173665e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,377,2,7,ANNI,PHOT,6.384276326702973,CsI,CsI_TopAnnulus_Segment_02,-1.5950278373903075,15.08349,4.348247084889497,2.2360679780173665e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,377,7,8,PHOT,PHOT,0.015093445597344216,CsI,CsI_TopAnnulus_Segment_02,-1.583876763450995,15.07337,4.349272389722216,5.099019513726112e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,377,4,10,COMP,BREM,0.0031812890469113315,CsI,CsI_TopAnnulus_Segment_02,-1.8394817227143083,15.23275,4.318612239689968,2.9999999997523467e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,377,10,11,BREM,PHOT,9.999999999488506e-06,CsI,CsI_TopAnnulus_Segment_02,-1.8394746516464966,15.23275,4.3186193107577795,3.6055512751663465e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,400,3,5,ANNI,COMP,1.0221508843610114,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,15.526714340904519,7.28112,5.208103072947963,3.1622776609372945e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,407,2,4,ANNI,COMP,4.951338393323564,CsI,CsI_Side_Segment_00,17.01573272965934,3.38333,-1.3606997211728977,5.000000000254801e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,407,2,5,ANNI,COMP,5.316076482341086,CsI,CsI_Side_Segment_00,16.800708628568323,3.73973,-1.2360862931243917,1.9999999998354667e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,407,2,6,ANNI,PHOT,5.3009769311231665,CsI,CsI_Side_Segment_00,16.853791134631997,3.81198,-1.289366789086797,1.9999999998354667e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,407,2,7,ANNI,PHOT,5.3009769311231665,CsI,CsI_Side_Segment_00,16.853791134631997,3.81198,-1.289366789086797,1.9999999998354667e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,407,7,8,PHOT,PHOT,0.05426652282945895,CsI,CsI_Side_Segment_00,16.800446999059282,3.81961,-1.2957731765243476,4.000000000115023e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,407,5,10,COMP,PHOT,0.09051045133021976,CsI,CsI_Side_Segment_00,16.71442745912794,3.72377,-1.2138831401951347,1.000000000139778e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,424,3,5,ANNI,PHOT,2.4115718662523817,CsI,CsI_Side_Segment_00,14.919953083036154,7.94798,-13.562124215394872,5.220153255630504e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,424,5,6,PHOT,BREM,0.0053746255683544955,CsI,CsI_Side_Segment_00,14.91566094487435,7.94475,-13.562300992090169,5.517245689025835e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,424,6,7,BREM,PHOT,0.0004801041553690065,CsI,CsI_Side_Segment_00,14.9161064221465,7.94465,-13.56244948451422,2.785677655990085e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,461,2,4,ANNI,COMP,0.37507585512799846,Aluminium,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1.2899607587829944,12.95006,20.070320887300234,0.0,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,482,2,4,ANNI,COMP,3.9788296371043588,CsI,CsI_TopAnnulus_Segment_07,13.687550816241744,-6.8363,4.608823004824552,2.8284271243830317e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,482,2,5,ANNI,PHOT,4.727512681706945,CsI,CsI_TopAnnulus_Segment_07,13.650010517228552,-5.93037,4.357298051688685,1.000000000139778e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,482,2,6,ANNI,PHOT,4.727512681706945,CsI,CsI_TopAnnulus_Segment_07,13.650010517228552,-5.93037,4.357298051688685,1.000000000139778e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,482,6,7,PHOT,PHOT,0.06138815113684466,CsI,CsI_TopAnnulus_Segment_07,13.684771886591681,-5.92492,4.407601628102297,5.385164807130684e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,482,5,9,PHOT,PHOT,0.004916848584204227,CsI,CsI_TopAnnulus_Segment_07,13.649734745583887,-5.9259,4.3593274481506885,3.6055512754428845e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,483,3,5,ANNI,COMP,0.7066869647163461,Kapton,ActiveShield_Flex_Kapton_detector_bay_side_port_band_00,12.195732284633426,13.49614,-4.3415154283326,9.99999999289412e-07,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,483,3,6,ANNI,COMP,2.4175499039523474,CsI,CsI_Side_Segment_01,11.555333957184017,13.15412,-2.7518969578183707,1.9999999998348975e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,490,2,4,ANNI,COMP,23.968842333431542,other,ColdPlate_4K,-4.521184190364291,7.75949,20.25141093396211,3.000000000419334e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,490,2,5,ANNI,COMP,25.29367308444742,other,NbTi_Bundle_4K_60K,-4.040450574106803,10.08459,22.032315930922923,0.0,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,490,2,6,ANNI,PHOT,25.233967843367402,other,NbTi_Bundle_4K_60K,-4.100137457506758,10.01034,22.041897227808,0.0,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,516,3,5,ANNI,COMP,0.7523759050501295,Aluminium,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,3.7061799854364876,12.6688,10.73315261842717,9.99999999289412e-07,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,516,5,7,COMP,PHOT,0.014284775111985264,Aluminium,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,3.6926176773733297,12.66968,10.72875441424819,1.0000000005454858e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,516,5,8,COMP,PHOT,0.012955701447624533,Aluminium,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,3.6938833985116544,12.67001,10.729256460062832,3.999999999669795e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,518,2,4,ANNI,COMP,0.6501616052182713,Aluminium,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12.429664421053369,13.71854,-14.433689891749788,9.99999998661375e-07,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,518,2,5,ANNI,PHOT,5.002653967185817,CsI,CsI_Side_Segment_01,7.811733880887136,13.62585,-14.16843999599109,3.999999999669795e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,518,2,6,ANNI,PHOT,5.002653967185817,CsI,CsI_Side_Segment_01,7.811733880887136,13.62585,-14.16843999599109,3.999999999669795e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,518,2,7,ANNI,PHOT,5.002653967185817,CsI,CsI_Side_Segment_01,7.811733880887136,13.62585,-14.16843999599109,3.999999999669795e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,518,7,8,PHOT,PHOT,0.0006621933252451317,CsI,CsI_Side_Segment_01,7.811302545750612,13.62627,-14.168164224346429,3.0000000010084208e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,518,6,9,PHOT,PHOT,0.0211623769931469,CsI,CsI_Side_Segment_01,7.821732370773115,13.61843,-14.185551980095806,4.999999998959207e-06,current_shielded
current,shielded_sample,/home/ubuntu/TES_511_Balloon/runs/step02_instant_v3p5_centerfinger_fullstat_v2/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,518,6,10,PHOT,PHOT,0.0211623769931469,CsI,CsI_Side_Segment_01,7.821732370773115,13.61843,-14.185551980095806,4.999999998959207e-06,current_shielded
