VN,ZA,nuclide,exc_keV,RP_yield,hl_s,Activity_Bq,Points
Thermal_Bus_Cu,23052,V-52,0.0,2.0,224.57999999999998,0.003694999926100001,2
Thermal_Bus_Cu,29060,Cu-60,0.0,2.0,1422.0,0.003694999926100001,2
Vacuum_Bottom_Flange_Al,12027,Mg-27,0.0,2.0,567.48,0.003694999926100001,2
Vacuum_Jacket_Al,10023,Ne-23,0.0,2.0,37.15,0.003694999926100001,2
Vacuum_Jacket_Al_Reinforcement,9020,F-20,0.0,2.0,11.0062,0.003694999926100001,2
Vacuum_Top_Flange_Al,13028,Al-28,0.0,2.0,134.484,0.003694999926100001,2
W_Collimator_Aperture_Stop,74179,W-179,0.0,2.0,2223.0,0.003694999926100001,2
ADR_Magnet_Coil_Cu,25056,Mn-56,0.0,2.0,9284.039999999999,0.003694999926100001,2
ColdPlate_4K,29060,Cu-60,0.0,2.0,1422.0,0.003694999926100001,2
CsI_Active_Shield_Bottom02,47102,Ag-102,0.0,2.0,774.0,0.003694999926100001,2
CsI_Active_Shield_Side00,47108,Ag-108,0.0,2.0,142.20000000000002,0.003694999926100001,2
CsI_Active_Shield_Side00,48107,Cd-107,0.0,2.0,23400.0,0.003694999926100001,2
CsI_Active_Shield_Side02,50109,Sn-109,0.0,2.0,1080.0,0.003694999926100001,2
CsI_Active_Shield_Side02,54121,Xe-121,0.0,2.0,2406.0,0.003694999926100001,2
CsI_Active_Shield_Side03,54121,Xe-121,0.0,2.0,2406.0,0.003694999926100001,2
CsI_Active_Shield_Side04,50110,Sn-110,0.0,2.0,14796.000000000002,0.003694999926100001,2
CsI_Active_Shield_Side05,49118,In-118,0.0,2.0,5.0,0.003694999926100001,2
CsI_Active_Shield_Side05,50109,Sn-109,0.0,2.0,1080.0,0.003694999926100001,2
CsI_Active_Shield_Top00,49112,In-112,0.0,2.0,898.2,0.003694999926100001,2
CsI_Active_Shield_Top00,51118,Sb-118,0.0,2.0,216.0,0.003694999926100001,2
CsI_Active_Shield_Top00,55128,Cs-128,0.0,2.0,218.4,0.003694999926100001,2
CsI_Active_Shield_Top04,47104,Ag-104,0.0,2.0,4152.0,0.003694999926100001,2
CsI_Active_Shield_Top04,52117,Te-117,0.0,2.0,3720.0,0.003694999926100001,2
CsI_Active_Shield_Top05,52117,Te-117,0.0,2.0,3720.0,0.003694999926100001,2
CsI_Active_Shield_Top05,54120,Xe-120,0.0,2.0,2400.0,0.003694999926100001,2
CsI_Active_Shield_Top06,51115,Sb-115,0.0,2.0,1926.0,0.003694999926100001,2
CsI_Active_Shield_Top06,51117,Sb-117,0.0,2.0,10080.0,0.003694999926100001,2
Passive_Bottom_W_Shield,73174,Ta-174,0.0,2.0,4104.0,0.003694999926100001,2
Passive_Top_W_Aperture_Annulus,70164,Yb-164,0.0,2.0,4548.0,0.003694999926100001,2
Passive_Top_W_Aperture_Annulus,71165,Lu-165,0.0,2.0,644.4,0.003694999926100001,2
Passive_Top_W_Aperture_Annulus,74175,W-175,0.0,2.0,2112.0,0.003694999926100001,2
Passive_W_Outer_Liner,70162,Yb-162,0.0,2.0,1132.2,0.003694999926100001,2
TES_SampleBox_Cu,26053,Fe-53,0.0,2.0,510.59999999999997,0.003694999926100001,2
Thermal_60K_Al_Shield,13024,Al-24,0.0,2.0,2.053,0.003694999926100001,2
Vacuum_Bottom_Flange_Al,13028,Al-28,0.0,2.0,134.484,0.003694999926100001,2
Passive_Top_W_Aperture_Annulus,73176,Ta-176,0.0,2.0,29124.0,0.0036949999260998526,2
Passive_W_Outer_Liner,73180,Ta-180,0.0,2.0,29347.199999999997,0.003694999926099813,2
TES_L0,73180,Ta-180,0.0,2.0,29347.199999999997,0.003694999926099813,2
CsI_Active_Shield_Bottom01,46101,Pd-101,0.0,2.0,30492.000000000004,0.003694999926099408,2
Passive_Bottom_W_Shield,72171,Hf-171,0.0,2.0,43560.0,0.003694999922013514,2
CsI_Active_Shield_Bottom03,53130,I-130,0.0,2.0,44496.0,0.0036949999197940513,2
CsI_Active_Shield_Side00,53130,I-130,0.0,2.0,44496.0,0.0036949999197940513,2
CsI_Active_Shield_Side03,53130,I-130,0.0,2.0,44496.0,0.0036949999197940513,2
Thermal_50mK_Al_Shield,11024,Na-24,0.0,2.0,53852.4,0.0036949997156771764,2
Vacuum_Bottom_Flange_Al,11024,Na-24,0.0,2.0,53852.4,0.0036949997156771764,2
Passive_Top_W_Aperture_Annulus,72170,Hf-170,0.0,2.0,57636.00000000001,0.003694999297071792,2
CsI_Active_Shield_Top07,52119,Te-119,0.0,2.0,57780.0,0.0036949992721571974,2
Passive_Cu_Inner_Liner,27055,Co-55,0.0,2.0,63108.00000000001,0.0036949974961623644,2
CsI_Active_Shield_Bottom00,43095,Tc-95,0.0,2.0,72000.0,0.0036949858307938864,2
CsI_Active_Shield_Top01,45100,Rh-100,0.0,2.0,74880.0,0.0036949771499720607,2
CsI_Active_Shield_Top00,55129,Cs-129,0.0,2.0,115416.00000000001,0.0036942795001080305,2
Passive_W_Outer_Liner,69165,Tm-165,0.0,2.0,108216.0,0.0036940827245386136,2
CsI_Active_Shield_Top07,55129,Cs-129,0.0,2.0,115416.00000000001,0.0036938699892336336,2
CsI_Active_Shield_Top05,55129,Cs-129,0.0,2.0,115416.00000000001,0.0036938699892336336,2
CsI_Active_Shield_Top06,51119,Sb-119,0.0,2.0,137484.0,0.0036896303538430353,2
CsI_Active_Shield_Bottom03,52131,Te-131,0.0,2.0,1500.0,0.0036861070343327967,2
CsI_Active_Shield_Top05,52127,Te-127,0.0,2.0,33660.0,0.0036861070343233316,2
CsI_Active_Shield_Side01,53130,I-130,0.0,2.0,44496.0,0.0036861070280420237,2
CsI_Active_Shield_Bottom00,53130,I-130,0.0,2.0,44496.0,0.0036861070280420237,2
ActiveShield_Readout_Box_YM,11024,Na-24,0.0,2.0,53852.4,0.0036861068244164047,2
ActiveShield_Readout_Box_XP,11025,Na-25,0.0,2.0,59.1,0.0036772141425655924,2
ActiveShield_Readout_Box_YM,11025,Na-25,0.0,2.0,59.1,0.0036772141425655924,2
Shield_Feedthrough_Stainless_XM,25056,Mn-56,0.0,2.0,9284.039999999999,0.0036772141425655924,2
ActiveShield_Readout_Box_XM,11026,Na-26,0.0,2.0,1.07128,0.0036772141425655924,2
Outer_Al_Mech_Shell,9023,F-23,0.0,2.0,2.23,0.0036772141425655924,2
Outer_Al_Mech_Shell,10019,Ne-19,0.0,2.0,17.22,0.0036772141425655924,2
Outer_Al_Mech_Shell,12022,Mg-22,0.0,2.0,3.8745,0.0036772141425655924,2
W_Collimator_Aperture_Stop,73173,Ta-173,0.0,2.0,11304.0,0.0036772141425655924,2
CsI_Active_Shield_Top07,52127,Te-127,0.0,2.0,33660.0,0.0036772141425561503,2
ActiveShield_Readout_Box_YP,11024,Na-24,0.0,2.0,53852.4,0.0036772139331556325,2
CsI_Active_Shield_Bottom01,54127,Xe-127,0.0,8.0,3144960.0,0.0036635769825105477,8
CsI_Active_Shield_Side00,50125,Sn-125,0.0,3.0,832896.0,0.0036575577499588815,3
Passive_Top_W_Aperture_Annulus,73177,Ta-177,0.0,2.0,203616.0,0.003650168564444656,2
TES_L2,73177,Ta-177,0.0,2.0,203616.0,0.003650168564444656,2
Passive_Bottom_W_Shield,73177,Ta-177,0.0,2.0,203616.0,0.003650168564444656,2
TES_L1,73177,Ta-177,0.0,2.0,203616.0,0.003650168564444656,2
CsI_Active_Shield_Side03,50125,Sn-125,0.0,3.0,832896.0,0.003645820712213023,3
CsI_Active_Shield_Bottom03,56128,Ba-128,0.0,2.0,209952.0,0.003644592058626011,2
CsI_Active_Shield_Bottom02,56128,Ba-128,0.0,2.0,209952.0,0.003644592058626011,2
CsI_Active_Shield_Side06,56128,Ba-128,0.0,2.0,209952.0,0.003644592058626011,2
CsI_Active_Shield_Top01,56128,Ba-128,0.0,2.0,209952.0,0.003644592058626011,2
CsI_Active_Shield_Side07,56128,Ba-128,0.0,2.0,209952.0,0.003644592058626011,2
CsI_Active_Shield_Bottom00,56128,Ba-128,0.0,2.0,209952.0,0.0036437840525827734,2
CsI_Active_Shield_Top06,51122,Sb-122,0.0,2.0,235336.32,0.003613747084797656,2
CsI_Active_Shield_Side00,51122,Sb-122,0.0,2.0,235336.32,0.003613747084797656,2
CsI_Active_Shield_Side06,49111,In-111,0.0,2.0,242326.08,0.0036042897159826665,2
CsI_Active_Shield_Side00,49111,In-111,0.0,2.0,242326.08,0.0036042897159826665,2
CsI_Active_Shield_Bottom00,44097,Ru-97,0.0,2.0,250560.0,0.0035925379488598707,2
CsI_Active_Shield_Top04,46100,Pd-100,0.0,2.0,313632.0,0.0034842881382001097,2
CsI_Active_Shield_Top04,56131,Ba-131,0.0,3.0,993600.0,0.0032990503324847095,3
CsI_Active_Shield_Top07,53125,I-125,0.0,11.0,5132160.0,0.003263334463388955,11
ADR_Magnet_Coil_Cu,27056,Co-56,0.0,14.0,6672672.0,0.0032578966136426837,14
CsI_Active_Shield_Top05,54133,Xe-133,0.0,2.0,452995.2,0.0031787263523608924,2
ADR_Magnet_Coil_Cu,25052,Mn-52,0.0,2.0,483062.4,0.0031195783868391666,2
ColdPlate_50mK,25052,Mn-52,0.0,2.0,483062.4,0.0031195783868391666,2
CsI_Active_Shield_Top06,52121,Te-121,0.0,4.0,1655424.0,0.0030837221559535145,4
CsI_Active_Shield_Top05,52118,Te-118,0.0,2.0,518400.0,0.0030421473094504378,2
CsI_Active_Shield_Top07,52118,Te-118,0.0,2.0,518400.0,0.0030421473094504378,2
CsI_Active_Shield_Side00,52118,Te-118,0.0,2.0,518400.0,0.003041810050042725,2
CsI_Active_Shield_Top00,52118,Te-118,0.0,2.0,518400.0,0.003041810050042725,2
Passive_Cu_Inner_Liner,28056,Ni-56,0.0,2.0,524880.0,0.003028356916615342,2
CsI_Active_Shield_Top07,54127,Xe-127,0.0,6.0,3144960.0,0.0027548458611374262,6
CsI_Active_Shield_Top05,54127,Xe-127,0.0,6.0,3144960.0,0.002750223132296549,6
CsI_Active_Shield_Top04,53125,I-125,0.0,9.0,5132160.0,0.0026713728715828775,9
CsI_Active_Shield_Side06,53131,I-131,0.0,2.0,692988.48,0.002671338303726455,2
Passive_Top_W_Aperture_Annulus,71171,Lu-171,0.0,2.0,711936.0,0.0026487801208698917,2
TES_L1,71171,Lu-171,0.0,2.0,711936.0,0.0026487801208698917,2
Passive_Cu_Inner_Liner,27058,Co-58,0.0,10.0,6122304.0,0.002521318777110353,10
CsI_Active_Shield_Top02,54127,Xe-127,0.0,5.0,3144960.0,0.0022955013011761224,5
ActiveShield_Flex_Readout_Kapton,4007,Be-7,0.0,7.0,4598208.0,0.0022954141223159516,7
CsI_Active_Shield_Top01,54127,Xe-127,0.0,5.0,3144960.0,0.002290980363887778,5
CsI_Active_Shield_Top03,54127,Xe-127,0.0,5.0,3144960.0,0.0022887707910198727,5
ColdPlate_1K,27058,Co-58,0.0,9.0,6122304.0,0.002269186899399318,9
Outer_Al_Mech_Shell,11022,Na-22,0.0,113.0,82107965.967552,0.0022683352182967585,113
CsI_Active_Shield_Top06,56131,Ba-131,0.0,2.0,993600.0,0.0021993668883231398,2
CsI_Active_Shield_Top01,56131,Ba-131,0.0,2.0,993600.0,0.0021993668883231398,2
CsI_Active_Shield_Top03,56131,Ba-131,0.0,2.0,993600.0,0.0021993668883231398,2
CsI_Active_Shield_Top02,53125,I-125,0.0,7.0,5132160.0,0.0020752633385585292,7
ActiveShield_Flex_Readout_Kapton,6010,C-10,0.0,1.0,19.255,0.001847909644610017,1
Cryoperm_Inner_Mag_Shield,29060,Cu-60,0.0,1.0,1422.0,0.001847909644610017,1
CsI_Active_Shield_Bottom02,52116,Te-116,0.0,1.0,8964.0,0.001847909644610017,1
CsI_Active_Shield_Bottom03,52117,Te-117,0.0,1.0,3720.0,0.001847909644610017,1
CsI_Active_Shield_Side01,51115,Sb-115,0.0,1.0,1926.0,0.001847909644610017,1
CsI_Active_Shield_Side01,54118,Xe-118,0.0,1.0,228.0,0.001847909644610017,1
CsI_Active_Shield_Side05,56125,Ba-125,0.0,1.0,198.0,0.001847909644610017,1
CsI_Active_Shield_Top01,56127,Ba-127,0.0,1.0,762.0,0.001847909644610017,1
CsI_Active_Shield_Top02,50110,Sn-110,0.0,1.0,14796.000000000002,0.001847909644610017,1
CsI_Active_Shield_Top02,55124,Cs-124,0.0,1.0,30.8,0.001847909644610017,1
Passive_Bottom_W_Shield,70159,Yb-159,0.0,1.0,100.19999999999999,0.001847909644610017,1
Passive_Top_W_Aperture_Annulus,75174,Re-174,0.0,1.0,144.0,0.001847909644610017,1
ActiveShield_Readout_Box_YP,14027,Si-27,0.0,1.0,4.117,0.001847909644610017,1
CsI_Active_Shield_Bottom03,51113,Sb-113,0.0,1.0,400.2,0.001847909644610017,1
CsI_Active_Shield_Side02,49110,In-110,0.0,1.0,17640.0,0.001847909644610017,1
CsI_Active_Shield_Side04,52116,Te-116,0.0,1.0,8964.0,0.001847909644610017,1
CsI_Active_Shield_Side07,50110,Sn-110,0.0,1.0,14796.000000000002,0.001847909644610017,1
CsI_Active_Shield_Side07,56127,Ba-127,0.0,1.0,762.0,0.001847909644610017,1
CsI_Active_Shield_Top00,49110,In-110,0.0,1.0,17640.0,0.001847909644610017,1
CsI_Active_Shield_Top00,51117,Sb-117,0.0,1.0,10080.0,0.001847909644610017,1
CsI_Active_Shield_Top03,51116,Sb-116,0.0,1.0,948.0,0.001847909644610017,1
CsI_Active_Shield_Top05,53120,I-120,0.0,1.0,4896.0,0.001847909644610017,1
CsI_Active_Shield_Top05,56129,Ba-129,0.0,1.0,8028.0,0.001847909644610017,1
CsI_Active_Shield_Top06,53121,I-121,0.0,1.0,7632.0,0.001847909644610017,1
CsI_Active_Shield_Top06,54121,Xe-121,0.0,1.0,2406.0,0.001847909644610017,1
Thermal_Bus_Cu,27061,Co-61,0.0,1.0,5940.0,0.001847909644610017,1
Vacuum_Jacket_Al_Reinforcement,13025,Al-25,0.0,1.0,7.1666,0.001847909644610017,1
ActiveShield_Flex_Readout_Kapton,8015,O-15,0.0,1.0,122.24,0.001847909644610017,1
CsI_Active_Shield_Bottom03,54118,Xe-118,0.0,1.0,228.0,0.001847909644610017,1
CsI_Active_Shield_Side01,54121,Xe-121,0.0,1.0,2406.0,0.001847909644610017,1
CsI_Active_Shield_Side02,53119,I-119,0.0,1.0,1146.0,0.001847909644610017,1
CsI_Active_Shield_Side05,56129,Ba-129,0.0,1.0,8028.0,0.001847909644610017,1
CsI_Active_Shield_Side07,49112,In-112,0.0,1.0,898.2,0.001847909644610017,1
CsI_Active_Shield_Top00,55126,Cs-126,0.0,1.0,98.39999999999999,0.001847909644610017,1
CsI_Active_Shield_Top02,53119,I-119,0.0,1.0,1146.0,0.001847909644610017,1
Passive_W_Outer_Liner,74170,W-170,0.0,1.0,145.2,0.001847909644610017,1
W_Collimator_Aperture_Stop,75180,Re-180,0.0,1.0,146.4,0.001847909644610017,1
ActiveShield_Al_Backplane_Liner,13025,Al-25,0.0,1.0,7.1666,0.001847909644610017,1
ActiveShield_Flex_Readout_Kapton,7013,N-13,0.0,1.0,597.9,0.001847909644610017,1
CsI_Active_Shield_Bottom00,51114,Sb-114,0.0,1.0,209.4,0.001847909644610017,1
CsI_Active_Shield_Bottom02,56126,Ba-126,0.0,1.0,6000.0,0.001847909644610017,1
CsI_Active_Shield_Bottom03,56126,Ba-126,0.0,1.0,6000.0,0.001847909644610017,1
CsI_Active_Shield_Side00,55125,Cs-125,0.0,1.0,2700.0,0.001847909644610017,1
CsI_Active_Shield_Side00,56124,Ba-124,0.0,1.0,660.0,0.001847909644610017,1
CsI_Active_Shield_Side02,56126,Ba-126,0.0,1.0,6000.0,0.001847909644610017,1
CsI_Active_Shield_Side03,44094,Ru-94,0.0,1.0,3108.0,0.001847909644610017,1
CsI_Active_Shield_Side03,55123,Cs-123,0.0,1.0,352.8,0.001847909644610017,1
CsI_Active_Shield_Side03,56125,Ba-125,0.0,1.0,198.0,0.001847909644610017,1
CsI_Active_Shield_Side06,52116,Te-116,0.0,1.0,8964.0,0.001847909644610017,1
CsI_Active_Shield_Side07,53118,I-118,0.0,1.0,822.0,0.001847909644610017,1
CsI_Active_Shield_Top00,54123,Xe-123,0.0,1.0,7488.0,0.001847909644610017,1
CsI_Active_Shield_Top00,56127,Ba-127,0.0,1.0,762.0,0.001847909644610017,1
CsI_Active_Shield_Top02,56129,Ba-129,0.0,1.0,8028.0,0.001847909644610017,1
Passive_Top_W_Aperture_Annulus,68157,Er-157,0.0,1.0,1119.0,0.001847909644610017,1
Passive_Top_W_Aperture_Annulus,75178,Re-178,0.0,1.0,792.0,0.001847909644610017,1
CsI_Active_Shield_Bottom01,47103,Ag-103,0.0,1.0,3942.0,0.001847909644610017,1
CsI_Active_Shield_Bottom01,54119,Xe-119,0.0,1.0,348.0,0.001847909644610017,1
CsI_Active_Shield_Side02,56129,Ba-129,0.0,1.0,8028.0,0.001847909644610017,1
CsI_Active_Shield_Side03,52116,Te-116,0.0,1.0,8964.0,0.001847909644610017,1
CsI_Active_Shield_Side06,48105,Cd-105,0.0,1.0,3330.0,0.001847909644610017,1
CsI_Active_Shield_Top00,54121,Xe-121,0.0,1.0,2406.0,0.001847909644610017,1
CsI_Active_Shield_Top06,54123,Xe-123,0.0,1.0,7488.0,0.001847909644610017,1
CsI_Active_Shield_Top07,53119,I-119,0.0,1.0,1146.0,0.001847909644610017,1
CsI_Active_Shield_Top07,55128,Cs-128,0.0,1.0,218.4,0.001847909644610017,1
Passive_Bottom_W_Shield,71166,Lu-166,0.0,1.0,159.0,0.001847909644610017,1
Passive_Bottom_W_Shield,73172,Ta-172,0.0,1.0,2208.0,0.001847909644610017,1
Thermal_60K_Al_Shield,10023,Ne-23,0.0,1.0,37.15,0.001847909644610017,1
CsI_Active_Shield_Bottom03,56127,Ba-127,0.0,1.0,762.0,0.001847909644610017,1
CsI_Active_Shield_Side00,49108,In-108,0.0,1.0,3480.0,0.001847909644610017,1
CsI_Active_Shield_Side00,55124,Cs-124,0.0,1.0,30.8,0.001847909644610017,1
CsI_Active_Shield_Side02,49108,In-108,0.0,1.0,3480.0,0.001847909644610017,1
CsI_Active_Shield_Top01,56129,Ba-129,0.0,1.0,8028.0,0.001847909644610017,1
CsI_Active_Shield_Top02,47104,Ag-104,0.0,1.0,4152.0,0.001847909644610017,1
CsI_Active_Shield_Top02,51115,Sb-115,0.0,1.0,1926.0,0.001847909644610017,1
CsI_Active_Shield_Top06,56129,Ba-129,0.0,1.0,8028.0,0.001847909644610017,1
Passive_Top_W_Aperture_Annulus,75175,Re-175,0.0,1.0,353.4,0.001847909644610017,1
Passive_W_Outer_Liner,74166,W-166,0.0,1.0,19.2,0.001847909644610017,1
Shield_Feedthrough_Stainless_XM,24049,Cr-49,0.0,1.0,2538.0,0.001847909644610017,1
Thermal_60K_Al_Shield,11025,Na-25,0.0,1.0,59.1,0.001847909644610017,1
Passive_W_Outer_Liner,73175,Ta-175,0.0,1.0,37800.0,0.0018479096445217797,1
CsI_Active_Shield_Top03,52119,Te-119,0.0,1.0,57780.0,0.0018479093175661095,1
CsI_Active_Shield_Top07,54125,Xe-125,0.0,1.0,60839.99999999999,0.0018479089297723122,1
CsI_Active_Shield_Top06,54125,Xe-125,0.0,1.0,60839.99999999999,0.0018479089297723122,1
ADR_Magnet_Yoke_Fe,27055,Co-55,0.0,1.0,63108.00000000001,0.0018479084293717804,1
W_Collimator_Aperture_Stop,75181,Re-181,0.0,1.0,71640.0,0.0018479030237871896,1
CsI_Active_Shield_Side03,54122,Xe-122,0.0,1.0,72360.0,0.0018479021439631322,1
CsI_Active_Shield_Side06,54122,Xe-122,0.0,1.0,72360.0,0.0018479021439631322,1
CsI_Active_Shield_Top04,54122,Xe-122,0.0,1.0,72360.0,0.0018479021439631322,1
CsI_Active_Shield_Top06,54122,Xe-122,0.0,1.0,72360.0,0.0018479021439631322,1
CsI_Active_Shield_Side00,50121,Sn-121,0.0,1.0,97308.0,0.0018477287597531617,1
ActiveShield_Bottom_Al_Retainer,12027,Mg-27,0.0,1.0,567.48,0.0018474999630500005,1
Cryoperm_Inner_Mag_Shield,21044,Sc-44,0.0,1.0,14292.0,0.0018474999630500005,1
Cryoperm_Inner_Mag_Shield,23054,V-54,0.0,1.0,49.8,0.0018474999630500005,1
CsI_Active_Shield_Bottom00,51113,Sb-113,0.0,1.0,400.2,0.0018474999630500005,1
CsI_Active_Shield_Bottom01,51117,Sb-117,0.0,1.0,10080.0,0.0018474999630500005,1
CsI_Active_Shield_Bottom02,53120,I-120,0.0,1.0,4896.0,0.0018474999630500005,1
CsI_Active_Shield_Bottom03,49109,In-109,0.0,1.0,15120.0,0.0018474999630500005,1
CsI_Active_Shield_Bottom03,55122,Cs-122,0.0,1.0,21.18,0.0018474999630500005,1
CsI_Active_Shield_Side01,49116,In-116,0.0,1.0,14.1,0.0018474999630500005,1
CsI_Active_Shield_Side01,51116,Sb-116,0.0,1.0,948.0,0.0018474999630500005,1
CsI_Active_Shield_Side01,52117,Te-117,0.0,1.0,3720.0,0.0018474999630500005,1
CsI_Active_Shield_Side03,49110,In-110,0.0,1.0,17640.0,0.0018474999630500005,1
CsI_Active_Shield_Side03,51117,Sb-117,0.0,1.0,10080.0,0.0018474999630500005,1
CsI_Active_Shield_Side04,53119,I-119,0.0,1.0,1146.0,0.0018474999630500005,1
CsI_Active_Shield_Side04,54120,Xe-120,0.0,1.0,2400.0,0.0018474999630500005,1
CsI_Active_Shield_Side04,55126,Cs-126,0.0,1.0,98.39999999999999,0.0018474999630500005,1
CsI_Active_Shield_Side07,49108,In-108,0.0,1.0,3480.0,0.0018474999630500005,1
CsI_Active_Shield_Side07,50111,Sn-111,0.0,1.0,2118.0,0.0018474999630500005,1
CsI_Active_Shield_Side07,54121,Xe-121,0.0,1.0,2406.0,0.0018474999630500005,1
CsI_Active_Shield_Top00,12027,Mg-27,0.0,1.0,567.48,0.0018474999630500005,1
CsI_Active_Shield_Top00,53121,I-121,0.0,1.0,7632.0,0.0018474999630500005,1
CsI_Active_Shield_Top03,56126,Ba-126,0.0,1.0,6000.0,0.0018474999630500005,1
CsI_Active_Shield_Top04,53121,I-121,0.0,1.0,7632.0,0.0018474999630500005,1
CsI_Active_Shield_Top05,53121,I-121,0.0,1.0,7632.0,0.0018474999630500005,1
CsI_Active_Shield_Top05,55126,Cs-126,0.0,1.0,98.39999999999999,0.0018474999630500005,1
CsI_Active_Shield_Top07,51118,Sb-118,0.0,1.0,216.0,0.0018474999630500005,1
CsI_Active_Shield_Top07,52117,Te-117,0.0,1.0,3720.0,0.0018474999630500005,1
Passive_Bottom_W_Shield,70164,Yb-164,0.0,1.0,4548.0,0.0018474999630500005,1
Passive_Bottom_W_Shield,72166,Hf-166,0.0,1.0,406.2,0.0018474999630500005,1
Passive_Bottom_W_Shield,74171,W-171,0.0,1.0,142.79999999999998,0.0018474999630500005,1
Passive_Top_W_Aperture_Annulus,74170,W-170,0.0,1.0,145.2,0.0018474999630500005,1
PulseTube_ColdHead_Interface_Cu,27061,Co-61,0.0,1.0,5940.0,0.0018474999630500005,1
PulseTube_ColdHead_Interface_Cu,29061,Cu-61,0.0,1.0,11998.800000000001,0.0018474999630500005,1
Thermal_4K_Al_Shield,9020,F-20,0.0,1.0,11.0062,0.0018474999630500005,1
Thermal_60K_Al_Shield,13025,Al-25,0.0,1.0,7.1666,0.0018474999630500005,1
ADR_Magnet_Coil_Cu,29059,Cu-59,0.0,1.0,81.5,0.0018474999630500005,1
ADR_SaltPill_Proxy,8015,O-15,0.0,1.0,122.24,0.0018474999630500005,1
CsI_Active_Shield_Bottom01,52116,Te-116,0.0,1.0,8964.0,0.0018474999630500005,1
CsI_Active_Shield_Bottom01,52117,Te-117,0.0,1.0,3720.0,0.0018474999630500005,1
CsI_Active_Shield_Bottom02,47110,Ag-110,0.0,1.0,24.6,0.0018474999630500005,1
CsI_Active_Shield_Bottom02,49112,In-112,0.0,1.0,898.2,0.0018474999630500005,1
CsI_Active_Shield_Bottom02,49116,In-116,0.0,1.0,14.1,0.0018474999630500005,1
CsI_Active_Shield_Bottom02,50105,Sn-105,0.0,1.0,32.7,0.0018474999630500005,1
CsI_Active_Shield_Bottom03,48105,Cd-105,0.0,1.0,3330.0,0.0018474999630500005,1
CsI_Active_Shield_Side00,54120,Xe-120,0.0,1.0,2400.0,0.0018474999630500005,1
CsI_Active_Shield_Side01,49112,In-112,0.0,1.0,898.2,0.0018474999630500005,1
CsI_Active_Shield_Side01,53118,I-118,0.0,1.0,822.0,0.0018474999630500005,1
CsI_Active_Shield_Side02,49109,In-109,0.0,1.0,15120.0,0.0018474999630500005,1
CsI_Active_Shield_Side02,53116,I-116,0.0,1.0,2.91,0.0018474999630500005,1
CsI_Active_Shield_Side03,49112,In-112,0.0,1.0,898.2,0.0018474999630500005,1
CsI_Active_Shield_Side03,54120,Xe-120,0.0,1.0,2400.0,0.0018474999630500005,1
CsI_Active_Shield_Side05,55123,Cs-123,0.0,1.0,352.8,0.0018474999630500005,1
CsI_Active_Shield_Top02,49116,In-116,0.0,1.0,14.1,0.0018474999630500005,1
CsI_Active_Shield_Top04,55124,Cs-124,0.0,1.0,30.8,0.0018474999630500005,1
CsI_Active_Shield_Top05,53119,I-119,0.0,1.0,1146.0,0.0018474999630500005,1
CsI_Active_Shield_Top07,53121,I-121,0.0,1.0,7632.0,0.0018474999630500005,1
Passive_Bottom_W_Shield,68156,Er-156,0.0,1.0,1170.0,0.0018474999630500005,1
Passive_Bottom_W_Shield,71168,Lu-168,0.0,1.0,330.0,0.0018474999630500005,1
Passive_Cu_Inner_Liner,21044,Sc-44,0.0,1.0,14292.0,0.0018474999630500005,1
Passive_Top_W_Aperture_Annulus,72169,Hf-169,0.0,1.0,194.4,0.0018474999630500005,1
Thermal_Bus_Cu,25056,Mn-56,0.0,1.0,9284.039999999999,0.0018474999630500005,1
ADR_Magnet_Yoke_Fe,21044,Sc-44,0.0,1.0,14292.0,0.0018474999630500005,1
CsI_Active_Shield_Bottom00,51115,Sb-115,0.0,1.0,1926.0,0.0018474999630500005,1
CsI_Active_Shield_Bottom01,49107,In-107,0.0,1.0,1944.0,0.0018474999630500005,1
CsI_Active_Shield_Bottom02,52115,Te-115,0.0,1.0,348.0,0.0018474999630500005,1
CsI_Active_Shield_Side02,48107,Cd-107,0.0,1.0,23400.0,0.0018474999630500005,1
CsI_Active_Shield_Side03,48105,Cd-105,0.0,1.0,3330.0,0.0018474999630500005,1
CsI_Active_Shield_Side04,52129,Te-129,0.0,1.0,4176.0,0.0018474999630500005,1
CsI_Active_Shield_Side05,52115,Te-115,0.0,1.0,348.0,0.0018474999630500005,1
CsI_Active_Shield_Side05,53132,I-132,0.0,1.0,8262.0,0.0018474999630500005,1
CsI_Active_Shield_Top00,48103,Cd-103,0.0,1.0,438.0,0.0018474999630500005,1
CsI_Active_Shield_Top01,51115,Sb-115,0.0,1.0,1926.0,0.0018474999630500005,1
CsI_Active_Shield_Top02,53122,I-122,0.0,1.0,217.79999999999998,0.0018474999630500005,1
CsI_Active_Shield_Top02,55126,Cs-126,0.0,1.0,98.39999999999999,0.0018474999630500005,1
CsI_Active_Shield_Top04,54121,Xe-121,0.0,1.0,2406.0,0.0018474999630500005,1
CsI_Active_Shield_Top07,51120,Sb-120,0.0,1.0,953.4000000000001,0.0018474999630500005,1
Passive_Bottom_W_Shield,68155,Er-155,0.0,1.0,318.0,0.0018474999630500005,1
Passive_W_Outer_Liner,70161,Yb-161,0.0,1.0,252.0,0.0018474999630500005,1
Passive_W_Outer_Liner,71166,Lu-166,0.0,1.0,159.0,0.0018474999630500005,1
