production_tag,raw_volume,ZA,exc_keV_decimal,dat_production_count_raw,rpip_count,delta_rpip_minus_dat,status
n,Still_Shield_Al_side_window_side_wall_rectcut_window_band,11022,0,2,2,0,PASS
n,Still_Shield_Al_side_window_side_wall_rectcut_window_band,11024,0,3,3,0,PASS
n,Still_Shield_Al_side_window_side_wall_rectcut_window_band,11026,0,1,1,0,PASS
n,Still_Shield_Al_side_window_side_wall_rectcut_window_band,12023,0,1,1,0,PASS
n,Still_Shield_Al_side_window_side_wall_rectcut_window_band,13026,0,4,4,0,PASS
n,Still_Shield_Al_side_window_side_wall_rectcut_window_band,13028,0,15,15,0,PASS
n,TES_Pixel_L0,73175,0,1,1,0,PASS
n,TES_Pixel_L0,73179,0,1,1,0,PASS
n,TES_Pixel_L0,73182,0,226,226,0,PASS
n,TES_Pixel_L1,73180,0,1,1,0,PASS
n,TES_Pixel_L1,73182,0,183,183,0,PASS
n,TES_Pixel_L2,69159,0,1,1,0,PASS
n,TES_Pixel_L2,73174,0,1,1,0,PASS
n,TES_Pixel_L2,73175,0,2,2,0,PASS
n,TES_Pixel_L2,73179,0,2,2,0,PASS
n,TES_Pixel_L2,73180,0,1,1,0,PASS
n,TES_Pixel_L2,73182,0,204,204,0,PASS
n,TES_Pixel_L3,72170,0,1,1,0,PASS
n,TES_Pixel_L3,73180,0,1,1,0,PASS
n,TES_Pixel_L3,73182,0,210,210,0,PASS
n,TES_Pixel_L4,73178,0,1,1,0,PASS
n,TES_Pixel_L4,73179,0,1,1,0,PASS
n,TES_Pixel_L4,73180,0,1,1,0,PASS
n,TES_Pixel_L4,73182,0,211,211,0,PASS
n,TES_Pixel_L5,73179,0,1,1,0,PASS
n,TES_Pixel_L5,73182,0,278,278,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11022,0,1,1,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11024,0,7,7,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,12027,0,11,11,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13026,0,13,13,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13028,0,34,34,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,8015,0,1,1,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9018,0,6,6,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9020,0,2,2,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11021,0,1,1,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11022,0,17,17,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11024,0,56,56,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11025,0,4,4,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11026,0,1,1,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12023,0,1,1,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12027,0,57,57,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13025,0,2,2,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13026,0,138,138,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13028,0,2275,2275,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,8015,0,1,1,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,9018,0,2,2,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,11022,0,1,1,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,11024,0,14,14,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,11025,0,3,3,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,12027,0,5,5,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,13026,0,12,12,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,13028,0,29,29,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_rectcut_window_band,11022,0,1,1,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_rectcut_window_band,11024,0,9,9,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_rectcut_window_band,11026,0,1,1,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_rectcut_window_band,12027,0,9,9,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_rectcut_window_band,13026,0,6,6,0,PASS
n,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_rectcut_window_band,13028,0,22,22,0,PASS
n,W_Multihole_Collimator_HBar,74181,0,1,1,0,PASS
n,W_Multihole_Collimator_HBar,74183,0,37,37,0,PASS
n,W_Multihole_Collimator_HBar,74185,0,5,5,0,PASS
n,W_Multihole_Collimator_HBar,74187,0,39,39,0,PASS
n,W_Multihole_Collimator_VBar_Center,74180,0,1,1,0,PASS
n,W_Multihole_Collimator_VBar_Center,74183,0,26,26,0,PASS
n,W_Multihole_Collimator_VBar_Center,74185,0,3,3,0,PASS
n,W_Multihole_Collimator_VBar_Center,74187,0,37,37,0,PASS
n,W_Multihole_Collimator_VBar_Edge,74183,0,3,3,0,PASS
n,W_Multihole_Collimator_VBar_Edge,74185,0,1,1,0,PASS
n,W_Multihole_Collimator_VBar_Edge,74187,0,1,1,0,PASS
n,Win_MagShield_Al_foil_side,11024,0,1,1,0,PASS
n,Win_Still_Al_foil_side,13028,0,1,1,0,PASS
p,ActiveShield_Flex_Kapton_detector_bay_rectcut_window_band,4007,0,1,1,0,PASS
p,ActiveShield_Flex_Kapton_detector_bay_rectcut_window_band,6011,0,1,1,0,PASS
p,ColdPlate_4K,23048,0,1,1,0,PASS
p,ColdPlate_4K,24051,0,1,1,0,PASS
p,ColdPlate_4K,25052,0,1,1,0,PASS
p,ColdPlate_4K,25053,0,1,1,0,PASS
p,ColdPlate_4K,25054,0,1,1,0,PASS
p,ColdPlate_4K,25056,0,1,1,0,PASS
p,ColdPlate_4K,27055,0,1,1,0,PASS
p,ColdPlate_4K,27056,0,2,2,0,PASS
p,ColdPlate_4K,27057,0,1,1,0,PASS
p,ColdPlate_4K,27058,0,1,1,0,PASS
p,ColdPlate_4K,28059,0,6,6,0,PASS
p,ColdPlate_4K,28063,0,2,2,0,PASS
p,ColdPlate_4K,29060,0,1,1,0,PASS
p,ColdPlate_4K,29061,0,5,5,0,PASS
p,ColdPlate_4K,29062,0,1,1,0,PASS
p,ColdPlate_4K,29064,0,3,3,0,PASS
p,ColdPlate_4K,30063,0,2,2,0,PASS
p,ColdPlate_4K,30065,0,1,1,0,PASS
p,ColdPlate_60K,9018,0,1,1,0,PASS
p,ColdPlate_60K,11022,0,4,4,0,PASS
p,ColdPlate_60K,13026,0,14,14,0,PASS
p,ColdPlate_CP_100mK_intercept,25052,0,1,1,0,PASS
p,ColdPlate_CP_100mK_intercept,27058,0,2,2,0,PASS
p,ColdPlate_CP_100mK_intercept,28057,0,1,1,0,PASS
p,ColdPlate_CP_100mK_intercept,28063,0,1,1,0,PASS
p,ColdPlate_CP_100mK_intercept,29061,0,5,5,0,PASS
p,ColdPlate_CP_100mK_intercept,29062,0,5,5,0,PASS
p,ColdPlate_CP_100mK_intercept,29064,0,1,1,0,PASS
p,ColdPlate_MXC_50mK_SD_anchor,25053,0,1,1,0,PASS
p,ColdPlate_MXC_50mK_SD_anchor,27056,0,2,2,0,PASS
p,ColdPlate_MXC_50mK_SD_anchor,29061,0,2,2,0,PASS
p,ColdPlate_MXC_50mK_SD_anchor,29062,0,2,2,0,PASS
p,ColdPlate_Still_0p7K,27056,0,1,1,0,PASS
p,ColdPlate_Still_0p7K,28057,0,1,1,0,PASS
p,ColdPlate_Still_0p7K,28059,0,2,2,0,PASS
p,ColdPlate_Still_0p7K,28063,0,1,1,0,PASS
p,ColdPlate_Still_0p7K,29062,0,3,3,0,PASS
p,ColdPlate_Still_0p7K,29064,0,2,2,0,PASS
p,ColdPlate_Still_0p7K,30062,0,1,1,0,PASS
p,ColdPlate_Still_0p7K,30063,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_00,51120,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_00,52118,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_00,52127,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_00,53122,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_00,53123,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_00,53124,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_00,53125,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_00,53126,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_00,53128,0,5,5,0,PASS
p,CsI_Bottom_Quadrant_00,54122,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_00,54123,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_00,54125,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_00,55127,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_00,55130,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_00,55131,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_00,55132,0,4,4,0,PASS
p,CsI_Bottom_Quadrant_00,55134,0,5,5,0,PASS
p,CsI_Bottom_Quadrant_00,56128,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_00,56131,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,49110,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,49111,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,51116,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,51119,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,51120,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,52116,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,52118,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_01,52119,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,53123,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,53124,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_01,53125,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_01,53126,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_01,53128,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_01,54121,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,54122,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_01,54123,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_01,54125,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,54127,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,55126,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,55128,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,55129,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_01,55130,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_01,55131,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,55132,0,4,4,0,PASS
p,CsI_Bottom_Quadrant_01,55134,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_01,56128,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,56129,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_01,56131,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_01,56133,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,51114,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,51116,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,51117,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,51119,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,52121,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,52127,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,53121,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,53122,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,53123,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_02,53124,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_02,53125,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_02,53126,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_02,53128,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,54122,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_02,54123,0,4,4,0,PASS
p,CsI_Bottom_Quadrant_02,54125,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_02,54127,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_02,55126,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,55127,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_02,55130,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_02,55131,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_02,55132,0,6,6,0,PASS
p,CsI_Bottom_Quadrant_02,55134,0,5,5,0,PASS
p,CsI_Bottom_Quadrant_02,56128,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_02,56131,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_02,56133,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_03,50113,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_03,52116,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_03,52119,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_03,52127,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_03,53121,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_03,53122,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_03,53124,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_03,53125,0,4,4,0,PASS
p,CsI_Bottom_Quadrant_03,53128,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_03,54121,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_03,54123,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_03,54125,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_03,54127,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_03,55126,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_03,55127,0,1,1,0,PASS
p,CsI_Bottom_Quadrant_03,55129,0,3,3,0,PASS
p,CsI_Bottom_Quadrant_03,55130,0,4,4,0,PASS
p,CsI_Bottom_Quadrant_03,55132,0,2,2,0,PASS
p,CsI_Bottom_Quadrant_03,55134,0,4,4,0,PASS
p,CsI_Bottom_Quadrant_03,56131,0,1,1,0,PASS
p,CsI_Side_Segment_00,46103,0,1,1,0,PASS
p,CsI_Side_Segment_00,51114,0,1,1,0,PASS
p,CsI_Side_Segment_00,52121,0,1,1,0,PASS
p,CsI_Side_Segment_00,52123,0,1,1,0,PASS
p,CsI_Side_Segment_00,53119,0,1,1,0,PASS
p,CsI_Side_Segment_00,53121,0,1,1,0,PASS
p,CsI_Side_Segment_00,53122,0,1,1,0,PASS
p,CsI_Side_Segment_00,53124,0,1,1,0,PASS
p,CsI_Side_Segment_00,53126,0,4,4,0,PASS
p,CsI_Side_Segment_00,53128,0,2,2,0,PASS
p,CsI_Side_Segment_00,54122,0,1,1,0,PASS
p,CsI_Side_Segment_00,54123,0,1,1,0,PASS
p,CsI_Side_Segment_00,54125,0,3,3,0,PASS
p,CsI_Side_Segment_00,55128,0,2,2,0,PASS
p,CsI_Side_Segment_00,55130,0,1,1,0,PASS
p,CsI_Side_Segment_00,55131,0,4,4,0,PASS
p,CsI_Side_Segment_00,56126,0,1,1,0,PASS
p,CsI_Side_Segment_00,56129,0,1,1,0,PASS
p,CsI_Side_Segment_00,56131,0,1,1,0,PASS
p,CsI_Side_Segment_01,49111,0,1,1,0,PASS
p,CsI_Side_Segment_01,50113,0,1,1,0,PASS
p,CsI_Side_Segment_01,51113,0,1,1,0,PASS
p,CsI_Side_Segment_01,51115,0,1,1,0,PASS
p,CsI_Side_Segment_01,51116,0,1,1,0,PASS
p,CsI_Side_Segment_01,51117,0,1,1,0,PASS
p,CsI_Side_Segment_01,52118,0,1,1,0,PASS
p,CsI_Side_Segment_01,52127,0,1,1,0,PASS
p,CsI_Side_Segment_01,53121,0,1,1,0,PASS
p,CsI_Side_Segment_01,53122,0,2,2,0,PASS
p,CsI_Side_Segment_01,53123,0,2,2,0,PASS
p,CsI_Side_Segment_01,53124,0,1,1,0,PASS
p,CsI_Side_Segment_01,53125,0,2,2,0,PASS
p,CsI_Side_Segment_01,53126,0,5,5,0,PASS
p,CsI_Side_Segment_01,54123,0,2,2,0,PASS
p,CsI_Side_Segment_01,54125,0,2,2,0,PASS
p,CsI_Side_Segment_01,54127,0,1,1,0,PASS
p,CsI_Side_Segment_01,55126,0,1,1,0,PASS
p,CsI_Side_Segment_01,55129,0,2,2,0,PASS
p,CsI_Side_Segment_01,55130,0,1,1,0,PASS
p,CsI_Side_Segment_01,55131,0,3,3,0,PASS
p,CsI_Side_Segment_01,55132,0,2,2,0,PASS
p,CsI_Side_Segment_01,55134,0,1,1,0,PASS
p,CsI_Side_Segment_01,56124,0,1,1,0,PASS
p,CsI_Side_Segment_01,56129,0,4,4,0,PASS
p,CsI_Side_Segment_01,56131,0,2,2,0,PASS
p,CsI_Side_Segment_02,51113,0,1,1,0,PASS
p,CsI_Side_Segment_02,51115,0,1,1,0,PASS
p,CsI_Side_Segment_02,51117,0,1,1,0,PASS
p,CsI_Side_Segment_02,52118,0,1,1,0,PASS
p,CsI_Side_Segment_02,52121,0,2,2,0,PASS
p,CsI_Side_Segment_02,53121,0,1,1,0,PASS
p,CsI_Side_Segment_02,53122,0,1,1,0,PASS
p,CsI_Side_Segment_02,53123,0,1,1,0,PASS
p,CsI_Side_Segment_02,53124,0,1,1,0,PASS
p,CsI_Side_Segment_02,53125,0,1,1,0,PASS
p,CsI_Side_Segment_02,53126,0,3,3,0,PASS
p,CsI_Side_Segment_02,54121,0,2,2,0,PASS
p,CsI_Side_Segment_02,54125,0,1,1,0,PASS
p,CsI_Side_Segment_02,54127,0,4,4,0,PASS
p,CsI_Side_Segment_02,55126,0,1,1,0,PASS
p,CsI_Side_Segment_02,55131,0,3,3,0,PASS
p,CsI_Side_Segment_02,55132,0,3,3,0,PASS
p,CsI_Side_Segment_02,56128,0,2,2,0,PASS
p,CsI_Side_Segment_02,56129,0,1,1,0,PASS
p,CsI_Side_Segment_02,56131,0,3,3,0,PASS
p,CsI_Side_Segment_02,56133,0,1,1,0,PASS
p,CsI_Side_Segment_03_above_side_port,53121,0,1,1,0,PASS
p,CsI_Side_Segment_03_above_side_port,53124,0,2,2,0,PASS
p,CsI_Side_Segment_03_above_side_port,53125,0,1,1,0,PASS
p,CsI_Side_Segment_03_above_side_port,53126,0,2,2,0,PASS
p,CsI_Side_Segment_03_above_side_port,53128,0,1,1,0,PASS
p,CsI_Side_Segment_03_above_side_port,54122,0,1,1,0,PASS
p,CsI_Side_Segment_03_above_side_port,54127,0,1,1,0,PASS
p,CsI_Side_Segment_03_above_side_port,55129,0,3,3,0,PASS
p,CsI_Side_Segment_03_above_side_port,56131,0,3,3,0,PASS
p,CsI_Side_Segment_03_below_side_port,49110,0,1,1,0,PASS
p,CsI_Side_Segment_03_below_side_port,49111,0,1,1,0,PASS
p,CsI_Side_Segment_03_below_side_port,51116,0,1,1,0,PASS
p,CsI_Side_Segment_03_below_side_port,53122,0,2,2,0,PASS
p,CsI_Side_Segment_03_below_side_port,53123,0,1,1,0,PASS
p,CsI_Side_Segment_03_below_side_port,53124,0,1,1,0,PASS
p,CsI_Side_Segment_03_below_side_port,53125,0,1,1,0,PASS
p,CsI_Side_Segment_03_below_side_port,53126,0,2,2,0,PASS
p,CsI_Side_Segment_03_below_side_port,54127,0,1,1,0,PASS
p,CsI_Side_Segment_03_below_side_port,55131,0,2,2,0,PASS
p,CsI_Side_Segment_03_below_side_port,55132,0,1,1,0,PASS
p,CsI_Side_Segment_03_below_side_port,55134,0,1,1,0,PASS
p,CsI_Side_Segment_03_below_side_port,56133,0,1,1,0,PASS
p,CsI_Side_Segment_03_rectcut_window_band,52123,0,1,1,0,PASS
p,CsI_Side_Segment_03_rectcut_window_band,53121,0,1,1,0,PASS
p,CsI_Side_Segment_03_rectcut_window_band,53124,0,2,2,0,PASS
p,CsI_Side_Segment_03_rectcut_window_band,53125,0,1,1,0,PASS
p,CsI_Side_Segment_03_rectcut_window_band,53126,0,1,1,0,PASS
p,CsI_Side_Segment_03_rectcut_window_band,54123,0,1,1,0,PASS
p,CsI_Side_Segment_03_rectcut_window_band,54125,0,1,1,0,PASS
p,CsI_Side_Segment_03_rectcut_window_band,56129,0,1,1,0,PASS
p,CsI_Side_Segment_04_above_side_port,51118,0,1,1,0,PASS
p,CsI_Side_Segment_04_above_side_port,52118,0,1,1,0,PASS
p,CsI_Side_Segment_04_above_side_port,52119,0,1,1,0,PASS
p,CsI_Side_Segment_04_above_side_port,53125,0,1,1,0,PASS
p,CsI_Side_Segment_04_above_side_port,53126,0,2,2,0,PASS
p,CsI_Side_Segment_04_above_side_port,54127,0,2,2,0,PASS
p,CsI_Side_Segment_04_above_side_port,55127,0,1,1,0,PASS
p,CsI_Side_Segment_04_above_side_port,55132,0,1,1,0,PASS
p,CsI_Side_Segment_04_above_side_port,56129,0,1,1,0,PASS
p,CsI_Side_Segment_04_above_side_port,56131,0,2,2,0,PASS
p,CsI_Side_Segment_04_below_side_port,47105,0,1,1,0,PASS
p,CsI_Side_Segment_04_below_side_port,52115,0,1,1,0,PASS
p,CsI_Side_Segment_04_below_side_port,53124,0,1,1,0,PASS
p,CsI_Side_Segment_04_below_side_port,53126,0,2,2,0,PASS
p,CsI_Side_Segment_04_below_side_port,53128,0,1,1,0,PASS
p,CsI_Side_Segment_04_below_side_port,54127,0,1,1,0,PASS
p,CsI_Side_Segment_04_below_side_port,55124,0,1,1,0,PASS
p,CsI_Side_Segment_04_below_side_port,55130,0,1,1,0,PASS
p,CsI_Side_Segment_04_below_side_port,55131,0,1,1,0,PASS
p,CsI_Side_Segment_04_below_side_port,55132,0,3,3,0,PASS
p,CsI_Side_Segment_04_below_side_port,56131,0,1,1,0,PASS
p,CsI_Side_Segment_04_rectcut_window_band,51116,0,1,1,0,PASS
p,CsI_Side_Segment_04_rectcut_window_band,53126,0,1,1,0,PASS
p,CsI_Side_Segment_04_rectcut_window_band,55129,0,1,1,0,PASS
p,CsI_Side_Segment_04_rectcut_window_band,55132,0,1,1,0,PASS
p,CsI_Side_Segment_04_rectcut_window_band,56131,0,1,1,0,PASS
p,CsI_Side_Segment_05,49110,0,1,1,0,PASS
p,CsI_Side_Segment_05,51112,0,1,1,0,PASS
p,CsI_Side_Segment_05,52121,0,1,1,0,PASS
p,CsI_Side_Segment_05,52123,0,1,1,0,PASS
p,CsI_Side_Segment_05,52127,0,1,1,0,PASS
p,CsI_Side_Segment_05,53122,0,1,1,0,PASS
p,CsI_Side_Segment_05,53124,0,2,2,0,PASS
p,CsI_Side_Segment_05,53125,0,2,2,0,PASS
p,CsI_Side_Segment_05,53126,0,5,5,0,PASS
p,CsI_Side_Segment_05,53128,0,1,1,0,PASS
p,CsI_Side_Segment_05,54123,0,1,1,0,PASS
p,CsI_Side_Segment_05,54125,0,3,3,0,PASS
p,CsI_Side_Segment_05,55126,0,1,1,0,PASS
p,CsI_Side_Segment_05,55129,0,2,2,0,PASS
p,CsI_Side_Segment_05,55130,0,2,2,0,PASS
p,CsI_Side_Segment_05,55131,0,4,4,0,PASS
p,CsI_Side_Segment_05,55132,0,2,2,0,PASS
p,CsI_Side_Segment_05,55134,0,1,1,0,PASS
p,CsI_Side_Segment_05,56128,0,1,1,0,PASS
p,CsI_Side_Segment_05,56129,0,2,2,0,PASS
p,CsI_Side_Segment_05,56131,0,2,2,0,PASS
p,CsI_Side_Segment_05,56133,0,1,1,0,PASS
p,CsI_Side_Segment_06,51120,0,1,1,0,PASS
p,CsI_Side_Segment_06,53122,0,1,1,0,PASS
p,CsI_Side_Segment_06,53123,0,3,3,0,PASS
p,CsI_Side_Segment_06,53125,0,1,1,0,PASS
p,CsI_Side_Segment_06,53126,0,1,1,0,PASS
p,CsI_Side_Segment_06,53128,0,2,2,0,PASS
p,CsI_Side_Segment_06,54122,0,1,1,0,PASS
p,CsI_Side_Segment_06,54125,0,2,2,0,PASS
p,CsI_Side_Segment_06,54127,0,1,1,0,PASS
p,CsI_Side_Segment_06,55126,0,1,1,0,PASS
p,CsI_Side_Segment_06,55127,0,1,1,0,PASS
p,CsI_Side_Segment_06,55130,0,2,2,0,PASS
p,CsI_Side_Segment_06,55131,0,1,1,0,PASS
p,CsI_Side_Segment_06,55132,0,4,4,0,PASS
p,CsI_Side_Segment_06,55134,0,2,2,0,PASS
p,CsI_Side_Segment_06,56129,0,2,2,0,PASS
p,CsI_Side_Segment_06,56131,0,1,1,0,PASS
p,CsI_Side_Segment_07,48105,0,1,1,0,PASS
p,CsI_Side_Segment_07,48109,0,1,1,0,PASS
p,CsI_Side_Segment_07,49112,0,1,1,0,PASS
p,CsI_Side_Segment_07,51117,0,2,2,0,PASS
p,CsI_Side_Segment_07,51120,0,1,1,0,PASS
p,CsI_Side_Segment_07,51122,0,1,1,0,PASS
p,CsI_Side_Segment_07,52119,0,2,2,0,PASS
p,CsI_Side_Segment_07,52123,0,1,1,0,PASS
p,CsI_Side_Segment_07,53124,0,1,1,0,PASS
p,CsI_Side_Segment_07,53126,0,1,1,0,PASS
p,CsI_Side_Segment_07,53128,0,2,2,0,PASS
p,CsI_Side_Segment_07,54123,0,4,4,0,PASS
p,CsI_Side_Segment_07,54125,0,1,1,0,PASS
p,CsI_Side_Segment_07,54127,0,1,1,0,PASS
p,CsI_Side_Segment_07,55125,0,1,1,0,PASS
p,CsI_Side_Segment_07,55129,0,1,1,0,PASS
p,CsI_Side_Segment_07,55130,0,2,2,0,PASS
p,CsI_Side_Segment_07,55131,0,1,1,0,PASS
p,CsI_Side_Segment_07,55132,0,1,1,0,PASS
p,CsI_Side_Segment_07,55134,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_00,53126,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_00,53128,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_00,55129,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_00,56129,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_01,52121,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_01,53123,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_01,53129,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_01,54127,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_01,55131,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_01,55134,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_01,56129,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_01,56131,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_02,50113,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_02,53123,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_02,53124,0,2,2,0,PASS
p,CsI_TopAnnulus_Segment_02,53126,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_02,55132,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,51116,0,1,1,0,PASS
p,CsI_TopAnnulus_Segment_03,51118,0,1,1,0,PASS
