production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,state_class,dat_production_count_raw,rpip_count,coverage_fraction,activity_day15_direct_Bq,source_files_count,rpip_volume_count,rpip_volume_examples,centroid_x_cm,centroid_y_cm,centroid_z_cm,effective_sample_size,dominant_cproc,dominant_sproc,dominant_prim,status
alpha,CsI_TopAnnulus_Segment_07,CsI_TopAnnulus_Segment_07,55131,Cs-131,0,gs,EMITTED_CANDIDATE,1,1,1,0.0004466220274868972767674135128,1,1,CsI_TopAnnulus_Segment_07,13.09219,-7.855236,-8.960561,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Cu_50mK_StillLike_Can_side_wall_below_side_port,Cu_50mK_StillLike_Can_side_wall_below_side_port,28063,Ni-63,0,gs,EMITTED_CANDIDATE,1,1,1,0.0000001908821938318160019438087249,1,1,Cu_50mK_StillLike_Can_side_wall_below_side_port,-9.592337,-5.651641,-2.437826,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Window,26055,Fe-55,0,gs,EMITTED_CANDIDATE,1,1,1,0.000006973575649685694137896397167,1,1,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,-9.886882,-3.08182,-0.1069841,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,G10_Support_Ring_60K_Top,G10_Support_Ring_60K_Top,6011,C-11,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,G10_Support_Ring_60K_Top,24.5529,-12.28307,21.59448,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,23048,V-48,0,gs,EMITTED_CANDIDATE,1,1,1,0.000324709514514696320608987672,1,1,NbTi_Bundle_4K_60K,10.81748,5.116607,24.58445,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,NbTi_Bundle_4K_60K,NbTi_Bundle_4K_60K,41092,Nb-92,0,gs,EMITTED_CANDIDATE,1,1,1,0.0000000000005567721795900592915957420816,1,1,NbTi_Bundle_4K_60K,13.99266,8.378736,23.43651,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,31068,Ga-68,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Nb_MagShield_Inner_Cylinder_2mm,-3.358767,-3.007984,-8.050249,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,Al-26,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000002694559910986569123304257647,1,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-14.3093,-18.98813,-16.05906,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,14025,Si-25,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,-15.58815,1.978485,-14.10611,1,pi+Inelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9022,F-22,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,10.52059,-14.92182,-4.97032,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,Na-22,0,gs,EMITTED_CANDIDATE,2,2,1,0.00001476974091239649761503356871,2,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,7.2120895,-15.8137,-0.550617,2,neutronInelastic:1,RadioactiveDecay:2,alpha:2,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13026,Al-26,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000002694559910986569123304257647,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,-8.300626,-10.15582,14.30752,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13028,Al-28,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357408327428607109018892409,2,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,-10.009775,-2.1894125,10.7084105,2,alphaInelastic:2,RadioactiveDecay:2,alpha:2,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,15030,P-30,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357408327428607109018892409,2,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,-5.95047,-1.82224,7.7759785,2,alphaInelastic:2,RadioactiveDecay:2,alpha:2,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,Na-22,0,gs,EMITTED_CANDIDATE,3,3,1,0.00002215461136859474642255035307,2,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-21.2074833,-4.17697533,3.018679,3,alphaInelastic:2,RadioactiveDecay:3,alpha:3,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,Na-24,0,gs,EMITTED_CANDIDATE,2,2,1,0.00135740825038515144604709121,2,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-11.0814465,-13.797045,-8.847408,2,neutronInelastic:1,RadioactiveDecay:2,alpha:2,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,Mg-27,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-26.27475,4.358863,-0.3454673,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,Al-26,0,gs,EMITTED_CANDIDATE,4,4,1,0.0000000001077823964394627649321703059,3,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-16.0039265,-5.9694875,-5.62094925,4,alphaInelastic:3,RadioactiveDecay:4,alpha:4,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13028,Al-28,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-5.133927,18.63037,-11.07938,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13029,Al-29,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-19.77499,13.74712,-1.535442,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,14027,Si-27,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-25.10288,9.274942,-1.597358,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,15030,P-30,0,gs,EMITTED_CANDIDATE,3,3,1,0.002036112491142910663528338614,3,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,-11.4243073,-1.18811367,-2.44043933,3,alphaInelastic:3,RadioactiveDecay:3,alpha:3,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,11025,Na-25,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,4.137178,-14.19086,-13.3099,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,13026,Al-26,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000002694559910986569123304257647,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,-16.7926,-5.010198,9.063019,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,13028,Al-28,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,-3.763059,18.54102,-4.230065,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,15030,P-30,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357408327428607109018892409,1,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,-15.817855,3.112846,8.94075,2,alphaInelastic:2,RadioactiveDecay:2,alpha:2,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11022,Na-22,0,gs,EMITTED_CANDIDATE,1,1,1,0.000007384870456198248807516784355,1,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,15.13664,-10.8592,-6.820717,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,12023,Mg-23,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11.33297,-11.97083,-2.854478,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,12027,Mg-27,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13.83223,-5.11054,-5.816026,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13026,Al-26,0,gs,EMITTED_CANDIDATE,3,3,1,0.00000000008083679732959707369912772942,2,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13.1195533,-1.72343033,-5.16891167,3,alphaInelastic:2,RadioactiveDecay:3,alpha:3,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13028,Al-28,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,7.006946,18.59529,0.9006629,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,15030,P-30,0,gs,EMITTED_CANDIDATE,3,3,1,0.002036112491142910663528338614,3,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,8.16739097,-2.84153433,0.286179,3,alphaInelastic:3,RadioactiveDecay:3,alpha:3,PASS
alpha,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,74183,W-183,0,gs,STABLE,3,3,1,0,2,1,Passive_W_Bottom_Plate_detector_bay,-11.4233153,-8.65032967,-8.87165933,3,neutronInelastic:2,RadioactiveDecay:3,alpha:3,PASS
alpha,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,9018,F-18,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Plate_300K_Top_Service_Lid,30.21816,2.534747,23.81934,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,11022,Na-22,0,gs,EMITTED_CANDIDATE,1,1,1,0.000007384870456198248807516784355,1,1,Plate_300K_Top_Service_Lid,24.7719,1.717952,28.38559,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,11024,Na-24,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041251925757230235456049,1,1,Plate_300K_Top_Service_Lid,33.89331,5.133822,19.62721,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,12027,Mg-27,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Plate_300K_Top_Service_Lid,20.28993,-3.526218,33.56182,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,13026,Al-26,0,gs,EMITTED_CANDIDATE,4,4,1,0.0000000001077823964394627649321703059,3,1,Plate_300K_Top_Service_Lid,25.339185,6.674202,28.7384725,4,alphaInelastic:3,RadioactiveDecay:4,alpha:4,PASS
alpha,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,13028,Al-28,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Plate_300K_Top_Service_Lid,35.14537,2.206205,19.06348,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,15029,P-29,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Plate_300K_Top_Service_Lid,21.32491,11.05847,32.86173,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,15030,P-30,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357408327428607109018892409,2,1,Plate_300K_Top_Service_Lid,32.304465,-0.2924925,22.083245,2,alphaInelastic:2,RadioactiveDecay:2,alpha:2,PASS
alpha,Shield_4K_Al_side_window_side_wall_above_side_port,Window,13026,Al-26,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000002694559910986569123304257647,1,1,Shield_4K_Al_side_window_side_wall_above_side_port,18.44749,-2.981954,4.719183,1,protonInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Shield_4K_Al_side_window_side_wall_above_side_port,Window,14027,Si-27,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Shield_4K_Al_side_window_side_wall_above_side_port,12.00836,-9.922326,9.399833,1,protonInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Shield_60K_Al_side_window_side_wall_above_side_port,Window,13026,Al-26,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000002694559910986569123304257647,1,1,Shield_60K_Al_side_window_side_wall_above_side_port,0.1837408,-9.418925,9.763153,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Shield_60K_Al_side_window_side_wall_above_side_port,Window,13028,Al-28,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Shield_60K_Al_side_window_side_wall_above_side_port,13.57542,-10.16189,21.73717,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Shield_60K_Al_side_window_side_wall_above_side_port,Window,15030,P-30,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Shield_60K_Al_side_window_side_wall_above_side_port,3.766495,10.65972,10.51235,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Shield_60K_Al_side_window_side_wall_below_side_port,Window,13025,Al-25,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Shield_60K_Al_side_window_side_wall_below_side_port,-11.70443,-9.833479,-3.473392,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Still_Shield_Al_side_window_side_wall_below_side_port,Window,13026,Al-26,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000002694559910986569123304257647,1,1,Still_Shield_Al_side_window_side_wall_below_side_port,-11.37592,3.99393,-0.4239427,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11024,Na-24,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041251925757230235456049,1,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,-7.418501,12.70365,-12.01259,1,neutronInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13026,Al-26,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000002694559910986569123304257647,1,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,-4.207,10.5769,-15.06102,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9018,F-18,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,-0.2949353,-5.08777,16.81108,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11022,Na-22,0,gs,EMITTED_CANDIDATE,2,2,1,0.00001476974091239649761503356871,2,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,8.7183575,2.067171,13.06841,2,alphaInelastic:2,RadioactiveDecay:2,alpha:2,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12027,Mg-27,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357408327428607109018892409,2,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,5.9550134,-1.339519,16.841805,2,neutronInelastic:2,RadioactiveDecay:2,alpha:2,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13026,Al-26,0,gs,EMITTED_CANDIDATE,8,8,1,0.0000000002155647928789255298643406117,5,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,20.1493785,1.42316425,17.6014794,8,alphaInelastic:7,RadioactiveDecay:8,alpha:8,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13028,Al-28,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,23.25431,-11.36427,13.46478,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,14027,Si-27,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,22.5679,10.0464,10.95107,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,15030,P-30,0,gs,EMITTED_CANDIDATE,5,5,1,0.003393520818571517772547231023,4,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,8.0358163,-8.6971438,18.961162,5,alphaInelastic:5,RadioactiveDecay:5,alpha:5,PASS
alpha,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,9020,F-20,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787041637143035545094462046,1,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,-16.27634,-8.78233,-2.264114,1,alphaInelastic:1,RadioactiveDecay:1,alpha:1,PASS
eplus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53125,I-125,0,gs,EMITTED_CANDIDATE,1,1,1,0.0001089638476606374420895789739,1,1,CsI_Bottom_Quadrant_00,-6.694336,12.76588,-19.27002,1,photonNuclear:1,RadioactiveDecay:1,e+:1,PASS
eplus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53126,I-126,0,gs,EMITTED_CANDIDATE,1,1,1,0.000374885164168119549906773382,1,1,CsI_Bottom_Quadrant_00,-10.87559,7.038773,-17.35016,1,photonNuclear:1,RadioactiveDecay:1,e+:1,PASS
eplus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55132,Cs-132,0,gs,EMITTED_CANDIDATE,1,1,1,0.0005421334477034683830134859699,1,1,CsI_Bottom_Quadrant_01,-19.18389,14.6931,-5.060755,1,photonNuclear:1,RadioactiveDecay:1,e+:1,PASS
eplus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0,gs,EMITTED_CANDIDATE,1,1,1,0.0005421334477034683830134859699,1,1,CsI_Side_Segment_03_below_side_port,-18.38057,4.095173,0.5788334,1,photonNuclear:1,RadioactiveDecay:1,e+:1,PASS
muminus,ColdPlate_4K,ColdPlate_4K,27062,Co-62,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366339629165406059558,1,1,ColdPlate_4K,20.31678,-4.318374,7.678815,1,muMinusCaptureAtRest:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_4K,ColdPlate_4K,27064,Co-64,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366339629165406059558,1,1,ColdPlate_4K,15.12721,1.203336,13.3896,1,muMinusCaptureAtRest:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_4K,ColdPlate_4K,28063,Ni-63,0,gs,EMITTED_CANDIDATE,2,2,1,0.0000003798637745589077694817824265,2,1,ColdPlate_4K,16.76399,-2.73615135,11.500025,2,neutronInelastic:1,RadioactiveDecay:2,mu-:2,PASS
muminus,ColdPlate_4K,ColdPlate_4K,28065,Ni-65,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366339629165406059558,1,1,ColdPlate_4K,13.07837,-0.2925598,14.91817,1,muMinusCaptureAtRest:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_4K,ColdPlate_4K,29062,Cu-62,0,gs,EMITTED_CANDIDATE,2,2,1,0.001350650473267925833081211912,2,1,ColdPlate_4K,13.3352155,-1.6881295,14.8339485,2,neutronInelastic:2,RadioactiveDecay:2,mu-:2,PASS
muminus,ColdPlate_4K,ColdPlate_4K,29064,Cu-64,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252346540412812810649609,1,1,ColdPlate_4K,10.47543,7.475009,17.97492,1,nCapture:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_60K,ColdPlate_60K,10023,Ne-23,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366339629165406059558,1,1,ColdPlate_60K,13.84759,6.009725,27.49939,1,muMinusCaptureAtRest:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_60K,ColdPlate_60K,10024,Ne-24,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366339629165406059558,1,1,ColdPlate_60K,13.1204,6.171812,27.4114,1,muMinusCaptureAtRest:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_60K,ColdPlate_60K,11026,Na-26,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366339629165406059558,1,1,ColdPlate_60K,19.26005,-2.376913,21.32295,1,muMinusCaptureAtRest:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_60K,ColdPlate_60K,12027,Mg-27,0,gs,EMITTED_CANDIDATE,6,6,1,0.004051951419803777499243635735,4,1,ColdPlate_60K,20.8194,-0.408431333,20.2580533,6,muMinusCaptureAtRest:4,RadioactiveDecay:6,mu-:6,PASS
muminus,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,27062,Co-62,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366339629165406059558,1,1,ColdPlate_CP_100mK_intercept,3.193196,-6.570311,3.95283,1,muMinusCaptureAtRest:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29062,Cu-62,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366339629165406059558,1,1,ColdPlate_CP_100mK_intercept,3.767102,-2.630551,3.506722,1,neutronInelastic:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,28063,Ni-63,0,gs,EMITTED_CANDIDATE,1,1,1,0.0000001899318872794538847408912132,1,1,ColdPlate_MXC_50mK_SD_anchor,2.27364,-5.179488,-2.333881,1,muMinusCaptureAtRest:1,RadioactiveDecay:1,mu-:1,PASS
muminus,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,29066,Cu-66,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366339629165406059558,1,1,ColdPlate_MXC_50mK_SD_anchor,2.900325,3.17158,-3.265007,1,nCapture:1,RadioactiveDecay:1,mu-:1,PASS
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,52123,Te-123,0,gs,STABLE,2,2,1,0,2,1,CsI_Bottom_Quadrant_00,-6.463086,14.754725,-18.343835,2,muMinusCaptureAtRest:2,RadioactiveDecay:2,mu-:2,PASS
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,52127,Te-127,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006753252366322288839305009292,1,1,CsI_Bottom_Quadrant_00,-9.731114,16.48362,-14.75779,1,muMinusCaptureAtRest:1,RadioactiveDecay:1,mu-:1,PASS
