time_bin_id,day_mid,ZA,nuclide,half_life_s,day15_activity_Bq,activity_Bq,activity_scale_to_day15,selected_events_day15,selection_response_cps_per_Bq,selected_rate_cps
29,7.25,32077,Ge-77,40359.6,0.25050355281956715,0.20470501554107023,0.8171741008739916,0,0.0,0.0
30,7.5,32077,Ge-77,40359.6,0.25050355281956715,0.21050422843359232,0.840324323005568,0,0.0,0.0
31,7.75,32077,Ge-77,40359.6,0.25050355281956715,0.2183525649901372,0.8716545635079767,0,0.0,0.0
32,8.0,32077,Ge-77,40359.6,0.25050355281956715,0.22793097267046292,0.9098911776099127,0,0.0,0.0
33,8.25,32077,Ge-77,40359.6,0.25050355281956715,0.23854417452535964,0.9522586479928226,0,0.0,0.0
34,8.5,32077,Ge-77,40359.6,0.25050355281956715,0.24910257879145595,0.9944073686287384,0,0.0,0.0
35,8.75,32077,Ge-77,40359.6,0.25050355281956715,0.25826089375711164,1.0309669896902898,0,0.0,0.0
36,9.0,32077,Ge-77,40359.6,0.25050355281956715,0.26472219088667776,1.0567602251827224,0,0.0,0.0
37,9.25,32077,Ge-77,40359.6,0.25050355281956715,0.26758540531228353,1.068190060781374,0,0.0,0.0
38,9.5,32077,Ge-77,40359.6,0.25050355281956715,0.2665845331363356,1.0641946197399894,0,0.0,0.0
39,9.75,32077,Ge-77,40359.6,0.25050355281956715,0.2621108795137529,1.0463359763306281,0,0.0,0.0
40,10.0,32077,Ge-77,40359.6,0.25050355281956715,0.25503234831576893,1.0180787675273564,0,0.0,0.0
41,10.25,32077,Ge-77,40359.6,0.25050355281956715,0.2464224013150696,0.9837082090910019,0,0.0,0.0
42,10.5,32077,Ge-77,40359.6,0.25050355281956715,0.2371032991536588,0.9465067320799226,0,0.0,0.0
43,10.75,32077,Ge-77,40359.6,0.25050355281956715,0.22765594507113388,0.9087932786131382,0,0.0,0.0
44,11.0,32077,Ge-77,40359.6,0.25050355281956715,0.21891502940910443,0.8738998986045706,0,0.0,0.0
45,11.25,32077,Ge-77,40359.6,0.25050355281956715,0.21172778913139245,0.8452087275739992,0,0.0,0.0
46,11.5,32077,Ge-77,40359.6,0.25050355281956715,0.20664991057886622,0.8249380428057727,0,0.0,0.0
47,11.75,32077,Ge-77,40359.6,0.25050355281956715,0.20405913389362154,0.8145957675921721,0,0.0,0.0
48,12.0,32077,Ge-77,40359.6,0.25050355281956715,0.2042492564790174,0.8153547292246756,0,0.0,0.0
49,12.25,32077,Ge-77,40359.6,0.25050355281956715,0.20708642893586443,0.8266806063426364,0,0.0,0.0
50,12.5,32077,Ge-77,40359.6,0.25050355281956715,0.21211168911308745,0.8467412406955657,0,0.0,0.0
51,12.75,32077,Ge-77,40359.6,0.25050355281956715,0.21906222888256577,0.8744875129190365,0,0.0,0.0
52,13.0,32077,Ge-77,40359.6,0.25050355281956715,0.22764661793183247,0.908756045052191,0,0.0,0.0
53,13.25,32077,Ge-77,40359.6,0.25050355281956715,0.2372059883444223,0.9469166631551815,0,0.0,0.0
54,13.5,32077,Ge-77,40359.6,0.25050355281956715,0.24671150376836934,0.9848622943326909,0,0.0,0.0
55,13.75,32077,Ge-77,40359.6,0.25050355281956715,0.2549049185653973,1.0175700731438344,0,0.0,0.0
56,14.0,32077,Ge-77,40359.6,0.25050355281956715,0.26058095497435085,1.0402285797600734,0,0.0,0.0
57,14.25,32077,Ge-77,40359.6,0.25050355281956715,0.2629135236034941,1.0495400989097574,0,0.0,0.0
58,14.5,32077,Ge-77,40359.6,0.25050355281956715,0.26167686085666947,1.0446033914942126,0,0.0,0.0
59,14.75,32077,Ge-77,40359.6,0.25050355281956715,0.2572619928358065,1.0269794178173086,0,0.0,0.0
60,15.0,32077,Ge-77,40359.6,0.25050355281956715,0.25050355281956715,1.0,0,0.0,0.0
61,15.25,32077,Ge-77,40359.6,0.25050355281956715,0.24244438814184216,0.9678281422079077,0,0.0,0.0
62,15.5,32077,Ge-77,40359.6,0.25050355281956715,0.233864176927036,0.9335762878200926,0,0.0,0.0
63,15.75,32077,Ge-77,40359.6,0.25050355281956715,0.22526401148294556,0.8992447769601051,0,0.0,0.0
64,16.0,32077,Ge-77,40359.6,0.25050355281956715,0.21741403828008746,0.8679080030321429,0,0.0,0.0
65,16.25,32077,Ge-77,40359.6,0.25050355281956715,0.2111265785160634,0.8428087192365442,0,0.0,0.0
66,16.5,32077,Ge-77,40359.6,0.25050355281956715,0.20693056988032482,0.8260584233285222,0,0.0,0.0
67,16.75,32077,Ge-77,40359.6,0.25050355281956715,0.20519115113180045,0.8191147343909955,0,0.0,0.0
68,17.0,32077,Ge-77,40359.6,0.25050355281956715,0.20619087804959593,0.8231056036083896,0,0.0,0.0
69,17.25,32077,Ge-77,40359.6,0.25050355281956715,0.2097693686173417,0.8373907924908135,0,0.0,0.0
70,17.5,32077,Ge-77,40359.6,0.25050355281956715,0.21543116888065905,0.8599924689923657,0,0.0,0.0
71,17.75,32077,Ge-77,40359.6,0.25050355281956715,0.22287706439478647,0.8897161812124896,0,0.0,0.0
72,18.0,32077,Ge-77,40359.6,0.25050355281956715,0.23177807588174415,0.9252486572463481,0,0.0,0.0
73,18.25,32077,Ge-77,40359.6,0.25050355281956715,0.24143535443653005,0.9638001206730639,0,0.0,0.0
74,18.5,32077,Ge-77,40359.6,0.25050355281956715,0.25078683741677543,1.0011308605966651,0,0.0,0.0
75,18.75,32077,Ge-77,40359.6,0.25050355281956715,0.2585652855037398,1.032182109169443,0,0.0,0.0
76,19.0,32077,Ge-77,40359.6,0.25050355281956715,0.26358448254708433,1.052218539738393,0,0.0,0.0
77,19.25,32077,Ge-77,40359.6,0.25050355281956715,0.26506710184269544,1.058137095698671,0,0.0,0.0
78,19.5,32077,Ge-77,40359.6,0.25050355281956715,0.2628629523988818,1.0493382207166415,0,0.0,0.0
79,19.75,32077,Ge-77,40359.6,0.25050355281956715,0.2574631993616856,1.027782626089664,0,0.0,0.0
80,20.0,32077,Ge-77,40359.6,0.25050355281956715,0.2519975325236174,1.0059639062489718,0,0.0,0.0
0,0.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.343689955887607e-09,0.004064340596047945,0,0.0,0.0
1,0.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,5.252770338736129e-09,0.015888373382488472,0,0.0,0.0
2,0.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.0273399168602137e-08,0.03107457424787615,0,0.0,0.0
3,0.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.509014247150774e-08,0.045644070180298535,0,0.0,0.0
4,1.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.9761110929447644e-08,0.05977263208796273,0,0.0,0.0
5,1.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.4367989094215402e-08,0.07370733619442002,0,0.0,0.0
6,1.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.898980720111724e-08,0.0876872300509771,0,0.0,0.0
7,1.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.3706565510925564e-08,0.10195429530386642,0,0.0,0.0
8,2.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.860068592309164e-08,0.11675783847687,0,0.0,0.0
9,2.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,4.372903738081204e-08,0.13226987451545608,0,0.0,0.0
10,2.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,4.911706808246658e-08,0.14856737813043358,0,0.0,0.0
11,2.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,5.4791825314664004e-08,0.16573216089187134,0,0.0,0.0
12,3.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,6.077225595641052e-08,0.18382153257512038,0,0.0,0.0
13,3.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,6.704061973674962e-08,0.20278183310546072,0,0.0,0.0
14,3.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,7.353336714113903e-08,0.22242084040764232,0,0.0,0.0
15,3.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,8.014346610893876e-08,0.24241480810905025,0,0.0,0.0
16,4.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,8.673768691281529e-08,0.26236074816394567,0,0.0,0.0
17,4.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,9.318443016985627e-08,0.2818606039283521,0,0.0,0.0
18,4.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,9.938107920839091e-08,0.3006039845247644,0,0.0,0.0
19,4.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.0526942776855212e-07,0.31841482994478143,0,0.0,0.0
20,5.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.1083782943940713e-07,0.33525791258210547,0,0.0,0.0
21,5.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.1611197369204615e-07,0.3512109369397622,0,0.0,0.0
22,5.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.211252258193129e-07,0.3663748250448976,0,0.0,0.0
23,5.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.2590882837665462e-07,0.38084407815196547,0,0.0,0.0
24,6.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.3052413300196699e-07,0.3948042702852718,0,0.0,0.0
25,6.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.35056639272243e-07,0.40851401720673025,0,0.0,0.0
26,6.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.3958914543730224e-07,0.42222376380993304,0,0.0,0.0
27,6.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.4420352353209331e-07,0.4361811534101143,0,0.0,0.0
28,7.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.4898422518029268e-07,0.4506416319611613,0,0.0,0.0
29,7.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.53992329877205e-07,0.4657899503211608,0,0.0,0.0
30,7.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.5925877315822754e-07,0.4817196810823798,0,0.0,0.0
31,7.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.6481660864468228e-07,0.4985308035401883,0,0.0,0.0
32,8.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.7069128683981054e-07,0.5163002993770498,0,0.0,0.0
33,8.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.7687261942701852e-07,0.5349973513731465,0,0.0,0.0
34,8.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.8330431343520366e-07,0.5544516867607749,0,0.0,0.0
35,8.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.8988441045030827e-07,0.5743549057342006,0,0.0,0.0
36,9.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,1.9648175501335203e-07,0.5943102944131182,0,0.0,0.0
37,9.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.0296329889139377e-07,0.6139154137288977,0,0.0,0.0
38,9.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.0922196960007815e-07,0.6328463950368579,0,0.0,0.0
39,9.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.151940619800287e-07,0.6509105454733682,0,0.0,0.0
40,10.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.2086168464243063e-07,0.668053747868347,0,0.0,0.0
41,10.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.2624372710872283e-07,0.684333138504229,0,0.0,0.0
42,10.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.3136732830131192e-07,0.6998308061274447,0,0.0,0.0
43,10.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.3625940285536344e-07,0.7146281610691884,0,0.0,0.0
44,11.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.409782673019439e-07,0.7289015968818533,0,0.0,0.0
45,11.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.456053554627182e-07,0.7428974313903467,0,0.0,0.0
46,11.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.5021980479484603e-07,0.7568550364664259,0,0.0,0.0
47,11.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.5490023976574315e-07,0.7710122323106217,0,0.0,0.0
48,12.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.5972762373051935e-07,0.7856139136990862,0,0.0,0.0
49,12.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.647598004184873e-07,0.8008350440720403,0,0.0,0.0
50,12.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.7002474764274125e-07,0.8167602496195134,0,0.0,0.0
51,12.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.7555343206651497e-07,0.8334831970880298,0,0.0,0.0
52,13.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.813704178831181e-07,0.8510781872845873,0,0.0,0.0
53,13.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.874659617499181e-07,0.8695157489291269,0,0.0,0.0
54,13.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,2.937868068407735e-07,0.888634792865958,0,0.0,0.0
55,13.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.0023751357880093e-07,0.9081466372119598,0,0.0,0.0
56,14.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.0669590498079256e-07,0.9276817258276532,0,0.0,0.0
57,14.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.130388906448885e-07,0.9468677397007014,0,0.0,0.0
58,14.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.191685585716929e-07,0.9654085184614887,0,0.0,0.0
59,14.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.250282667833528e-07,0.9831327336804027,0,0.0,0.0
60,15.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.3060466369235264e-07,1.0,0,0.0,0.0
61,15.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.3592043223997035e-07,1.0160789278900322,0,0.0,0.0
62,15.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.4100509323211746e-07,1.031458810724591,0,0.0,0.0
63,15.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.458840994743463e-07,1.0462166371500798,0,0.0,0.0
64,16.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.506133189203198e-07,1.0605213943581462,0,0.0,0.0
65,16.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.552725673297658e-07,1.0746145059235102,0,0.0,0.0
66,16.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.599391605510106e-07,1.088729833787086,0,0.0,0.0
67,16.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.6469029402376586e-07,1.10310087568254,0,0.0,0.0
68,17.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.6960540702777077e-07,1.1179679164227116,0,0.0,0.0
69,17.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.7473941030444e-07,1.1334970478612407,0,0.0,0.0
70,17.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.801159400025096e-07,1.1497597636923542,0,0.0,0.0
71,17.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.857607391662164e-07,1.1668339304650275,0,0.0,0.0
72,18.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.9169223057023875e-07,1.1847752726644283,0,0.0,0.0
73,18.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,3.978934428826127e-07,1.2035324560722962,0,0.0,0.0
74,18.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,4.0430341871329465e-07,1.2229210991697417,0,0.0,0.0
75,18.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,4.108199895666036e-07,1.2426321667043878,0,0.0,0.0
76,19.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,4.173161781223824e-07,1.2622815826661173,0,0.0,0.0
77,19.25,41094,Nb-94,643775040000.0,3.3060466369235264e-07,4.2366673980994086e-07,1.2814905121973355,0,0.0,0.0
78,19.5,41094,Nb-94,643775040000.0,3.3060466369235264e-07,4.2977482079734587e-07,1.2999659956318008,0,0.0,0.0
79,19.75,41094,Nb-94,643775040000.0,3.3060466369235264e-07,4.355884432168174e-07,1.317550812356835,0,0.0,0.0
80,20.0,41094,Nb-94,643775040000.0,3.3060466369235264e-07,4.397591892592391e-07,1.3301663211516617,0,0.0,0.0
0,0.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.14832648479091126,0.9886416600498208,0,0.0,0.0
1,0.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.14159343348397557,0.9437638013809999,0,0.0,0.0
2,0.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1355137385488465,0.903240763963,0,0.0,0.0
3,0.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.13034023991114727,0.868757803697,0,0.0,0.0
4,1.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12746788922655772,0.849612702584,0,0.0,0.0
5,1.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1268028644121571,0.8451801075730001,0,0.0,0.0
6,1.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12829248606330135,0.8551088942229998,0,0.0,0.0
7,1.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.13204297299608767,0.880107043626,0,0.0,0.0
8,2.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1380817657366617,0.920357455332,0,0.0,0.0
9,2.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1449710612434535,0.9662767296680002,0,0.0,0.0
10,2.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1524144349378527,1.01588910561,0,0.0,0.0
11,2.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1607965710505603,1.07175862192,0,0.0,0.0
12,3.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1692856937890801,1.12834123701,0,0.0,0.0
13,3.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17668867881060368,1.17768441002,0,0.0,0.0
14,3.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.18167026802340477,1.21088823492,0,0.0,0.0
15,3.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1831657561058985,1.22085612314,0,0.0,0.0
16,4.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.18079390164548925,1.20504698336,0,0.0,0.0
17,4.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1750259306477859,1.1666016819,0,0.0,0.0
18,4.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.16699028048840722,1.1130416010799997,0,0.0,0.0
19,4.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.15800968934644372,1.0531831978600001,0,0.0,0.0
20,5.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1493312300798509,0.9953385965530002,0,0.0,0.0
21,5.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.14176853591268218,0.9449309129459998,0,0.0,0.0
22,5.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1349316307908689,0.899360836646,0,0.0,0.0
23,5.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12909332904166232,0.8604467590869999,0,0.0,0.0
24,6.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12564264853916374,0.8374469117899999,0,0.0,0.0
25,6.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12452338600420085,0.829986682606,0,0.0,0.0
26,6.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12564264853916374,0.8374469117899999,0,0.0,0.0
27,6.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12904220790611548,0.860106020989,0,0.0,0.0
28,7.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.13482266953723643,0.8986345763639999,0,0.0,0.0
29,7.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.14159343348397557,0.9437638013809999,0,0.0,0.0
30,7.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.14908134258479613,0.99367301951,0,0.0,0.0
31,7.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.15767645907223396,1.05096211555,0,0.0,0.0
32,8.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.16656907641657723,1.11023414634,0,0.0,0.0
33,8.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17460186225657537,1.16377513559,0,0.0,0.0
34,8.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.18038746170227007,1.20233793608,0,0.0,0.0
35,8.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1827927840489792,1.21837014962,0,0.0,0.0
36,9.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1813394264416208,1.20868307398,0,0.0,0.0
37,9.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17640132233309097,1.17576909068,0,0.0,0.0
38,9.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.16903823620480332,1.1266918560700003,0,0.0,0.0
39,9.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1605840072852543,1.07034181902,0,0.0,0.0
40,10.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.15223342853789426,1.01468264226,0,0.0,0.0
41,10.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.14482178211832797,0.965281738367,0,0.0,0.0
42,10.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.13796910100088863,0.9196065102019999,0,0.0,0.0
43,10.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.13204297299608767,0.880107043626,0,0.0,0.0
44,11.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12840899766919409,0.8558854799259998,0,0.0,0.0
45,11.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12697750472476313,0.846344138992,0,0.0,0.0
46,11.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1277114196706021,0.8512359079260001,0,0.0,0.0
47,11.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1306195032896629,0.8706191800420001,0,0.0,0.0
48,12.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1358220868041524,0.9052959999610001,0,0.0,0.0
49,12.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.14192278102670544,0.945959004091,0,0.0,0.0
50,12.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1486695642949255,0.990928390507,0,0.0,0.0
51,12.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.156479424051749,1.04298350882,0,0.0,0.0
52,13.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.16458199678853766,1.09698964921,0,0.0,0.0
53,13.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.171854085627878,1.14546035889,0,0.0,0.0
54,13.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17701721655425912,1.17987421517,0,0.0,0.0
55,13.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.179021640719916,1.19323431898,0,0.0,0.0
56,14.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17744137001731122,1.18270132851,0,0.0,0.0
57,14.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17265197742305163,1.15077855321,0,0.0,0.0
58,14.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.16566757941188012,1.10422539142,0,0.0,0.0
59,14.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.15775190525914898,1.0514649876,0,0.0,0.0
60,15.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.15003058315733592,1.0,0,0.0,0.0
61,15.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1433668644715115,0.955584264584,0,0.0,0.0
62,15.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1372749050355111,0.9149794804940001,0,0.0,0.0
63,15.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.132016020990525,0.8799274002160001,0,0.0,0.0
64,16.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1290076212905169,0.8598754905539999,0,0.0,0.0
65,16.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1281540654838486,0.8541862784699998,0,0.0,0.0
66,16.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.12941301472270886,0.862577562516,0,0.0,0.0
67,16.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.13282016215480846,0.8852872485039999,0,0.0,0.0
68,17.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1384636606020612,0.922902902116,0,0.0,0.0
69,17.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.14490153615663193,0.965813323572,0,0.0,0.0
70,17.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.15184960178328658,1.01212431884,0,0.0,0.0
71,17.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.15970833193770265,1.0645051733899997,0,0.0,0.0
72,18.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.16767321931886117,1.11759359852,0,0.0,0.0
73,18.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17459523895844153,1.16373098927,0,0.0,0.0
74,18.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17919566177543883,1.19439422286,0,0.0,0.0
75,18.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1804786226820852,1.20294555206,0,0.0,0.0
76,19.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17807069540237047,1.18689597584,0,0.0,0.0
77,19.25,47108,Ag-108,142.92000000000002,0.15003058315733592,0.17244094292848156,1.1493719433699998,0,0.0,0.0
78,19.5,47108,Ag-108,142.92000000000002,0.15003058315733592,0.16468729249616268,1.0976914775,0,0.0,0.0
79,19.75,47108,Ag-108,142.92000000000002,0.15003058315733592,0.15618868799582222,1.04104566355,0,0.0,0.0
80,20.0,47108,Ag-108,142.92000000000002,0.15003058315733592,0.1480214126043808,0.9866082600582301,0,0.0,0.0
0,0.0,47110,Ag-110,24.56,0.41818479287293636,0.41343490783523795,0.988641660054,0,0.0,0.0
1,0.25,47110,Ag-110,24.56,0.41818479287293636,0.39466766980148854,0.943763801381,0,0.0,0.0
2,0.5,47110,Ag-110,24.56,0.41818479287293636,0.37772155179225997,0.903240763963,0,0.0,0.0
3,0.75,47110,Ag-110,24.56,0.41818479287293636,0.36330130219577705,0.868757803697,0,0.0,0.0
4,1.0,47110,Ag-110,24.56,0.41818479287293636,0.35529511205230574,0.849612702584,0,0.0,0.0
5,1.25,47110,Ag-110,24.56,0.41818479287293636,0.3534414682257411,0.845180107573,0,0.0,0.0
6,1.5,47110,Ag-110,24.56,0.41818479287293636,0.3575935358144509,0.8551088942230001,0,0.0,0.0
7,1.75,47110,Ag-110,24.56,0.41818479287293636,0.36804738174475116,0.880107043626,0,0.0,0.0
8,2.0,47110,Ag-110,24.56,0.41818479287293636,0.3848794918270752,0.920357455332,0,0.0,0.0
9,2.25,47110,Ag-110,24.56,0.41818479287293636,0.40408223405415095,0.9662767296680002,0,0.0,0.0
10,2.5,47110,Ag-110,24.56,0.41818479287293636,0.42482937521139036,1.01588910561,0,0.0,0.0
11,2.75,47110,Ag-110,24.56,0.41818479287293636,0.4481931573173989,1.07175862192,0,0.0,0.0
12,3.0,47110,Ag-110,24.56,0.41818479287293636,0.47185514648901977,1.1283412370100003,0,0.0,0.0
13,3.25,47110,Ag-110,24.56,0.41818479287293636,0.49248971107389994,1.17768441002,0,0.0,0.0
14,3.5,47110,Ag-110,24.56,0.41818479287293636,0.5063750457122957,1.21088823492,0,0.0,0.0
15,3.75,47110,Ag-110,24.56,0.41818479287293636,0.510543464982957,1.22085612314,0,0.0,0.0
16,4.0,47110,Ag-110,24.56,0.41818479287293636,0.5039323231385584,1.20504698336,0,0.0,0.0
17,4.25,47110,Ag-110,24.56,0.41818479287293636,0.4878550827105707,1.1666016819,0,0.0,0.0
