VN,ZA,nuclide,exc_keV,RP_yield,hl_s,Activity_Bq,Points
CsI_Bottom_Quadrant_03,53128,I-128,0.0,1476.5,1499.3999999999999,8.013363142067249,11812
CsI_Bottom_Quadrant_00,53128,I-128,0.0,1468.5,1499.3999999999999,7.9699461873158475,11748
CsI_Bottom_Quadrant_01,53128,I-128,0.0,1324.25,1499.3999999999999,7.1870796383394016,10594
CsI_Bottom_Quadrant_02,53128,I-128,0.0,1296.25,1499.3999999999999,7.0351121074830365,10370
CsI_Side_Segment_07,53128,I-128,0.0,803.25,1499.3999999999999,4.359458338874427,6426
CsI_Side_Segment_00,53128,I-128,0.0,789.625,1499.3999999999999,4.285508709796945,6317
CsI_Side_Segment_06,53128,I-128,0.0,733.5,1499.3999999999999,3.9809120215373124,5868
CsI_Side_Segment_01,53128,I-128,0.0,731.625,1499.3999999999999,3.970726318478972,5853
CsI_Side_Segment_05,53128,I-128,0.0,630.125,1499.3999999999999,3.419859854237611,5041
CsI_Side_Segment_02,53128,I-128,0.0,627.0,1499.3999999999999,3.4029003680965846,5016
ColdPlate_4K,29064,Cu-64,0.0,344.125,45720.0,1.8676609916738325,2753
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13028,Al-28,0.0,234.125,134.484,1.2706624659526131,1873
CsI_Side_Segment_04_below_side_port,53128,I-128,0.0,221.25,1499.3999999999999,1.2007911140376895,1770
CsI_Side_Segment_03_below_side_port,53128,I-128,0.0,218.0,1499.3999999999999,1.1831447953566512,1744
ColdPlate_Still_0p7K,29064,Cu-64,0.0,178.625,45720.0,0.9694445169826078,1429
Passive_W_Bottom_Plate_detector_bay,74187,W-187,0.0,175.125,85392.0,0.9504234505748616,1401
CsI_Side_Segment_04_above_side_port,53128,I-128,0.0,169.875,1499.3999999999999,0.9219690875898563,1359
CsI_TopAnnulus_Segment_07,53128,I-128,0.0,167.25,1499.3999999999999,0.9077126205838185,1338
CsI_TopAnnulus_Segment_00,53128,I-128,0.0,167.25,1499.3999999999999,0.9077094244389569,1338
CsI_TopAnnulus_Segment_01,53128,I-128,0.0,166.0,1499.3999999999999,0.9009329859359916,1328
CsI_TopAnnulus_Segment_06,53128,I-128,0.0,165.875,1499.3999999999999,0.9002501365263982,1327
CsI_Side_Segment_03_above_side_port,53128,I-128,0.0,163.5,1499.3999999999999,0.8873667836260317,1308
CsI_TopAnnulus_Segment_05,53128,I-128,0.0,148.5,1499.3999999999999,0.8059482782014057,1188
CsI_TopAnnulus_Segment_02,53128,I-128,0.0,148.25,1499.3999999999999,0.8045946590631,1186
CsI_TopAnnulus_Segment_04,53128,I-128,0.0,139.875,1499.3999999999999,0.7591419698885679,1119
CsI_Side_Segment_03_side_port_band_00,53128,I-128,0.0,136.75,1499.3999999999999,0.7421811560374019,1094
CsI_Side_Segment_04_side_port_band_00,53128,I-128,0.0,135.625,1499.3999999999999,0.7360786834080105,1085
CsI_TopAnnulus_Segment_03,53128,I-128,0.0,132.5,1499.3999999999999,0.7191127228902694,1060
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12027,Mg-27,0.0,129.375,567.48,0.705310322974017,1035
Plate_300K_Top_Service_Lid,13028,Al-28,0.0,123.25,134.484,0.6689166449894222,986
ColdPlate_CP_100mK_intercept,29064,Cu-64,0.0,87.25,45720.0,0.4735285324379708,698
Window,13028,Al-28,0.0,84.375,134.484,0.4579251580689805,675
ColdPlate_4K,29066,Cu-66,0.0,80.25,307.2,0.43554472099801667,642
Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13028,Al-28,0.0,80.125,134.484,0.43486281249819264,641
DR_MXC_Sinter_HEX_AgProxy,47110,Ag-110,0.0,79.875,24.6,0.4335024829719682,639
Passive_W_Liner_detector_bay_below_side_port,74187,W-187,0.0,79.75,85392.0,0.4328123921961182,638
Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,Mg-27,0.0,70.0,567.48,0.38167574739536675,560
Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13028,Al-28,0.0,69.5,134.484,0.3771946487205232,556
ColdPlate_MXC_50mK_SD_anchor,29064,Cu-64,0.0,65.25,45720.0,0.3541300334922287,522
Passive_W_Liner_detector_bay_above_side_port,74187,W-187,0.0,64.375,85392.0,0.3493705046724152,515
Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13028,Al-28,0.0,54.0,134.484,0.29307385828567606,432
ColdPlate_60K,13028,Al-28,0.0,52.5,134.484,0.284932966586672,420
Plate_300K_Top_Service_Lid,12027,Mg-27,0.0,50.75,567.48,0.27664484138554857,406
DR_MXC_Sinter_HEX_AgProxy,47108,Ag-108,0.0,46.625,142.20000000000002,0.2530460503107107,373
ColdPlate_Still_0p7K,29066,Cu-66,0.0,42.375,307.2,0.22998019049686577,339
Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12027,Mg-27,0.0,39.625,567.48,0.2160300465648372,317
Passive_W_Liner_detector_bay_side_port_band_00,74187,W-187,0.0,36.25,85392.0,0.1967329055436901,290
Passive_Cu_Liner_detector_bay_below_side_port,29064,Cu-64,0.0,34.125,45720.0,0.18520528560969343,273
Passive_W_Liner_detector_bay_side_port_band_01,74187,W-187,0.0,32.75,85392.0,0.1777380043187821,262
Passive_Cu_Liner_detector_bay_above_side_port,29064,Cu-64,0.0,29.875,45720.0,0.16213942586343125,239
Outer_Al_Mechanical_Shell_detector_bay_top_annulus,12027,Mg-27,0.0,24.75,567.48,0.13494796128159517,198
CsI_Bottom_Quadrant_00,55134,Cs-134,0.0,1800.875,65158740.969984,0.13382347779315176,14407
CsI_Bottom_Quadrant_03,55134,Cs-134,0.0,1794.125,65158740.969984,0.1333217807431536,14353
Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,Mg-27,0.0,23.875,567.48,0.13014859228429665,191
DR_Still_Pot_Cu,29064,Cu-64,0.0,22.625,45720.0,0.12279178276686635,181
CsI_Bottom_Quadrant_02,55134,Cs-134,0.0,1642.0,65158740.969984,0.12201746041011867,13136
CsI_Bottom_Quadrant_01,55134,Cs-134,0.0,1637.625,65158740.969984,0.12169229698871553,13101
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11024,Na-24,0.0,22.125,53852.4,0.12048491491914771,177
Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13028,Al-28,0.0,21.75,134.484,0.11804468675708797,174
ColdPlate_CP_100mK_intercept,29066,Cu-66,0.0,20.875,307.2,0.11329407614447369,167
DR_Capillary_CuNi_4K_60K,29064,Cu-64,0.0,18.75,45720.0,0.101761145939392,150
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,13028,Al-28,0.0,18.0,134.484,0.09769070038804917,144
ColdPlate_MXC_50mK_SD_anchor,29066,Cu-66,0.0,16.75,307.2,0.09090662397221243,134
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,13028,Al-28,0.0,15.375,134.484,0.083444139914792,123
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,12027,Mg-27,0.0,14.5,567.48,0.07905645079307609,116
DR_4K_Condenser_Cu,29064,Cu-64,0.0,14.5,45720.0,0.07869814057581251,116
Passive_Cu_Liner_detector_bay_side_port_band_01,29064,Cu-64,0.0,14.125,45720.0,0.07666006327434197,113
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,12027,Mg-27,0.0,14.0,567.48,0.0763236433575713,112
DR_MixingChamber_Cu,29064,Cu-64,0.0,13.875,45720.0,0.07530324799515008,111
Passive_Cu_Liner_detector_bay_side_port_band_00,29064,Cu-64,0.0,13.625,45720.0,0.0739496288608105,109
CsI_Side_Segment_00,55134,Cs-134,0.0,993.375,65158740.969984,0.07381785746916716,7947
CsI_Side_Segment_07,55134,Cs-134,0.0,983.375,65158740.969984,0.07307479960789952,7867
DR_Continuous_HEX_CuNi_CP_to_Still,29064,Cu-64,0.0,13.25,45720.0,0.07191120979717035,106
CsI_Side_Segment_06,55134,Cs-134,0.0,900.375,65158740.969984,0.06690709989914306,7203
CsI_Side_Segment_01,55134,Cs-134,0.0,885.875,65158740.969984,0.06582958436684234,7087
DR_Capillary_CuNi_Still_4K,29064,Cu-64,0.0,12.0,45720.0,0.06512713340121089,96
CsI_Side_Segment_05,55134,Cs-134,0.0,795.625,65158740.969984,0.059123214977255874,6365
CsI_Side_Segment_02,55134,Cs-134,0.0,790.25,65158740.969984,0.05872375409324763,6322
W_Side_Aperture_Sleeve_collimator_ZP_panel,74187,W-187,0.0,10.625,85392.0,0.05766309300418503,85
CsI_Bottom_Quadrant_01,55132,Cs-132,0.0,12.875,559785.6,0.05584977849080564,103
CsI_Bottom_Quadrant_00,55132,Cs-132,0.0,12.875,559785.6,0.05584453782237081,103
Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,Na-24,0.0,10.0,53852.4,0.05449376503041333,80
Passive_W_Bottom_Plate_detector_bay,74185,W-185,0.0,76.5,6488639.999999999,0.05367888111443228,612
CsI_Bottom_Quadrant_02,55132,Cs-132,0.0,12.25,559785.6,0.05313268478348833,98
Plate_300K_Top_Service_Lid,11024,Na-24,0.0,9.375,53852.4,0.05106111804454497,75
W_Side_Aperture_Sleeve_collimator_ZM_panel,74187,W-187,0.0,9.375,85392.0,0.05087919970957503,75
ActiveShield_Al_Backplane_detector_bay_below_side_port,13028,Al-28,0.0,8.875,134.484,0.04816694255244091,71
CsI_Bottom_Quadrant_02,53126,I-126,0.0,15.875,1117152.0,0.04761382482627426,127
Passive_Cu_Liner_detector_bay_below_side_port,29066,Cu-66,0.0,8.75,307.2,0.047488534910857236,70
CsI_Bottom_Quadrant_03,55132,Cs-132,0.0,10.75,559785.6,0.04662322387032995,86
W_Side_Aperture_Sleeve_collimator_YP_panel,74187,W-187,0.0,8.25,85392.0,0.04477369574442603,66
CsI_Bottom_Quadrant_00,53126,I-126,0.0,14.125,1117152.0,0.042361183353793866,113
CsI_Bottom_Quadrant_03,53126,I-126,0.0,13.875,1117152.0,0.041613868151507305,111
W_Side_Aperture_Sleeve_collimator_YM_panel,74187,W-187,0.0,7.625,85392.0,0.04138174909712102,61
DR_Continuous_HEX_CuNi_MXC_to_CP,29064,Cu-64,0.0,7.25,45720.0,0.03934764309656491,58
CsI_Bottom_Quadrant_01,53126,I-126,0.0,13.0,1117152.0,0.03898804624182109,104
Window,12027,Mg-27,0.0,7.0,567.48,0.03802598552216427,56
Passive_Cu_Liner_detector_bay_above_side_port,29066,Cu-66,0.0,7.0,307.2,0.03799082792868579,56
CsI_Side_Segment_05,55132,Cs-132,0.0,8.625,559785.6,0.037406645871458644,69
CsI_Side_Segment_07,55132,Cs-132,0.0,8.625,559785.6,0.037406269549223416,69
ColdPlate_4K,29062,Cu-62,0.0,6.75,580.38,0.03664405971769509,54
DR_Still_Pot_Cu,29066,Cu-66,0.0,6.375,307.2,0.034598789720767416,51
CsI_Side_Segment_01,55132,Cs-132,0.0,7.75,559785.6,0.03361744879592778,62
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,10024,Ne-24,0.0,6.0,202.79999999999998,0.03271698174937702,48
ActiveShield_Al_Backplane_detector_bay_above_side_port,13028,Al-28,0.0,6.0,134.484,0.032563566796016394,48
CsI_Side_Segment_06,55132,Cs-132,0.0,7.25,559785.6,0.0314462837412351,58
Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11024,Na-24,0.0,5.75,53852.4,0.03132305656723242,46
CsI_Side_Segment_00,55132,Cs-132,0.0,6.875,559785.6,0.0298222312557248,55
Cu_SubstrateSupport_SolidDisk_L0_deepest,29064,Cu-64,0.0,5.375,45720.0,0.029171528502625707,43
CsI_Side_Segment_05,53126,I-126,0.0,9.0,1117152.0,0.026993384826621936,72
CsI_Side_Segment_01,53126,I-126,0.0,8.75,1117152.0,0.02624805665513368,70
Window,11024,Na-24,0.0,4.625,53852.4,0.02510747359849905,37
CsI_Bottom_Quadrant_01,55131,Cs-131,0.0,7.0,837129.6,0.02500260445651144,56
ActiveShield_Al_Backplane_detector_bay_side_port_band_01,13028,Al-28,0.0,4.375,134.484,0.023744267455428618,35
Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13028,Al-28,0.0,4.375,134.484,0.023744267455428618,35
DR_Capillary_CuNi_4K_60K,29066,Cu-66,0.0,4.25,307.2,0.023065859813844944,34
CsI_Side_Segment_06,53126,I-126,0.0,7.625,1117152.0,0.02287280211233671,61
CsI_Side_Segment_02,53126,I-126,0.0,7.625,1117152.0,0.02286910190928491,61
CsI_Side_Segment_02,55132,Cs-132,0.0,5.125,559785.6,0.022228710413207505,41
ColdPlate_Still_0p7K,29062,Cu-62,0.0,4.0,580.38,0.021718550878271396,32
Passive_Cu_Liner_detector_bay_side_port_band_00,29066,Cu-66,0.0,4.0,307.2,0.021709044530677592,32
CsI_Bottom_Quadrant_00,55131,Cs-131,0.0,6.0,837129.6,0.02142931092065622,48
Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11024,Na-24,0.0,3.875,53852.4,0.021091985251893656,31
DR_Continuous_HEX_CuNi_CP_to_Still,29066,Cu-66,0.0,3.75,307.2,0.020352229247510244,30
CsI_Side_Segment_04_below_side_port,55134,Cs-134,0.0,272.0,65158740.969984,0.02021236414406792,2176
CsI_Side_Segment_03_below_side_port,55134,Cs-134,0.0,271.25,65158740.969984,0.020156683811571048,2170
CsI_Bottom_Quadrant_02,55131,Cs-131,0.0,5.625,837129.6,0.020092543286863128,45
Passive_W_Liner_detector_bay_below_side_port,74185,W-185,0.0,28.25,6488639.999999999,0.01982256361727707,226
CsI_Bottom_Quadrant_03,55131,Cs-131,0.0,5.5,837129.6,0.019643193475729112,44
DR_MixingChamber_Cu,29066,Cu-66,0.0,3.5,307.2,0.018995413964342896,28
Passive_W_Liner_detector_bay_above_side_port,74185,W-185,0.0,26.125,6488639.999999999,0.018331485823057114,209
PreCool_FlexLink_Cu_remote_interface,29064,Cu-64,0.0,3.375,45720.0,0.01831700626909056,27
CsI_TopAnnulus_Segment_07,55134,Cs-134,0.0,246.25,65158740.969984,0.018298894520083715,1970
CsI_TopAnnulus_Segment_00,55134,Cs-134,0.0,241.5,65158740.969984,0.017945904194089715,1932
CsI_TopAnnulus_Segment_06,55134,Cs-134,0.0,240.125,65158740.969984,0.01784372772093496,1921
CsI_Side_Segment_00,53126,I-126,0.0,5.875,1117152.0,0.017617412735515755,47
CsI_TopAnnulus_Segment_01,55134,Cs-134,0.0,235.0,65158740.969984,0.01746288813917633,1880
ColdPlate_CP_100mK_intercept,29062,Cu-62,0.0,3.125,580.38,0.016961436662740047,25
Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11024,Na-24,0.0,3.0,53852.4,0.016339313075027315,24
Passive_Cu_Liner_detector_bay_side_port_band_01,29066,Cu-66,0.0,3.0,307.2,0.016281783398008197,24
CsI_Side_Segment_03_above_side_port,55134,Cs-134,0.0,216.25,65158740.969984,0.016069616357832966,1730
CsI_TopAnnulus_Segment_02,55134,Cs-134,0.0,214.25,65158740.969984,0.015920952271568208,1714
CsI_Side_Segment_04_above_side_port,55134,Cs-134,0.0,213.625,65158740.969984,0.015874552181810254,1709
CsI_Side_Segment_07,53126,I-126,0.0,5.25,1117152.0,0.01574702559986198,42
ColdPlate_MXC_50mK_SD_anchor,29062,Cu-62,0.0,2.875,580.38,0.0156065719012862,23
CsI_Bottom_Quadrant_03,55130,Cs-130,0.0,2.875,1752.6000000000001,0.015605244191146785,23
CsI_TopAnnulus_Segment_05,55134,Cs-134,0.0,206.625,65158740.969984,0.01535438104574968,1653
CsI_Side_Segment_04_below_side_port,55132,Cs-132,0.0,3.5,559785.6,0.015181550295361375,28
CsI_Bottom_Quadrant_00,53124,I-124,0.0,3.0,360806.4,0.014934281269409695,24
ActiveShield_Al_Backplane_detector_bay_side_port_band_00,13028,Al-28,0.0,2.75,134.484,0.014924968114840845,22
DR_4K_Condenser_Cu,29066,Cu-66,0.0,2.75,307.2,0.014924968114840845,22
CsI_TopAnnulus_Segment_04,55134,Cs-134,0.0,195.0,65158740.969984,0.01449057769830156,1560
CsI_TopAnnulus_Segment_03,55134,Cs-134,0.0,194.625,65158740.969984,0.014462615336541248,1557
TES_L5,73182,Ta-182,0.0,30.625,9886752.0,0.014436198169208174,245
CsI_Bottom_Quadrant_02,53124,I-124,0.0,2.875,360806.4,0.01431052288579579,23
CsI_Bottom_Quadrant_01,53124,I-124,0.0,2.875,360806.4,0.014309951724274614,23
CsI_Bottom_Quadrant_00,55130,Cs-130,0.0,2.625,1752.6000000000001,0.01424956321793389,21
CsI_Bottom_Quadrant_01,55130,Cs-130,0.0,2.625,1752.6000000000001,0.014246560473257171,21
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,13028,Al-28,0.0,2.625,134.484,0.014246560473257171,21
CsI_Side_Segment_03_side_port_band_00,55134,Cs-134,0.0,182.875,65158740.969984,0.01358947092958243,1463
CsI_Side_Segment_04_side_port_band_00,55134,Cs-134,0.0,182.625,65158740.969984,0.013570985267767408,1461
DR_Capillary_CuNi_CP_Still,29064,Cu-64,0.0,2.5,45720.0,0.013568152791918933,20
CsI_Side_Segment_06,55131,Cs-131,0.0,3.75,837129.6,0.013397632643158904,30
Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10024,Ne-24,0.0,2.375,202.79999999999998,0.012950471942461735,19
Plate_300K_Top_Service_Lid,10024,Ne-24,0.0,2.375,202.79999999999998,0.012950471942461735,19
ColdPlate_60K,12027,Mg-27,0.0,2.375,567.48,0.012918510493844938,19
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_01,13028,Al-28,0.0,2.375,134.484,0.012889745190089822,19
TES_L0,73182,Ta-182,0.0,27.0,9886752.0,0.012727423692036595,216
TES_L1,73182,Ta-182,0.0,26.875,9886752.0,0.012668500434203093,215
TES_L4,73182,Ta-182,0.0,26.875,9886752.0,0.012668500434203093,215
CsI_Side_Segment_01,55131,Cs-131,0.0,3.5,837129.6,0.012506472226442045,28
TES_L2,73182,Ta-182,0.0,26.25,9886752.0,0.012373884145035579,210
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_00,11024,Na-24,0.0,2.25,53852.4,0.012259279023289984,18
Outer_Al_Mechanical_Shell_detector_bay_side_wall_side_port_band_01,11024,Na-24,0.0,2.25,53852.4,0.012259279023289984,18
DR_Capillary_CuNi_Still_4K,29066,Cu-66,0.0,2.25,307.2,0.012211337548506146,18
CsI_Bottom_Quadrant_03,53123,I-123,0.0,2.25,47772.0,0.012211337465298736,18
TES_L3,73182,Ta-182,0.0,25.625,9886752.0,0.012079267855868063,205
CsI_Side_Segment_00,55131,Cs-131,0.0,3.375,837129.6,0.01205434600448517,27
CsI_Side_Segment_04_above_side_port,55132,Cs-132,0.0,2.75,559785.6,0.011928362653188985,22
CsI_Bottom_Quadrant_03,53124,I-124,0.0,2.25,360806.4,0.011201399383474015,18
CsI_Side_Segment_02,55131,Cs-131,0.0,3.125,837129.6,0.011162238636868334,25
CsI_Bottom_Quadrant_02,55130,Cs-130,0.0,2.0,1752.6000000000001,0.010855767888486974,16
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_below_side_port,11024,Na-24,0.0,2.0,53852.4,0.010854521647195555,16
CsI_Side_Segment_03_above_side_port,55132,Cs-132,0.0,2.375,559785.6,0.01029969555685204,19
CsI_Side_Segment_05,55131,Cs-131,0.0,2.875,837129.6,0.010269384835328233,23
ColdPlate_60K,11024,Na-24,0.0,1.875,53852.4,0.010188898622964494,15
CsI_Side_Segment_07,55130,Cs-130,0.0,1.875,1752.6000000000001,0.01017993358019089,15
CsI_Bottom_Quadrant_02,53123,I-123,0.0,1.875,47772.0,0.010176114554415614,15
CsI_TopAnnulus_Segment_02,55132,Cs-132,0.0,2.25,559785.6,0.009758103981595864,18
DR_Still_PumpLine_SS_to_300K_top,25056,Mn-56,0.0,1.75,9284.039999999999,0.009497706982171448,14
CsI_Side_Segment_02,53124,I-124,0.0,1.875,360806.4,0.009332775876360375,15
CsI_Side_Segment_03_below_side_port,55132,Cs-132,0.0,2.125,559785.6,0.009216512406339689,17
CsI_Side_Segment_04_above_side_port,53126,I-126,0.0,3.0,1117152.0,0.008996294048154396,24
Passive_W_Liner_detector_bay_side_port_band_00,74185,W-185,0.0,12.75,6488639.999999999,0.00894646676531974,102
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9018,F-18,0.0,1.625,6586.2,0.008821790586884126,13
Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11024,Na-24,0.0,1.625,53852.4,0.008819921649885008,13
CsI_Bottom_Quadrant_01,53123,I-123,0.0,1.625,47772.0,0.008819299280493532,13
CsI_TopAnnulus_Segment_00,55132,Cs-132,0.0,2.0,559785.6,0.008674920831083514,16
CsI_Side_Segment_03_above_side_port,53126,I-126,0.0,2.875,1117152.0,0.008621806914394266,23
Passive_W_Liner_detector_bay_side_port_band_01,74185,W-185,0.0,12.25,6488639.999999999,0.00859603815687723,98
DR_Continuous_HEX_CuNi_MXC_to_CP,29066,Cu-66,0.0,1.5,307.2,0.008140891699004098,12
CsI_Side_Segment_06,53124,I-124,0.0,1.625,360806.4,0.00809009331700644,13
CsI_Side_Segment_00,53124,I-124,0.0,1.625,360806.4,0.008088481914381815,13
CsI_Side_Segment_03_side_port_band_00,55132,Cs-132,0.0,1.75,559785.6,0.007594581764205192,14
CsI_TopAnnulus_Segment_01,55132,Cs-132,0.0,1.75,559785.6,0.0075897470222585925,14
Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,10024,Ne-24,0.0,1.375,202.79999999999998,0.007497641650898899,11
Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,10024,Ne-24,0.0,1.375,202.79999999999998,0.007497641650898899,11
CsI_Side_Segment_04_below_side_port,53126,I-126,0.0,2.5,1117152.0,0.00749696905904807,20
CsI_Side_Segment_02,55130,Cs-130,0.0,1.375,1752.6000000000001,0.007462484057420423,11
Vacuum_Jacket_Al_266mmClass_side_port_side_wall_side_port_band_00,13028,Al-28,0.0,1.375,134.484,0.007462484057420423,11
DR_Capillary_CuNi_MXC_CP,29064,Cu-64,0.0,1.375,45720.0,0.007462484035555413,11
CsI_Bottom_Quadrant_01,55129,Cs-129,0.0,1.375,115416.00000000001,0.007460620067030244,11
CsI_TopAnnulus_Segment_03,55132,Cs-132,0.0,1.625,559785.6,0.0070471601178461315,13
Outer_Al_Mechanical_Shell_detector_bay_top_annulus,10024,Ne-24,0.0,1.25,202.79999999999998,0.006816037864453545,10
ColdPlate_4K,29061,Cu-61,0.0,1.25,11998.800000000001,0.006787813285281278,10
CsI_Bottom_Quadrant_00,53123,I-123,0.0,1.25,47772.0,0.006785321992750098,10
CsI_Side_Segment_00,55130,Cs-130,0.0,1.25,1752.6000000000001,0.006784076415836748,10
CsI_Side_Segment_06,55129,Cs-129,0.0,1.25,115416.00000000001,0.0067836289077748,10
CsI_Side_Segment_05,55129,Cs-129,0.0,1.25,115416.00000000001,0.006782495070407879,10
CsI_Side_Segment_03_side_port_band_00,53126,I-126,0.0,2.25,1117152.0,0.0067526043304318465,18
CsI_TopAnnulus_Segment_04,53126,I-126,0.0,2.25,1117152.0,0.006747306564494909,18
CsI_TopAnnulus_Segment_04,55132,Cs-132,0.0,1.5,559785.6,0.006507878973367225,12
CsI_TopAnnulus_Segment_05,55132,Cs-132,0.0,1.5,559785.6,0.006505568542589957,12
CsI_TopAnnulus_Segment_07,55132,Cs-132,0.0,1.5,559785.6,0.006505070878011815,12
CsI_Side_Segment_07,55131,Cs-131,0.0,1.75,837129.6,0.006252264782322429,14
CsI_Side_Segment_04_below_side_port,55131,Cs-131,0.0,1.75,837129.6,0.006249976610780701,14
CsI_Side_Segment_01,53124,I-124,0.0,1.25,360806.4,0.006222040971413975,10
CsI_Bottom_Quadrant_02,55128,Cs-128,0.0,1.125,218.4,0.006109917142077969,9
CsI_Bottom_Quadrant_01,55128,Cs-128,0.0,1.125,218.4,0.006109183017310157,9
CsI_Side_Segment_01,53123,I-123,0.0,1.125,47772.0,0.0061091829756825065,9
CsI_Side_Segment_05,53122,I-122,0.0,1.125,217.79999999999998,0.006108782832123514,9
CsI_Side_Segment_02,53122,I-122,0.0,1.125,217.79999999999998,0.006108160020549426,9
ColdPlate_Still_0p7K,29061,Cu-61,0.0,1.125,11998.800000000001,0.0061075372089753385,9
CsI_Side_Segment_05,55130,Cs-130,0.0,1.125,1752.6000000000001,0.006106291585827161,9
CsI_Side_Segment_00,53123,I-123,0.0,1.125,47772.0,0.006106291544219213,9
CsI_Side_Segment_01,55130,Cs-130,0.0,1.125,1752.6000000000001,0.006105668774253073,9
Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,12027,Mg-27,0.0,1.125,567.48,0.006105668774253073,9
CsI_Side_Segment_03_below_side_port,53126,I-126,0.0,2.0,1117152.0,0.005997644069941747,16
CsI_TopAnnulus_Segment_01,53126,I-126,0.0,2.0,1117152.0,0.005997299956425294,16
CsI_Side_Segment_04_side_port_band_00,55132,Cs-132,0.0,1.375,559785.6,0.005963976967333782,11
CsI_Bottom_Quadrant_01,53125,I-125,0.0,6.5,5132160.0,0.005666035605135792,52
CsI_Side_Segment_04_side_port_band_00,53126,I-126,0.0,1.875,1117152.0,0.005625893696361391,15
CsI_TopAnnulus_Segment_03,53126,I-126,0.0,1.875,1117152.0,0.005625611085193504,15
CsI_Side_Segment_05,53124,I-124,0.0,1.125,360806.4,0.005599322828903519,9
CsI_Side_Segment_04_above_side_port,53124,I-124,0.0,1.125,360806.4,0.005599322828903519,9
CsI_Side_Segment_06,55130,Cs-130,0.0,1.0,1752.6000000000001,0.005431702900679255,8
CsI_Side_Segment_06,54125,Xe-125,0.0,1.0,60839.99999999999,0.00543099590120918,8
CsI_Bottom_Quadrant_00,55129,Cs-129,0.0,1.0,115416.00000000001,0.00542749018134738,8
Cu_SubstrateSupport_SolidDisk_L0_deepest,29066,Cu-66,0.0,1.0,307.2,0.005427261132669398,8
CsI_Bottom_Quadrant_03,53122,I-122,0.0,1.0,217.79999999999998,0.005427261132669398,8
DR_Capillary_CuNi_CP_Still,29066,Cu-66,0.0,1.0,307.2,0.005427261132669398,8
CsI_Bottom_Quadrant_02,55129,Cs-129,0.0,1.0,115416.00000000001,0.005426245077163149,8
CsI_TopAnnulus_Segment_06,55132,Cs-132,0.0,1.25,559785.6,0.005421390062921322,10
CsI_TopAnnulus_Segment_00,53126,I-126,0.0,1.75,1117152.0,0.005250779837916922,14
CsI_Bottom_Quadrant_02,53125,I-125,0.0,5.75,5132160.0,0.005012883297261162,46
CsI_Side_Segment_07,53124,I-124,0.0,1.0,360806.4,0.004977175847914239,8
CsI_TopAnnulus_Segment_06,53126,I-126,0.0,1.625,1117152.0,0.004872806214595552,13
Plate_300K_Top_Service_Lid,15030,P-30,0.0,0.875,149.88000000000002,0.0047611533417855146,7
CsI_Bottom_Quadrant_01,53122,I-122,0.0,0.875,217.79999999999998,0.004750721925807989,7
CsI_Side_Segment_00,53122,I-122,0.0,0.875,217.79999999999998,0.004749476302659813,7
Passive_Cu_Liner_detector_bay_below_side_port,29062,Cu-62,0.0,0.875,580.38,0.004748853491085724,7
CsI_TopAnnulus_Segment_02,53126,I-126,0.0,1.5,1117152.0,0.004497974967318971,12
CsI_Bottom_Quadrant_03,53125,I-125,0.0,5.0,5132160.0,0.004358685395797729,40
CsI_Bottom_Quadrant_00,53125,I-125,0.0,4.75,5132160.0,0.004139820514610379,38
CsI_TopAnnulus_Segment_05,53126,I-126,0.0,1.375,1117152.0,0.004123487833558843,11
