production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,activity_day15_direct_Bq,half_life_s,half_life_bin,near_focal_plane_heuristic,beta_plus_relevant_heuristic,line_or_cascade_risk_status
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,56131,Ba-131,0,gs,0.0008067358481657060501132831344,995328,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,47105,Ag-105,0,gs,0.0001510489695593523353153640972,3567456,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,52115,Te-115,0,gs,0.0006785452803443753006803773526,348,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,53124,I-124,0,gs,0.0006222732053036714728028873459,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,53126,I-126,0,gs,0.0007498145898574733280813928634,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,53128,I-128,0,gs,0.0006785452803443753006803773526,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,54127,Xe-127,0,gs,0.000168827207040967266297130907,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55124,Cs-124,0,gs,0.0006785452803443753006803773526,30.9,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55130,Cs-130,0,gs,0.0006785452803443753006803773526,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55131,Cs-131,0,gs,0.0004465174741091443476160329393,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55132,Cs-132,0,gs,0.001626496355116483968349933944,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,56131,Ba-131,0,gs,0.0004033679240828530250566415673,995328,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_rectcut_window_band,Window,51116,Sb-116,0,gs,0.0006785452803443753006803773526,948,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_rectcut_window_band,Window,53126,I-126,0,gs,0.0003749072949287366640406964317,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_rectcut_window_band,Window,55129,Cs-129,0,gs,0.0006782625780386312791732061468,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_rectcut_window_band,Window,55132,Cs-132,0,gs,0.0005421654517054946561166446479,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_04_rectcut_window_band,Window,56131,Ba-131,0,gs,0.0004033679240828530250566415673,995328,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,49110,In-110,0,gs,0.0006785452803443753006803773526,17712,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,51112,Sb-112,0,gs,0.0006785452803443753006803773526,53.5,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,52121,Te-121,0,gs,0.000282505456956634238987719009,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,52127,Te-127,0,gs,0.0006785452803426329999640371001,33660,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53122,I-122,0,gs,0.0006785452803443753006803773526,217.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53124,I-124,0,gs,0.001244546410607342945605774692,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53125,I-125,0,gs,0.0002179405603426680264714084768,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53126,I-126,0,gs,0.001874536474643683320203482159,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53128,I-128,0,gs,0.0006785452803443753006803773526,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,54123,Xe-123,0,gs,0.0006785452803443753006803773526,7488,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,54125,Xe-125,0,gs,0.002035635073983474097551740774,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55126,Cs-126,0,gs,0.0006785452803443753006803773526,98.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55129,Cs-129,0,gs,0.001356525156077262558346412293,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55130,Cs-130,0,gs,0.001357090560688750601360754705,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55131,Cs-131,0,gs,0.001786069896436577390464131757,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55132,Cs-132,0,gs,0.001084330903410989312233289296,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55134,Cs-134,0,gs,0.000009289564185104075953644500628,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,56128,Ba-128,0,gs,0.0006691400597898759687082058516,209952,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,56129,Ba-129,0,gs,0.001357090560688750601360754705,8028,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,56131,Ba-131,0,gs,0.0008067358481657060501132831344,995328,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_05,CsI_Side_Segment_05,56133,Ba-133,0,gs,0.00000183047924647903641141828856,332550833.04,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,51120,Sb-120,0,gs,0.0006785452803443753006803773526,953.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,53122,I-122,0,gs,0.0006785452803443753006803773526,217.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,53123,I-123,0,gs,0.002035635828055497539934086112,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,53125,I-125,0,gs,0.0001089702801713340132357042384,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,53126,I-126,0,gs,0.0003749072949287366640406964317,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,53128,I-128,0,gs,0.001357090560688750601360754705,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,54122,Xe-122,0,gs,0.0006785425261358250194572859139,72360,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,54125,Xe-125,0,gs,0.001357090049322316065034493849,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,54127,Xe-127,0,gs,0.000168827207040967266297130907,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,55126,Cs-126,0,gs,0.0006785452803443753006803773526,98.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,55127,Cs-127,0,gs,0.0006785452803443753006803773526,22500,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,55130,Cs-130,0,gs,0.001357090560688750601360754705,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,55131,Cs-131,0,gs,0.0004465174741091443476160329393,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,55132,Cs-132,0,gs,0.002168661806821978624466578591,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,55134,Cs-134,0,gs,0.00001857912837020815190728900125,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,56129,Ba-129,0,gs,0.001357090560688750601360754705,8028,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_06,CsI_Side_Segment_06,56131,Ba-131,0,gs,0.0004033679240828530250566415673,995328,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,48105,Cd-105,0,gs,0.0006785452803443753006803773526,3330,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,48109,Cd-109,0,gs,0.00001512261953526386522462223688,39856320,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,49112,In-112,0,gs,0.0006785452803443753006803773526,892.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,51117,Sb-117,0,gs,0.001357090560688750601360754705,10692,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,51120,Sb-120,0,gs,0.0006785452803443753006803773526,953.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,51122,Sb-122,0,gs,0.0006636241076561610893637348761,235336.32,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,52119,Te-119,0,gs,0.001357090320510232666391177283,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,53124,I-124,0,gs,0.0006222732053036714728028873459,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,53126,I-126,0,gs,0.0003749072949287366640406964317,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,0.001357090560688750601360754705,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,54123,Xe-123,0,gs,0.00271418112137750120272150941,7488,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,54125,Xe-125,0,gs,0.0006785450246611580325172469247,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,54127,Xe-127,0,gs,0.000168827207040967266297130907,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,55125,Cs-125,0,gs,0.0006785452803443753006803773526,2661,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,55129,Cs-129,0,gs,0.0006782625780386312791732061468,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,55130,Cs-130,0,gs,0.001357090560688750601360754705,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,55131,Cs-131,0,gs,0.0004465174741091443476160329393,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,55132,Cs-132,0,gs,0.0005421654517054946561166446479,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_Side_Segment_07,CsI_Side_Segment_07,55134,Cs-134,0,gs,0.000009289564185104075953644500628,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53126,I-126,0,gs,0.0007498145898574733280813928634,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,0.001357090560688750601360754705,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,55129,Cs-129,0,gs,0.001356525156077262558346412293,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,56129,Ba-129,0,gs,0.0006785452803443753006803773526,8028,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,52121,Te-121,0,gs,0.0005650109139132684779754380179,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53123,I-123,0,gs,0.0006785452760184991799780287038,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53129,I-129,0,gs,0.00000000000119674546506153978209196867,509339664000000,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,54127,Xe-127,0,gs,0.000168827207040967266297130907,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,55131,Cs-131,0,gs,0.0004465174741091443476160329393,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,55134,Cs-134,0,gs,0.000009289564185104075953644500628,65166444,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,56129,Ba-129,0,gs,0.0006785452803443753006803773526,8028,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,56131,Ba-131,0,gs,0.0004033679240828530250566415673,995328,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,50113,Sn-113,0,gs,0.00005861714429121895231251624268,9942912,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53123,I-123,0,gs,0.0006785452760184991799780287038,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53124,I-124,0,gs,0.001244546410607342945605774692,360806.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53126,I-126,0,gs,0.0003749072949287366640406964317,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,55132,Cs-132,0,gs,0.0005421654517054946561166446479,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,51116,Sb-116,0,gs,0.0006785452803443753006803773526,948,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,51118,Sb-118,0,gs,0.0006785452803443753006803773526,216,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,52119,Te-119,0,gs,0.0006785451602551163331955886414,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,52121,Te-121,0,gs,0.000282505456956634238987719009,1668384,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53123,I-123,0,gs,0.0006785452760184991799780287038,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,53125,I-125,0,gs,0.0001089702801713340132357042384,5131468.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,54121,Xe-121,0,gs,0.0006785452803443753006803773526,2406,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,54123,Xe-123,0,gs,0.001357090560688750601360754705,7488,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,54125,Xe-125,0,gs,0.0006785450246611580325172469247,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55131,Cs-131,0,gs,0.0004465174741091443476160329393,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,55132,Cs-132,0,gs,0.0005421654517054946561166446479,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_03,CsI_TopAnnulus_Segment_03,56129,Ba-129,0,gs,0.002035635841033125902041132058,8028,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53121,I-121,0,gs,0.0006785452803443753006803773526,7632,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53122,I-122,0,gs,0.0006785452803443753006803773526,217.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53123,I-123,0,gs,0.0006785452760184991799780287038,47603.52,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53126,I-126,0,gs,0.0003749072949287366640406964317,1117152,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,53128,I-128,0,gs,0.0006785452803443753006803773526,1499.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,54122,Xe-122,0,gs,0.0006785425261358250194572859139,72360,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,54127,Xe-127,0,gs,0.0003376544140819345325942618139,3139948.8,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55129,Cs-129,0,gs,0.0006782625780386312791732061468,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,55132,Cs-132,0,gs,0.001084330903410989312233289296,559872,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_04,CsI_TopAnnulus_Segment_04,56128,Ba-128,0,gs,0.0006691400597898759687082058516,209952,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,51118,Sb-118,0,gs,0.0006785452803443753006803773526,216,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,52119,Te-119,0,gs,0.0006785451602551163331955886414,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,54125,Xe-125,0,gs,0.0006785450246611580325172469247,60732,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,55129,Cs-129,0,gs,0.0006782625780386312791732061468,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,55130,Cs-130,0,gs,0.002035635841033125902041132058,1752.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,55131,Cs-131,0,gs,0.0008930349482182886952320658785,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_05,CsI_TopAnnulus_Segment_05,56128,Ba-128,0,gs,0.0006691400597898759687082058516,209952,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_06,CsI_TopAnnulus_Segment_06,13026,Al-26,0,gs,0.00000000002693929119572548365011219746,22626799200000,gt_5us,False,True,BETA_PLUS_HEURISTIC
p,CsI_TopAnnulus_Segment_06,CsI_TopAnnulus_Segment_06,52119,Te-119,0,gs,0.0006785451602551163331955886414,57780,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_06,CsI_TopAnnulus_Segment_06,53121,I-121,0,gs,0.0006785452803443753006803773526,7632,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_06,CsI_TopAnnulus_Segment_06,55129,Cs-129,0,gs,0.0006782625780386312791732061468,115416,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_06,CsI_TopAnnulus_Segment_06,55131,Cs-131,0,gs,0.0008930349482182886952320658785,837129.6,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_06,CsI_TopAnnulus_Segment_06,56127,Ba-127,0,gs,0.0006785452803443753006803773526,762,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_07,CsI_TopAnnulus_Segment_07,56129,Ba-129,0,gs,0.0006785452803443753006803773526,8028,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,CsI_TopAnnulus_Segment_07,CsI_TopAnnulus_Segment_07,56133,Ba-133,0,gs,0.00000183047924647903641141828856,332550833.04,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,Cu_50mK_StillLike_Can_bottom_cap_2mm,Cu_50mK_StillLike_Can_bottom_cap_2mm,25054,Mn-54,0,gs,0.00002223381001138362575242189774,26963798.4,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,Cu_50mK_StillLike_Can_bottom_cap_2mm,Cu_50mK_StillLike_Can_bottom_cap_2mm,26059,Fe-59,0,gs,0.0001413798580918719232212444385,3844800,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
p,Cu_50mK_StillLike_Can_bottom_cap_2mm,Cu_50mK_StillLike_Can_bottom_cap_2mm,28063,Ni-63,0,gs,0.0000001908375086687704080974879575,3193629120,gt_5us,False,False,UNASSESSED_NATIVE_DECAY_TABLE_REQUIRED
