production_tag,source_file,source_files_count,source_files,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_raw_token,exc_keV_decimal,state_id,nubase_line,production_count_raw,TT_file_s,TT_tag_sum_s,production_rate_s-1,half_life_s,half_life_authority,activity_day15_direct_Bq,state_class,source_row_count
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Nb_MagShield_Inner_Cylinder_2mm,Nb_MagShield_Inner_Cylinder_2mm,31068,Ga-68,0.00,0,gs,996,1,185.196,1473.396,0.0006787041637143035545094462046,4070.52,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep05_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep05_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,Al-26,0.00,0,gs,252,1,183.72,1473.396,0.0006787041637143035545094462046,22626799200000,NUBASE2020_STATE,0.00000000002694559910986569123304257647,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,14025,Si-25,0.00,0,gs,243,1,183.734,1473.396,0.0006787041637143035545094462046,0.2206,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9022,F-22,0.00,0,gs,196,1,184.367,1473.396,0.0006787041637143035545094462046,4.23,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep05_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,Na-22,0.00,0,gs,199,2,,1473.396,0.001357408327428607109018892409,82109719.44,NUBASE2020_STATE,0.00001476974091239649761503356871,EMITTED_CANDIDATE,2
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13026,Al-26,0.00,0,gs,252,1,183.734,1473.396,0.0006787041637143035545094462046,22626799200000,NUBASE2020_STATE,0.00000000002694559910986569123304257647,EMITTED_CANDIDATE,1
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13028,Al-28,0.00,0,gs,276,2,,1473.396,0.001357408327428607109018892409,134.7,NUBASE2020_STATE,0.001357408327428607109018892409,EMITTED_CANDIDATE,2
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,15030,P-30,0.00,0,gs,304,2,,1473.396,0.001357408327428607109018892409,150,NUBASE2020_STATE,0.001357408327428607109018892409,EMITTED_CANDIDATE,2
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,Na-22,0.00,0,gs,199,3,,1473.396,0.002036112491142910663528338614,82109719.44,NUBASE2020_STATE,0.00002215461136859474642255035307,EMITTED_CANDIDATE,2
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,Na-24,0.00,0,gs,223,2,,1473.396,0.001357408327428607109018892409,53841.6,NUBASE2020_STATE,0.00135740825038515144604709121,EMITTED_CANDIDATE,2
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,Mg-27,0.00,0,gs,263,1,184.367,1473.396,0.0006787041637143035545094462046,566.1,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,Al-26,0.00,0,gs,252,4,,1473.396,0.002714816654857214218037784818,22626799200000,NUBASE2020_STATE,0.0000000001077823964394627649321703059,EMITTED_CANDIDATE,3
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13028,Al-28,0.00,0,gs,276,1,185.196,1473.396,0.0006787041637143035545094462046,134.7,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13029,Al-29,0.00,0,gs,290,1,184.046,1473.396,0.0006787041637143035545094462046,393.6,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,14027,Si-27,0.00,0,gs,266,1,184.037,1473.396,0.0006787041637143035545094462046,4.117,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,15030,P-30,0.00,0,gs,304,3,,1473.396,0.002036112491142910663528338614,150,NUBASE2020_STATE,0.002036112491142910663528338614,EMITTED_CANDIDATE,3
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,11025,Na-25,0.00,0,gs,238,1,184.443,1473.396,0.0006787041637143035545094462046,59.1,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,13026,Al-26,0.00,0,gs,252,1,184.037,1473.396,0.0006787041637143035545094462046,22626799200000,NUBASE2020_STATE,0.00000000002694559910986569123304257647,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,13028,Al-28,0.00,0,gs,276,1,185.196,1473.396,0.0006787041637143035545094462046,134.7,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,15030,P-30,0.00,0,gs,304,2,183.853,1473.396,0.001357408327428607109018892409,150,NUBASE2020_STATE,0.001357408327428607109018892409,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11022,Na-22,0.00,0,gs,199,1,184.443,1473.396,0.0006787041637143035545094462046,82109719.44,NUBASE2020_STATE,0.000007384870456198248807516784355,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,12023,Mg-23,0.00,0,gs,214,1,183.853,1473.396,0.0006787041637143035545094462046,11.3039,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,12027,Mg-27,0.00,0,gs,263,1,185.196,1473.396,0.0006787041637143035545094462046,566.1,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep05_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13026,Al-26,0.00,0,gs,252,3,,1473.396,0.002036112491142910663528338614,22626799200000,NUBASE2020_STATE,0.00000000008083679732959707369912772942,EMITTED_CANDIDATE,2
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13028,Al-28,0.00,0,gs,276,1,183.734,1473.396,0.0006787041637143035545094462046,134.7,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,15030,P-30,0.00,0,gs,304,3,,1473.396,0.002036112491142910663528338614,150,NUBASE2020_STATE,0.002036112491142910663528338614,EMITTED_CANDIDATE,3
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,74183,W-183,0.00,0,gs,4099,3,,1473.396,0.002036112491142910663528338614,inf,NUBASE2020_STATE,0,STABLE,2
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,9018,F-18,0.00,0,gs,155,1,185.196,1473.396,0.0006787041637143035545094462046,6584.04,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,11022,Na-22,0.00,0,gs,199,1,184.367,1473.396,0.0006787041637143035545094462046,82109719.44,NUBASE2020_STATE,0.000007384870456198248807516784355,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,11024,Na-24,0.00,0,gs,223,1,185.196,1473.396,0.0006787041637143035545094462046,53841.6,NUBASE2020_STATE,0.0006787041251925757230235456049,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,12027,Mg-27,0.00,0,gs,263,1,184.443,1473.396,0.0006787041637143035545094462046,566.1,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,13026,Al-26,0.00,0,gs,252,4,,1473.396,0.002714816654857214218037784818,22626799200000,NUBASE2020_STATE,0.0000000001077823964394627649321703059,EMITTED_CANDIDATE,3
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,13028,Al-28,0.00,0,gs,276,1,184.046,1473.396,0.0006787041637143035545094462046,134.7,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,15029,P-29,0.00,0,gs,293,1,184.046,1473.396,0.0006787041637143035545094462046,4.102,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,15030,P-30,0.00,0,gs,304,2,,1473.396,0.001357408327428607109018892409,150,NUBASE2020_STATE,0.001357408327428607109018892409,EMITTED_CANDIDATE,2
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,Shield_4K_Al_side_window_side_wall_above_side_port,Window,13026,Al-26,0.00,0,gs,252,1,183.734,1473.396,0.0006787041637143035545094462046,22626799200000,NUBASE2020_STATE,0.00000000002694559910986569123304257647,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,Shield_4K_Al_side_window_side_wall_above_side_port,Window,14027,Si-27,0.00,0,gs,266,1,184.367,1473.396,0.0006787041637143035545094462046,4.117,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,Shield_60K_Al_side_window_side_wall_above_side_port,Window,13026,Al-26,0.00,0,gs,252,1,184.046,1473.396,0.0006787041637143035545094462046,22626799200000,NUBASE2020_STATE,0.00000000002694559910986569123304257647,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat,Shield_60K_Al_side_window_side_wall_above_side_port,Window,13028,Al-28,0.00,0,gs,276,1,184.037,1473.396,0.0006787041637143035545094462046,134.7,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,Shield_60K_Al_side_window_side_wall_above_side_port,Window,15030,P-30,0.00,0,gs,304,1,184.046,1473.396,0.0006787041637143035545094462046,150,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat,Shield_60K_Al_side_window_side_wall_below_side_port,Window,13025,Al-25,0.00,0,gs,241,1,184.367,1473.396,0.0006787041637143035545094462046,7.1666,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,Still_Shield_Al_side_window_side_wall_below_side_port,Window,13026,Al-26,0.00,0,gs,252,1,183.734,1473.396,0.0006787041637143035545094462046,22626799200000,NUBASE2020_STATE,0.00000000002694559910986569123304257647,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11024,Na-24,0.00,0,gs,223,1,183.853,1473.396,0.0006787041637143035545094462046,53841.6,NUBASE2020_STATE,0.0006787041251925757230235456049,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13026,Al-26,0.00,0,gs,252,1,183.853,1473.396,0.0006787041637143035545094462046,22626799200000,NUBASE2020_STATE,0.00000000002694559910986569123304257647,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep05_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep05_part01.dat.inc1.dat,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9018,F-18,0.00,0,gs,155,1,183.72,1473.396,0.0006787041637143035545094462046,6584.04,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11022,Na-22,0.00,0,gs,199,2,,1473.396,0.001357408327428607109018892409,82109719.44,NUBASE2020_STATE,0.00001476974091239649761503356871,EMITTED_CANDIDATE,2
alpha,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12027,Mg-27,0.00,0,gs,263,2,,1473.396,0.001357408327428607109018892409,566.1,NUBASE2020_STATE,0.001357408327428607109018892409,EMITTED_CANDIDATE,2
alpha,MULTIPLE:5,5,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep06_part01.dat.inc1.dat,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13026,Al-26,0.00,0,gs,252,8,,1473.396,0.005429633309714428436075569636,22626799200000,NUBASE2020_STATE,0.0000000002155647928789255298643406117,EMITTED_CANDIDATE,5
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep04_part01.dat.inc1.dat,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13028,Al-28,0.00,0,gs,276,1,184.046,1473.396,0.0006787041637143035545094462046,134.7,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep01_part01.dat.inc1.dat,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,14027,Si-27,0.00,0,gs,266,1,183.853,1473.396,0.0006787041637143035545094462046,4.117,NUBASE2020_STATE,0.0006787041637143035545094462046,EMITTED_CANDIDATE,1
alpha,MULTIPLE:4,4,runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_alpha_fullsphere20_rep08_part01.dat.inc1.dat,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,15030,P-30,0.00,0,gs,304,5,,1473.396,0.003393520818571517772547231023,150,NUBASE2020_STATE,0.003393520818571517772547231023,EMITTED_CANDIDATE,4
