case,M,seed,ZA,nuclide,activity_Bq,activity_fraction,expected_draws,miss_probability_if_multinomial,dominant_incident_family,dominant_incident_family_activity_Bq,dominant_category,dominant_category_activity_Bq
M5000_seed260614,5000,260614,55125,Cs-125,0.005427883946,6.338268765692581e-05,0.31691343828462903,0.7283938034139674,n,0.0047491648990000005,CsI active shield,0.005427883946
M5000_seed260614,5000,260614,74177,W-177,0.005427261133000001,6.337541492187097e-05,0.3168770746093549,0.728420290971296,n,0.005427261133000001,W/collimator,0.005427261133000001
M5000_seed260614,5000,260614,28065,Ni-65,0.00474885349,5.545348804058089e-05,0.27726744020290445,0.7578517899692162,n,0.00474885349,other,0.002713630568
M5000_seed260614,5000,260614,27055,Co-55,0.004071688794,4.754607534608237e-05,0.23773037673041186,0.7884152375328866,n,0.00271362878,other,0.001358060014
M5000_seed260614,5000,260614,27058,Co-58,0.00379785101700003,4.434840670376612e-05,0.2217420335188306,0.8011220003043422,n,0.00333419908266003,Al shells,0.00157468745140003
M5000_seed260614,5000,260614,73183,Ta-183,0.003554365654,4.150517039554751e-05,0.20752585197773757,0.8125922343852046,muminus,0.002964288045,W/collimator,0.003554365654
M5000_seed260614,5000,260614,74181,W-181,0.00346459610079989,4.0456910040648545e-05,0.20228455020324274,0.8168624564908901,n,0.00335281259599989,W/collimator,0.00346459610079989
M5000_seed260614,5000,260614,27061,Co-61,0.0033952343540000003,3.9646956479280306e-05,0.19823478239640155,0.8201772673465372,n,0.002713630568,other,0.002716826712
M5000_seed260614,5000,260614,75179,Re-179,0.003395152269,3.9645997953274946e-05,0.1982299897663747,0.8201811981621555,p,0.003395152269,W/collimator,0.003395152269
M5000_seed260614,5000,260614,6011,C-11,0.003393906643,3.963145248316527e-05,0.19815726241582632,0.8202408499367989,p,0.002037091359,other,0.001358060906
M5000_seed260614,5000,260614,52116,Te-116,0.003393906643,3.963145248316527e-05,0.19815726241582632,0.8202408499367989,p,0.002037091359,CsI active shield,0.003393906643
M5000_seed260614,5000,260614,53119,I-119,0.0033920382070000005,3.9609634313032465e-05,0.19804817156516233,0.820330335589812,n,0.0033920382070000005,CsI active shield,0.0033920382070000005
M5000_seed260614,5000,260614,47106,Ag-106,0.003392038206,3.960963430135522e-05,0.19804817150677612,0.8203303356377081,n,0.003392038206,other,0.003392038206
M5000_seed260614,5000,260614,27062,Co-62,0.002716826708,3.1725029562958525e-05,0.15862514781479262,0.8533161664547877,n,0.002035222922,other,0.002038419066
M5000_seed260614,5000,260614,8015,O-15,0.0027154990020001,3.170952562523084e-05,0.15854762812615417,0.853382317822305,p,0.0020366761523334,Cu/support,0.0020364685490001
M5000_seed260614,5000,260614,29060,Cu-60,0.002714253378,3.169498017847446e-05,0.15847490089237234,0.8534443842145697,n,0.0020355343310000003,other,0.001357438094
M5000_seed260614,5000,260614,9017,F-17,0.002714253374,3.1694980131765515e-05,0.1584749006588276,0.8534443844138871,n,0.002035534327,other,0.001357438094
M5000_seed260614,5000,260614,72173,Hf-173,0.002713561136,3.16868967045267e-05,0.1584344835226335,0.8534788788888853,n,0.002713561136,W/collimator,0.002713561136
M5000_seed260614,5000,260614,74178,W-178,0.002592113114,3.026871935925568e-05,0.1513435967962784,0.859552308495122,n,0.0023328066240000003,W/collimator,0.002592113114
M5000_seed260614,5000,260614,21047,Sc-47,0.002591918605,3.026644803154932e-05,0.1513322401577466,0.8595620701754185,n,0.002591918605,other,0.002591918605
M5000_seed260614,5000,260614,27056,Co-56,0.00213650433669999,2.494846765294545e-05,0.12474233826472725,0.8827243175646993,n,0.00170914071533999,other,0.0012819026019
M5000_seed260614,5000,260614,72169,Hf-169,0.002038737168,2.3806817245813946e-05,0.11903408622906973,0.8877775392576366,alpha,0.001360329526,W/collimator,0.002038737168
M5000_seed260614,5000,260614,73175,Ta-175,0.0020384190700000002,2.380310274005464e-05,0.11901551370027319,0.8877940276846649,n,0.001356815284,W/collimator,0.0020384190700000002
M5000_seed260614,5000,260614,30062,Zn-62,0.002037091359,2.3787598743939595e-05,0.11893799371969797,0.887862852128046,p,0.002037091359,other,0.001358060906
M5000_seed260614,5000,260614,46101,Pd-101,0.002036980047,2.3786298927326227e-05,0.11893149463663114,0.8878686224412248,n,0.001356815284,CsI active shield,0.002036980047
M5000_seed260614,5000,260614,28057,Ni-57,0.0020365775769999998,2.378159918972036e-05,0.1189079959486018,0.8878894864341319,n,0.001355589546,Cu/support,0.000680988031
M5000_seed260614,5000,260614,54120,Xe-120,0.002036468548,2.3780326032239234e-05,0.11890163016119616,0.8878951385678323,p,0.001358060906,CsI active shield,0.002036468548
M5000_seed260614,5000,260614,49109,In-109,0.002035845737,2.377305332053887e-05,0.11886526660269436,0.8879274261816898,n,0.001356815284,CsI active shield,0.002035845737
M5000_seed260614,5000,260614,75178,Re-178,0.0020358457329999998,2.377305327382992e-05,0.11886526636914958,0.8879274263890606,n,0.00135681528,W/collimator,0.0020358457329999998
M5000_seed260614,5000,260614,75181,Re-181,0.0020358384429999,2.377296814677047e-05,0.11886484073385237,0.887927804322395,n,0.0013572256286666,W/collimator,0.0020358384429999
M5000_seed260614,5000,260614,73170,Ta-170,0.0020352229260000004,2.3765780608838508e-05,0.11882890304419255,0.8879597149696612,n,0.0020352229260000004,W/collimator,0.0020352229260000004
M5000_seed260614,5000,260614,50109,Sn-109,0.002035222922,2.3765780562129554e-05,0.11882890281064776,0.8879597151770395,n,0.002035222922,CsI active shield,0.002035222922
M5000_seed260614,5000,260614,48107,Cd-107,0.002035222922,2.3765780562129554e-05,0.11882890281064776,0.8879597151770395,n,0.002035222922,CsI active shield,0.002035222922
M5000_seed260614,5000,260614,72170,Hf-170,0.002035222578,2.376577654516e-05,0.11882888272580001,0.8879597330115754,n,0.002035222578,W/collimator,0.002035222578
M5000_seed260614,5000,260614,39087,Y-87,0.0019499339720000998,2.276984127304166e-05,0.11384920636520829,0.8923925128476596,alpha,0.0012999559813334,other,0.0019499339720000998
M5000_seed260614,5000,260614,24051,Cr-51,0.0016989786780000002,1.983937680959598e-05,0.09919688404797991,0.9055643992864135,n,0.001061496235,other,0.000849196988
M5000_seed260614,5000,260614,50113,Sn-113,0.0015829778755000101,1.8484807937830057e-05,0.09242403968915028,0.9117184627520729,n,0.00099653799427501,CsI active shield,0.0015829778755000101
M5000_seed260614,5000,260614,52131,Te-131,0.001360011428,1.5881175870441802e-05,0.07940587935220901,0.9236649518211083,muminus,0.000681603786,CsI active shield,0.001360011428
M5000_seed260614,5000,260614,50108,Sn-108,0.00135806091,1.5858399209335348e-05,0.07929199604667674,0.9237701478289468,p,0.00135806091,CsI active shield,0.00135806091
M5000_seed260614,5000,260614,75180,Re-180,0.00135806091,1.5858399209335348e-05,0.07929199604667674,0.9237701478289468,p,0.00135806091,W/collimator,0.00135806091
M5000_seed260614,5000,260614,47102,Ag-102,0.00135806091,1.5858399209335348e-05,0.07929199604667674,0.9237701478289468,p,0.00135806091,CsI active shield,0.00135806091
M5000_seed260614,5000,260614,55123,Cs-123,0.001358060906,1.58583991626264e-05,0.079291995813132,0.9237701480446885,p,0.001358060906,CsI active shield,0.001358060906
M5000_seed260614,5000,260614,41089,Nb-89,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,other,0.001356815284
M5000_seed260614,5000,260614,21044,Sc-44,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,other,0.001356815284
M5000_seed260614,5000,260614,51114,Sb-114,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,CsI active shield,0.001356815284
M5000_seed260614,5000,260614,73174,Ta-174,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,W/collimator,0.001356815284
M5000_seed260614,5000,260614,49106,In-106,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,CsI active shield,0.001356815284
M5000_seed260614,5000,260614,48105,Cd-105,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,CsI active shield,0.001356815284
M5000_seed260614,5000,260614,22051,Ti-51,0.001356815284,1.584385373922567e-05,0.07921926869612836,0.923837333627407,n,0.001356815284,other,0.001356815284
M5000_seed260614,5000,260614,70165,Yb-165,0.00135681528,1.584385369251672e-05,0.07921926846258359,0.9238373338431645,n,0.00135681528,W/collimator,0.00135681528
M5000_seed260614,5000,260614,34070,Se-70,0.00135681528,1.584385369251672e-05,0.07921926846258359,0.9238373338431645,n,0.00135681528,other,0.00135681528
M5000_seed260614,5000,260614,53132,I-132,0.00135681528,1.584385369251672e-05,0.07921926846258359,0.9238373338431645,n,0.00135681528,CsI active shield,0.00135681528
M5000_seed260614,5000,260614,43101,Tc-101,0.00135681528,1.584385369251672e-05,0.07921926846258359,0.9238373338431645,n,0.00135681528,CsI active shield,0.00135681528
M5000_seed260614,5000,260614,50121,Sn-121,0.00135668247,1.5842302838660695e-05,0.07921151419330347,0.9238444975543968,n,0.00135668247,CsI active shield,0.00135668247
M5000_seed260614,5000,260614,75182,Re-182,0.00133020607,1.5533131638949153e-05,0.07766565819474577,0.9252737325237844,p,0.00133020607,W/collimator,0.00133020607
M5000_seed260614,5000,260614,49111,In-111,0.00132350181,1.54548444055119e-05,0.0772742220275595,0.9256359890227639,n,0.00132350181,CsI active shield,0.00132350181
M5000_seed260614,5000,260614,25052,Mn-52,0.001146570376,1.3388774104547146e-05,0.06694387052273573,0.9352476948277699,p,0.001146570376,other,0.001146570376
M5000_seed260614,5000,260614,11022,Na-22,0.001130557234510011,1.3201784855041528e-05,0.06600892427520764,0.9361225100394334,p,0.000546850903567531,Cu/support,0.000398938526410016
M5000_seed260614,5000,260614,23048,V-48,0.0009745968599999999,1.138059858747036e-05,0.0569029929373518,0.9446857061072211,p,0.0009745968599999999,other,0.0009745968599999999
M5000_seed260614,5000,260614,51124,Sb-124,0.000970505023,1.1332817236746165e-05,0.056664086183730825,0.9449114248642535,n,0.000538042855,CsI active shield,0.000970505023
M5000_seed260614,5000,260614,13029,Al-29,0.000681603786,7.959249000828968e-06,0.039796245004144845,0.9609852247459845,muminus,0.000681603786,Cu/support,0.000681603786
M5000_seed260614,5000,260614,72184,Hf-184,0.000681603786,7.959249000828968e-06,0.039796245004144845,0.9609852247459845,muminus,0.000681603786,W/collimator,0.000681603786
M5000_seed260614,5000,260614,38091,Sr-91,0.000681603786,7.959249000828968e-06,0.039796245004144845,0.9609852247459845,muminus,0.000681603786,other,0.000681603786
M5000_seed260614,5000,260614,24049,Cr-49,0.000681603786,7.959249000828968e-06,0.039796245004144845,0.9609852247459845,muminus,0.000681603786,other,0.000681603786
M5000_seed260614,5000,260614,73186,Ta-186,0.000681603786,7.959249000828968e-06,0.039796245004144845,0.9609852247459845,muminus,0.000681603786,W/collimator,0.000681603786
M5000_seed260614,5000,260614,45104,Rh-104,0.000681603786,7.959249000828968e-06,0.039796245004144845,0.9609852247459845,muminus,0.000681603786,other,0.000681603786
M5000_seed260614,5000,260614,46109,Pd-109,0.000681603779,7.959248919088308e-06,0.03979624459544154,0.9609852251387423,muminus,0.000681603779,other,0.000681603779
M5000_seed260614,5000,260614,57132,La-132,0.000680164763,7.942445188100558e-06,0.039712225940502784,0.9610659692167314,alpha,0.000680164763,CsI active shield,0.000680164763
M5000_seed260614,5000,260614,29059,Cu-59,0.000679030453,7.9291995813132e-06,0.039645997906566,0.9611296208340936,p,0.000679030453,other,0.000679030453
M5000_seed260614,5000,260614,47104,Ag-104,0.000679030453,7.9291995813132e-06,0.039645997906566,0.9611296208340936,p,0.000679030453,CsI active shield,0.000679030453
M5000_seed260614,5000,260614,30063,Zn-63,0.000679030453,7.9291995813132e-06,0.039645997906566,0.9611296208340936,p,0.000679030453,Cu/support,0.000679030453
M5000_seed260614,5000,260614,56126,Ba-126,0.000679030453,7.9291995813132e-06,0.039645997906566,0.9611296208340936,p,0.000679030453,CsI active shield,0.000679030453
M5000_seed260614,5000,260614,49117,In-117,0.000679030453,7.9291995813132e-06,0.039645997906566,0.9611296208340936,p,0.000679030453,CsI active shield,0.000679030453
M5000_seed260614,5000,260614,10019,Ne-19,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,other,0.000678407642
M5000_seed260614,5000,260614,8019,O-19,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,Cu/support,0.000678407642
M5000_seed260614,5000,260614,14031,Si-31,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,Cu/support,0.000678407642
M5000_seed260614,5000,260614,68156,Er-156,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,W/collimator,0.000678407642
M5000_seed260614,5000,260614,73173,Ta-173,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,W/collimator,0.000678407642
M5000_seed260614,5000,260614,73172,Ta-172,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,W/collimator,0.000678407642
M5000_seed260614,5000,260614,48104,Cd-104,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,CsI active shield,0.000678407642
M5000_seed260614,5000,260614,49110,In-110,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,CsI active shield,0.000678407642
M5000_seed260614,5000,260614,48101,Cd-101,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,CsI active shield,0.000678407642
M5000_seed260614,5000,260614,66157,Dy-157,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,W/collimator,0.000678407642
M5000_seed260614,5000,260614,69161,Tm-161,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,W/collimator,0.000678407642
M5000_seed260614,5000,260614,71165,Lu-165,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,W/collimator,0.000678407642
M5000_seed260614,5000,260614,49118,In-118,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,CsI active shield,0.000678407642
M5000_seed260614,5000,260614,52129,Te-129,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,CsI active shield,0.000678407642
M5000_seed260614,5000,260614,39085,Y-85,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,other,0.000678407642
M5000_seed260614,5000,260614,46098,Pd-98,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,CsI active shield,0.000678407642
M5000_seed260614,5000,260614,25051,Mn-51,0.000678407642,7.921926869612835e-06,0.03960963434806418,0.9611645715627513,n,0.000678407642,Al shells,0.000678407642
M5000_seed260614,5000,260614,41090,Nb-90,0.000678407616,7.921926566004672e-06,0.039609632830023354,0.9611645730218382,n,0.000678407616,other,0.000678407616
M5000_seed260614,5000,260614,21048,Sc-48,0.000676169404,7.895790433854954e-06,0.039478952169274766,0.9612901868507993,n,0.000676169404,other,0.000676169404
M5000_seed260614,5000,260614,71170,Lu-170,0.000674541913,7.876785835609356e-06,0.039383929178046784,0.9613815358598512,n,0.000674541913,W/collimator,0.000674541913
M5000_seed260614,5000,260614,40089,Zr-89,0.000650917721,7.6009205449030755e-06,0.03800460272451538,0.9627085097989427,p,0.000650917721,other,0.000650917721
M5000_seed260614,5000,260614,46100,Pd-100,0.00064030793,7.477027500072255e-06,0.03738513750036128,0.9633050589934241,p,0.00064030793,other,0.00064030793
M5000_seed260614,5000,260614,28056,Ni-56,0.000555887697,6.491232425343902e-06,0.03245616212671951,0.968064886806961,n,0.000555887697,Cu/support,0.000555887697
M5000_seed260614,5000,260614,71172,Lu-172,0.000536063968,6.259746042086116e-06,0.03129873021043057,0.9691860046876398,alpha,0.000536063968,W/collimator,0.000536063968
M5000_seed260614,5000,260614,75184,Re-184,0.000518449299,6.054055376162815e-06,0.03027027688081408,0.9701832799988329,p,0.000518449299,W/collimator,0.000518449299
M5000_seed260614,5000,260614,4007,Be-7,0.000482013309,5.628583682844325e-06,0.028142918414221618,0.9722494045282265,p,0.000482013309,other,0.000241006655
M5000_seed260614,5000,260614,50125,Sn-125,0.000449953627,5.254215175558195e-06,0.026271075877790973,0.9740710066639462,muminus,0.000449953627,CsI active shield,0.000449953627
M5000_seed260614,5000,260614,27057,Co-57,0.0004075755719,4.7593565793476535e-06,0.02379678289673827,0.9764841278720965,n,0.00028014948598,other,0.00015283091919999998
M5000_seed260614,5000,260614,46103,Pd-103,0.000310502942,3.6258164664419207e-06,0.018129082332209605,0.9820342609037921,n,0.000310502942,CsI active shield,0.000310502942
M5000_seed260614,5000,260614,47105,Ag-105,0.00030203666,3.5269536843780367e-06,0.01763476842189018,0.982519814097329,n,0.00030203666,CsI active shield,0.00015101833
M5000_seed260614,5000,260614,75183,Re-183,0.0002811739731,3.28333514341026e-06,0.0164166757170513,0.9837173435180967,p,0.0002811739731,W/collimator,0.0002811739731
M5000_seed260614,5000,260614,39091,Y-91,0.000221418266,2.5855535849763936e-06,0.01292776792488197,0.9871554367307804,muminus,0.000110969309,other,0.000221418266
M5000_seed260614,5000,260614,50123,Sn-123,0.00015785946619999999,1.8433624114636948e-06,0.009216812057318472,0.9908255325609424,muminus,0.0001054043966,CsI active shield,0.00015785946619999999
M5000_seed260614,5000,260614,72181,Hf-181,0.000148256106,1.73122169768478e-06,0.0086561084884239,0.9913812477543882,muminus,0.000148256106,W/collimator,0.000148256106
M5000_seed260614,5000,260614,73179,Ta-179,0.0001476923422,1.7246384941374724e-06,0.008623192470687362,0.9914138806141919,n,8.426524456e-05,W/collimator,0.00011610775569999999
M5000_seed260614,5000,260614,39088,Y-88,0.000126055123,1.4719755558797947e-06,0.007359877779398973,0.992667139798409,n,0.000126055123,other,0.000126055123
M5000_seed260614,5000,260614,72175,Hf-175,9.2839041e-05,1.0841034916393049e-06,0.005420517458196525,0.9945941470382101,n,9.2839041e-05,W/collimator,9.2839041e-05
M5000_seed260614,5000,260614,27060,Co-60,8.7741023599998e-05,1.024572733843346e-06,0.005122863669216731,0.9948902358183608,n,7.3110058652677e-05,other,6.5819515939998e-05
M5000_seed260614,5000,260614,40088,Zr-88,7.95884562e-05,9.293732715377994e-07,0.004646866357688997,0.9953639136216124,p,7.95884562e-05,other,7.95884562e-05
M5000_seed260614,5000,260614,21046,Sc-46,7.91971386e-05,9.248037631506984e-07,0.004624018815753492,0.995386655500167,n,7.91971386e-05,other,7.91971386e-05
M5000_seed260614,5000,260614,26055,Fe-55,7.668221753e-05,8.954364335895899e-07,0.00447718216794795,0.9955328254712227,n,6.970848895e-05,Al shells,4.182317358e-05
M5000_seed260614,5000,260614,25054,Mn-54,6.670830760000001e-05,7.78968722765122e-07,0.0038948436138256095,0.996112731451806,n,4.44586e-05,Cu/support,4.44586e-05
M5000_seed260614,5000,260614,51125,Sb-125,6.293283783e-05,7.348816671886253e-07,0.0036744083359431263,0.9963323340417556,muminus,4.8982409559999995e-05,CsI active shield,6.293283783e-05
M5000_seed260614,5000,260614,71173,Lu-173,4.18517689e-05,4.887130274834622e-07,0.002443565137417311,0.9975594179375991,n,4.18517689e-05,TES/absorber,2.79011793e-05
M5000_seed260614,5000,260614,56133,Ba-133,3.8464189219999996e-05,4.4915545644721716e-07,0.0022457772822360856,0.9977567425888553,p,3.4802853249999995e-05,CsI active shield,3.8464189219999996e-05
M5000_seed260614,5000,260614,28063,Ni-63,2.38543212139999e-05,2.785525640962064e-07,0.001392762820481032,0.9986082066235352,n,2.21359189719988e-05,Cu/support,1.01135855379997e-05
M5000_seed260614,5000,260614,23049,V-49,2.10411699e-05,2.4570272927276196e-07,0.0012285136463638098,0.9987722406675992,n,2.10411699e-05,other,2.10411699e-05
M5000_seed260614,5000,260614,71174,Lu-174,1.742787194e-05,2.0350939236863368e-07,0.0010175469618431683,0.9989829705635163,n,1.742787194e-05,W/collimator,1.742787194e-05
M5000_seed260614,5000,260614,41094,Nb-94,9.996570934619926e-07,1.1673232874778889e-08,5.836616437389445e-05,0.9999416355388976,n,9.987104393204981e-07,other,9.996570934619926e-07
M5000_seed260614,5000,260614,41091,Nb-91,4.5440607060001e-07,5.306207415041775e-09,2.6531037075208877e-05,0.9999734693148696,n,4.2600210640001e-07,other,4.5440607060001e-07
M5000_seed260614,5000,260614,6014,C-14,1.11803455389995e-07,1.3055554544734347e-09,6.527777272367174e-06,0.9999934722440336,n,1.11803455389995e-07,other,6.437168646e-08
M5000_seed260614,5000,260614,18039,Ar-39,7.20542112e-08,8.413941064862563e-10,4.206970532431282e-06,0.9999957930383169,n,7.20542112e-08,other,7.20542112e-08
M5000_seed260614,5000,260614,28059,Ni-59,6.96217823429971e-08,8.129900580532156e-10,4.0649502902660775e-06,0.9999959350579717,n,6.67588978220307e-08,Cu/support,3.93403429279985e-08
M5000_seed260614,5000,260614,13026,Al-26,2.3959571465998312e-08,2.7978159624107094e-10,1.3989079812053548e-06,0.9999986010929973,p,1.3530173565162321e-08,Cu/support,8.27346851539898e-09
M5000_seed260614,5000,260614,20041,Ca-41,1.94459561e-10,2.270750395437049e-12,1.1353751977185244e-08,0.9999999886462481,p,1.94459561e-10,other,1.94459561e-10
M5000_seed260614,5000,260614,40093,Zr-93,7.213805490000001e-11,8.423731692484617e-13,4.211865846242309e-09,0.9999999957881341,muminus,3.60878642e-11,other,7.213805490000001e-11
M5000_seed260614,5000,260614,25053,Mn-53,4.697884211e-11,5.485830768611948e-13,2.7429153843059743e-09,0.9999999972570847,n,4.1754711560000005e-11,other,2.0882147390000002e-11
M5000_seed260614,5000,260614,53129,I-129,2.3970612270001e-11,2.7991052232691684e-13,1.3995526116345842e-09,0.9999999986004474,n,1.4367427870001e-11,CsI active shield,2.3970612270001e-11
M5000_seed260614,5000,260614,26060,Fe-60,7.40554791e-12,8.647633862065807e-14,4.323816931032903e-10,0.9999999995676183,muminus,7.40554791e-12,Cu/support,7.40554791e-12
M5000_seed260614,5000,260614,41092,Nb-92,6.1220737999997994e-12,7.148890715763953e-14,3.574445357881977e-10,0.9999999996425555,n,5.8437454649998e-12,other,6.1220737999997994e-12
M5000_seed260614,5000,260614,46107,Pd-107,2.97100833e-12,3.469316862334306e-14,1.7346584311671532e-10,0.9999999998265342,n,2.97100833e-12,CsI active shield,2.97100833e-12
M20000_seed260613,20000,260613,51119,Sb-119,0.016938032122,0.0001977894166847211,3.9557883336944215,0.01914357107739047,n,0.014226168333,CsI active shield,0.016938032122
M20000_seed260613,20000,260613,25056,Mn-56,0.0128897451780004,0.0001505166102891038,3.0103322057820754,0.0492753064994002,n,0.0128897451780004,other,0.012211337536000401
M20000_seed260613,20000,260613,73184,Ta-184,0.005452830288,6.367399200663174e-05,1.273479840132635,0.2798560709952209,muminus,0.005452830288,W/collimator,0.005452830288
M20000_seed260613,20000,260613,27058,Co-58,0.00379785101700003,4.434840670376612e-05,0.8869681340753224,0.4119026952619609,n,0.00333419908266003,Al shells,0.00157468745140003
M20000_seed260613,20000,260613,52116,Te-116,0.003393906643,3.963145248316527e-05,0.7926290496633053,0.4526531818679084,p,0.002037091359,CsI active shield,0.003393906643
M20000_seed260613,20000,260613,53119,I-119,0.0033920382070000005,3.9609634313032465e-05,0.7921926862606493,0.45285074625237,n,0.0033920382070000005,CsI active shield,0.0033920382070000005
M20000_seed260613,20000,260613,27062,Co-62,0.002716826708,3.1725029562958525e-05,0.6345005912591705,0.5302002088288766,n,0.002035222922,other,0.002038419066
M20000_seed260613,20000,260613,8015,O-15,0.0027154990020001,3.170952562523084e-05,0.6341905125046167,0.5303646381409952,p,0.0020366761523334,Cu/support,0.0020364685490001
M20000_seed260613,20000,260613,9017,F-17,0.002714253374,3.1694980131765515e-05,0.6338996026353104,0.5305189488927335,n,0.002035534327,other,0.001357438094
M20000_seed260613,20000,260613,72173,Hf-173,0.002713561136,3.16868967045267e-05,0.633737934090534,0.5306047240525631,n,0.002713561136,W/collimator,0.002713561136
M20000_seed260613,20000,260613,27056,Co-56,0.00213650433669999,2.494846765294545e-05,0.498969353058909,0.6071561009309197,n,0.00170914071533999,other,0.0012819026019
M20000_seed260613,20000,260613,49108,In-108,0.002038737168,2.3806817245813946e-05,0.47613634491627893,0.6211787819043493,alpha,0.001360329526,CsI active shield,0.002038737168
M20000_seed260613,20000,260613,72169,Hf-169,0.002038737168,2.3806817245813946e-05,0.47613634491627893,0.6211787819043493,alpha,0.001360329526,W/collimator,0.002038737168
M20000_seed260613,20000,260613,30062,Zn-62,0.002037091359,2.3787598743939595e-05,0.4757519748787919,0.6214175903084935,p,0.002037091359,other,0.001358060906
M20000_seed260613,20000,260613,28057,Ni-57,0.0020365775769999998,2.378159918972036e-05,0.4756319837944072,0.6214921593527312,n,0.001355589546,Cu/support,0.000680988031
M20000_seed260613,20000,260613,71167,Lu-167,0.002036468552,2.378032607894818e-05,0.4756065215789636,0.621507984121455,p,0.00135806091,W/collimator,0.002036468552
M20000_seed260613,20000,260613,54120,Xe-120,0.002036468548,2.3780326032239234e-05,0.47560652064478465,0.6215079847020547,p,0.001358060906,CsI active shield,0.002036468548
M20000_seed260613,20000,260613,49109,In-109,0.002035845737,2.377305332053887e-05,0.47546106641077746,0.6215983922448195,n,0.001356815284,CsI active shield,0.002035845737
M20000_seed260613,20000,260613,50109,Sn-109,0.002035222922,2.3765780562129554e-05,0.47531561124259103,0.6216888135194693,n,0.002035222922,CsI active shield,0.002035222922
M20000_seed260613,20000,260613,39087,Y-87,0.0019499339720000998,2.276984127304166e-05,0.45539682546083315,0.6341962527877679,alpha,0.0012999559813334,other,0.0019499339720000998
M20000_seed260613,20000,260613,50113,Sn-113,0.0015829778755000101,1.8484807937830057e-05,0.3696961587566011,0.6909442361025877,n,0.00099653799427501,CsI active shield,0.0015829778755000101
M20000_seed260613,20000,260613,52131,Te-131,0.001360011428,1.5881175870441802e-05,0.31762351740883604,0.7278767697690849,muminus,0.000681603786,CsI active shield,0.001360011428
M20000_seed260613,20000,260613,47102,Ag-102,0.00135806091,1.5858399209335348e-05,0.31716798418670694,0.7282084173518417,p,0.00135806091,CsI active shield,0.00135806091
M20000_seed260613,20000,260613,26053,Fe-53,0.001357438095,1.5851126450926032e-05,0.3170225290185207,0.7283143467334635,p,0.000679030453,Cu/support,0.001357438095
M20000_seed260613,20000,260613,41089,Nb-89,0.001356815284,1.584385373922567e-05,0.31687707478451344,0.728420290843707,n,0.001356815284,other,0.001356815284
M20000_seed260613,20000,260613,21044,Sc-44,0.001356815284,1.584385373922567e-05,0.31687707478451344,0.728420290843707,n,0.001356815284,other,0.001356815284
M20000_seed260613,20000,260613,51114,Sb-114,0.001356815284,1.584385373922567e-05,0.31687707478451344,0.728420290843707,n,0.001356815284,CsI active shield,0.001356815284
M20000_seed260613,20000,260613,73174,Ta-174,0.001356815284,1.584385373922567e-05,0.31687707478451344,0.728420290843707,n,0.001356815284,W/collimator,0.001356815284
M20000_seed260613,20000,260613,48105,Cd-105,0.001356815284,1.584385373922567e-05,0.31687707478451344,0.728420290843707,n,0.001356815284,CsI active shield,0.001356815284
M20000_seed260613,20000,260613,34070,Se-70,0.00135681528,1.584385369251672e-05,0.31687707385033437,0.728420291524182,n,0.00135681528,other,0.00135681528
M20000_seed260613,20000,260613,53132,I-132,0.00135681528,1.584385369251672e-05,0.31687707385033437,0.728420291524182,n,0.00135681528,CsI active shield,0.00135681528
M20000_seed260613,20000,260613,75182,Re-182,0.00133020607,1.5533131638949153e-05,0.3106626327789831,0.7329611112156409,p,0.00133020607,W/collimator,0.00133020607
