pilot_event_id,original_event_id,sampling_method,pilot_event_weight_Bq,event_id,source_name,production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,point_index_within_key,x_cm,y_cm,z_cm,key_activity_Bq,key_rpip_count,event_weight_Bq
62,8322,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,8322,RP2_n_1d5fa26c30cc07f5_13028_gs_000198,n,ColdPlate_60K,ColdPlate_60K,13028,Al-28,0,gs,198,25.07024,-9.237281,15.99619,0.2891603557079643314592212627,426,0.00067878017771822613018596540539906103286384976525821596244131455399061032863849765
63,8450,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,8450,RP2_n_1d5fa26c30cc07f5_13028_gs_000326,n,ColdPlate_60K,ColdPlate_60K,13028,Al-28,0,gs,326,15.953,-9.082416,24.8017,0.2891603557079643314592212627,426,0.00067878017771822613018596540539906103286384976525821596244131455399061032863849765
64,8602,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,8602,RP2_n_8960f0dbafeb7b9e_29062_gs_000017,n,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29062,Cu-62,0,gs,17,2.129162,1.141077,4.908543,0.01493316390980097486409123892,22,0.00067878017771822613018596540545454545454545454545454545454545454545454545454545455
65,8731,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,8731,RP2_n_8960f0dbafeb7b9e_29064_gs_000124,n,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29064,Cu-64,0,gs,124,6.156801,2.377642,0.5918124,0.4507100366835083877545340819,664,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843
66,8859,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,8859,RP2_n_8960f0dbafeb7b9e_29064_gs_000252,n,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29064,Cu-64,0,gs,252,1.181412,-0.5810374,6.020123,0.4507100366835083877545340819,664,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843
67,8987,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,8987,RP2_n_8960f0dbafeb7b9e_29064_gs_000380,n,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29064,Cu-64,0,gs,380,2.956488,-2.785791,4.089896,0.4507100366835083877545340819,664,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843
68,9115,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,9115,RP2_n_8960f0dbafeb7b9e_29064_gs_000508,n,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29064,Cu-64,0,gs,508,-1.801295,-0.02400073,8.609526,0.4507100366835083877545340819,664,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843
69,9243,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,9243,RP2_n_8960f0dbafeb7b9e_29064_gs_000636,n,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29064,Cu-64,0,gs,636,7.500813,5.216106,-0.3405845,0.4507100366835083877545340819,664,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843
70,9371,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,9371,RP2_n_8960f0dbafeb7b9e_29066_gs_000100,n,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29066,Cu-66,0,gs,100,4.816663,6.180508,2.144627,0.1140350698566619898712421881,168,0.00067878017771822613018596540535714285714285714285714285714285714285714285714285714
71,9520,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,9520,RP2_n_3e8acc47161151f5_29064_gs_000022,n,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,29064,Cu-64,0,gs,22,-2.831604,-3.47244,3.017917,0.3964076226252543651335058793,584,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795
72,9648,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,9648,RP2_n_3e8acc47161151f5_29064_gs_000150,n,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,29064,Cu-64,0,gs,150,3.278117,-1.759952,-2.860702,0.3964076226252543651335058793,584,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795
73,9776,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,9776,RP2_n_3e8acc47161151f5_29064_gs_000278,n,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,29064,Cu-64,0,gs,278,3.839471,-1.609841,-3.712994,0.3964076226252543651335058793,584,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795
74,9904,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,9904,RP2_n_3e8acc47161151f5_29064_gs_000406,n,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,29064,Cu-64,0,gs,406,0.001138581,0.0586971,-0.1875449,0.3964076226252543651335058793,584,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795
75,10033,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,10033,RP2_n_3e8acc47161151f5_29064_gs_000535,n,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,29064,Cu-64,0,gs,535,3.170608,4.988757,-3.017148,0.3964076226252543651335058793,584,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795
76,10161,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,10161,RP2_n_3e8acc47161151f5_29066_gs_000079,n,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,29066,Cu-66,0,gs,79,-3.470221,-4.343179,3.388136,0.10045946630229746726752288,148,0.00067878017771822613018596540540540540540540540540540540540540540540540540540540541
77,10316,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,10316,RP2_n_5164d6b469c68aaa_29064_gs_000020,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,20,11.48783,5.15381,4.18752,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
78,10444,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,10444,RP2_n_5164d6b469c68aaa_29064_gs_000148,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,148,8.38216,-5.574645,6.801785,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
79,10572,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,10572,RP2_n_5164d6b469c68aaa_29064_gs_000276,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,276,7.518733,3.155983,8.38456,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
80,10700,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,10700,RP2_n_5164d6b469c68aaa_29064_gs_000404,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,404,8.859618,-4.822502,6.529318,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
81,10828,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,10828,RP2_n_5164d6b469c68aaa_29064_gs_000532,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,532,6.005603,4.914965,9.698166,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
82,10957,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,10957,RP2_n_5164d6b469c68aaa_29064_gs_000661,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,661,10.5455,-3.959208,5.176157,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
83,11085,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,11085,RP2_n_5164d6b469c68aaa_29064_gs_000789,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,789,7.093815,-0.4623857,8.629813,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
84,11213,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,11213,RP2_n_5164d6b469c68aaa_29064_gs_000917,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,917,7.047316,-6.768907,8.169715,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
85,11341,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,11341,RP2_n_5164d6b469c68aaa_29064_gs_001045,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,1045,12.55118,-5.16394,3.380871,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
86,11469,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,11469,RP2_n_5164d6b469c68aaa_29064_gs_001173,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,1173,6.671991,-5.88783,8.469888,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
87,11598,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,11598,RP2_n_5164d6b469c68aaa_29064_gs_001302,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29064,Cu-64,0,gs,1302,12.85514,-2.76688,2.850702,0.8905595905553659709848625232,1312,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927
88,11726,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,11726,RP2_n_5164d6b469c68aaa_29066_gs_000118,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29066,Cu-66,0,gs,118,11.0854,6.118897,4.310516,0.2117794154480865526180212065,312,0.00067878017771822613018596540544871794871794871794871794871794871794871794871794872
89,11854,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,11854,RP2_n_5164d6b469c68aaa_29066_gs_000246,n,ColdPlate_Still_0p7K,ColdPlate_Still_0p7K,29066,Cu-66,0,gs,246,9.672598,3.775997,6.007414,0.2117794154480865526180212065,312,0.00067878017771822613018596540544871794871794871794871794871794871794871794871794872
90,11987,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,11987,RP2_n_0ffedb7503dde719_53124_gs_000014,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53124,I-124,0,gs,14,-8.194204,17.03662,-12.799,0.009337329337939244762023063593,15,0.0006224886225292829841348709062
91,12184,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,12184,RP2_n_0ffedb7503dde719_53128_gs_000075,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,75,-13.51836,0.4459691,-14.52218,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
92,12312,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,12312,RP2_n_0ffedb7503dde719_53128_gs_000203,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,203,-13.83517,15.01036,-14.49712,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
93,12440,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,12440,RP2_n_0ffedb7503dde719_53128_gs_000331,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,331,-9.745932,3.081764,-14.15424,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
94,12568,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,12568,RP2_n_0ffedb7503dde719_53128_gs_000459,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,459,-5.424345,5.02111,-23.42035,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
95,12696,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,12696,RP2_n_0ffedb7503dde719_53128_gs_000587,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,587,-10.0942,15.59557,-14.58636,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
96,12824,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,12824,RP2_n_0ffedb7503dde719_53128_gs_000715,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,715,-4.855298,0.4203771,-17.5283,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
97,12953,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,12953,RP2_n_0ffedb7503dde719_53128_gs_000844,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,844,-6.370074,12.85319,-16.53473,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
98,13081,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,13081,RP2_n_0ffedb7503dde719_53128_gs_000972,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,972,-6.350627,12.46088,-21.90039,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
99,13209,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,13209,RP2_n_0ffedb7503dde719_53128_gs_001100,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,1100,-5.950698,9.599372,-20.60315,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
100,13337,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,13337,RP2_n_0ffedb7503dde719_53128_gs_001228,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,1228,-4.141825,6.180826,-23.38937,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
101,13465,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,13465,RP2_n_0ffedb7503dde719_53128_gs_001356,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,1356,-9.588286,2.901813,-19.2468,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
102,13593,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,13593,RP2_n_0ffedb7503dde719_53128_gs_001484,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,1484,-6.354364,3.617575,-20.01949,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
103,13722,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,13722,RP2_n_0ffedb7503dde719_53128_gs_001613,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,1613,-0.506235,7.465408,-21.31478,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
104,13850,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,13850,RP2_n_0ffedb7503dde719_53128_gs_001741,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,1741,-8.32599,1.226894,-17.46202,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
105,13978,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,13978,RP2_n_0ffedb7503dde719_53128_gs_001869,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,1869,-10.7584,6.83631,-11.87614,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
106,14106,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,14106,RP2_n_0ffedb7503dde719_53128_gs_001997,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,1997,-6.382605,1.93291,-21.00847,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
107,14234,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,14234,RP2_n_0ffedb7503dde719_53128_gs_002125,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,2125,-5.954331,3.237191,-20.77458,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
108,14362,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,14362,RP2_n_0ffedb7503dde719_53128_gs_002253,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,2253,-2.483906,1.421502,-25.83841,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
109,14491,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,14491,RP2_n_0ffedb7503dde719_53128_gs_002382,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,2382,-3.343332,6.124933,-24.17676,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
110,14619,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,14619,RP2_n_0ffedb7503dde719_53128_gs_002510,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,2510,-13.44814,15.10726,-14.83544,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
111,14747,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,14747,RP2_n_0ffedb7503dde719_53128_gs_002638,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,2638,-8.769486,8.360907,-17.95754,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
112,14875,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,14875,RP2_n_0ffedb7503dde719_53128_gs_002766,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,2766,-1.040857,6.120003,-20.07387,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
113,15003,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,15003,RP2_n_0ffedb7503dde719_53128_gs_002894,n,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,2894,-11.71918,1.853678,-16.89092,7.803256923048727592617858299,11496,0.00067878017771822613018596540527139874739039665970772442588726513569937369519832985
