analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,background_final_cps_day15,response_cps_per_ph_cm2_s,handling,claim_level,total_source_counts,total_background_counts,final_counting_Z,final_template_proxy_Z,T3_day_counting,T5_day_counting,T3_day_extrapolated_constant_profile,T5_day_extrapolated_constant_profile
A_point_w2_510p58_511p42_F0.0003,A_GC_CENTRAL_COMPACT_POINT,point_steady,mono_511,w2_510p58_511p42,0.0003,,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,6099.50831447142,67953.7748377242,23.39850092145568,23.39850092145568,0.31833247571075096,0.8045330775157205,,
B_diffuse_proxy_w2_510p58_511p42,B_GC_DIFFUSE_BULGE_DISK_PROXY,extended_steady,routeB_fov_flux_proxy,w2_510p58_511p42,6.26238e-07,,7.426398676974253e-06,0.0392162265186315,11.8587480749719,aperture_flux_proxy_using_v3p5_selection_response_not_a_focal_spot_source,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,12.73247962612651,67953.7748377242,0.048843434733501875,0.048843434733501875,,,75450.15079765001,209583.75221569452
C_transient_w2_510p58_511p42_F0.0001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,3600.0,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,4.266007766371856,139.57419427956847,0.36109300628988383,0.36109300628988383,,,1380.4934521368793,3834.704033713554
C_transient_w2_510p58_511p42_F0.0001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,21600.0,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,26.018542090175224,834.4274704734075,0.900717625580306,0.900717625580306,,,221.86826262660716,616.3007295183533
C_transient_w2_510p58_511p42_F0.0001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,86400.0,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,108.04477415061463,3300.4942833778123,1.8806772609215943,1.8806772609215943,,,50.89134839976438,141.36485666601217
C_transient_w2_510p58_511p42_F0.0001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,259200.0,0.00118587480749719,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,321.5428420282111,9957.376385459138,3.222303063845123,3.222303063845123,2.5057276321553323,,,48.15453969718672
C_transient_w2_510p58_511p42_F0.0003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,3600.0,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,12.798023299115567,139.57419427956847,1.0832790188696515,1.0832790188696515,,,153.38816134854213,426.07822596817266
C_transient_w2_510p58_511p42_F0.0003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,21600.0,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,78.05562627052566,834.4274704734075,2.7021528767409175,2.7021528767409175,,,24.65202918073414,68.47785883537261
C_transient_w2_510p58_511p42_F0.0003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,86400.0,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,324.1343224518439,3300.4942833778123,5.642031782764783,5.642031782764783,0.31833247571075096,0.8045330775157205,,
C_transient_w2_510p58_511p42_F0.0003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,259200.0,0.0035576244224915696,0.0392162265186315,11.8587480749719,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,FIX5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FIX5_FULLSTAT_V2_EXACTPOS_M50000_S260613_SIGNAL_REPLAYED_NOT_FINAL_PROMOTION,964.6285260846337,9957.376385459138,9.666909191535373,9.666909191535373,0.31833247571075096,0.8045330775157205,,
