dataset,event_id,primary_energy_keV,depth_from_geoopt_outer_radius_cm,r_cm,z_cm,VN,category,weight
geo_opt_s1_bpe_w5,462479,5858.68,3.18640509905,24.713594901,-4.25469,CsI_TopAnnulus_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,410576,1812.94,3.89411111577,24.0058888842,4.835999,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,290175,28.6095,1.27924641043,26.6207535896,-4.690203,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,764212,3255.74,14.4071206878,13.4928793122,-8.379087,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,245064,1470.07,7.73675517764,20.1632448224,-15.2017,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,884842,1454.33,17.1707208718,10.7292791282,-25.43094,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,44264,1582.77,8.48909794657,19.4109020534,-16.12137,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,893774,2108,22.1083528315,5.79164716854,31.14801,Shield_60K_Al_side_window_side_wall_above_side_port,window,0.125
geo_opt_s1_bpe_w5,593477,6137.56,4.83095932467,23.0690406753,-14.50616,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,599581,4083.22,22.0092794521,5.89072054786,-23.068,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,712613,2943.66,5.37921717799,22.520782822,-10.8017,CsI_TopAnnulus_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,231226,2632.13,6.98200596342,20.9179940366,4.323474,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,720200,744.222,9.55007806695,18.349921933,-19.31359,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,114565,5752.8,15.6326836704,12.2673163296,17.79522,CsI_TopAnnulus_Segment_04,csi,0.125
geo_opt_s1_bpe_w5,246092,4918.68,5.19271904898,22.707280951,-8.8715,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,955258,1865,10.37948616,17.52051384,-13.89015,GeoOpt_W_BottomBaffle_5mm_R60,geoopt_w_baffle,0.125
geo_opt_s1_bpe_w5,898575,3815.1,5.51977359251,22.3802264075,-4.126236,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,685782,4966.66,4.60533803487,23.2946619651,-23.72284,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,outer_mechanics,0.125
geo_opt_s1_bpe_w5,884898,1973.85,6.56236772892,21.3376322711,-3.651194,CsI_TopAnnulus_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,903944,1234.37,1.04504211722,26.8549578828,1.539891,CsI_Side_Segment_03_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,181480,5973.65,0,28.3120343973,1.350684,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,158068,5424.29,8.17059501929,19.7294049807,-17.46746,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,290761,177.21,4.0422661652,23.8577338348,-3.652538,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,452732,2133.58,5.0784774364,22.8215225636,5.918286,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,303042,7725.12,0,42.0027406046,40.16122,NF2_OuterSupport_Al_TopMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,82164,7725.12,0,42.9700672254,-22.6773,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,561219,3663.03,26.3497158038,1.55028419619,3.031512,DR_MXC_Sinter_HEX_AgProxy,other_internal,0.125
geo_opt_s1_bpe_w5,276195,3110.46,4.56677967457,23.3332203254,0.6905152,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,367123,4318.53,0.126350846762,27.7736491532,6.64303,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,411051,4404.34,21.7779145278,6.12208547216,-17.95649,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,412210,1340.71,3.38233637198,24.517663628,3.463462,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,663219,8156,4.47305452036,23.4269454796,5.253086,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,0.125
geo_opt_s1_bpe_w5,38571,1389.74,21.3351168059,6.56488319413,-23.80444,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,437264,852.756,0,33.5405422018,24.81747,XS400_Group4_SS_TopPipe_GasReturn_LargePort_A_HollowTube_300KTop,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,414135,1793.37,7.86989261857,20.0301073814,-12.28847,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,704424,5368.21,3.31853430679,24.5814656932,0.5551355,CsI_TopAnnulus_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,711523,1954.25,1.93427292448,25.9657270755,3.58717,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,551827,3788.69,0,43.0943570125,-23.17584,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,35050,1171.42,18.4828688593,9.41713114073,-18.46241,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,877519,261.3,19.4420162997,8.45798370025,7.801181,ColdPlate_MXC_50mK_SD_anchor,cold_plates,0.125
geo_opt_s1_bpe_w5,266578,2731.8,10.3214252532,17.5785747468,-12.16331,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,599085,3808.52,3.13377554448,24.7662244555,-9.224604,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,65241,2642.05,4.85032644708,23.0496735529,5.053731,CsI_Side_Segment_03_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,240823,3592,10.7971985073,17.1028014927,4.866899,Shield_4K_Al_side_window_side_wall_above_side_port,window,0.125
geo_opt_s1_bpe_w5,433005,4129.8,3.8266504504,24.0733495496,-6.94739,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,481154,8295.31,16.5232027393,11.3767972607,17.23564,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,21130,4808,4.20359860716,23.6964013928,-14.00392,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,297975,5484.25,6.06496701545,21.8350329846,-13.64466,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,302180,376.046,7.71766336339,20.1823366366,-10.13604,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,933708,880.079,9.19427771569,18.7057222843,-15.26095,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,48776,4100.09,6.78754496347,21.1124550365,-12.73282,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,204490,3959.03,3.6586630435,24.2413369565,-5.352663,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,222169,4750.27,5.34191162232,22.5580883777,-4.371715,CsI_TopAnnulus_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,593756,10509.5,0,32.6407621371,19.7228,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,0.125
geo_opt_s1_bpe_w5,567071,3807.53,3.41870294582,24.4812970542,-0.3350286,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,397837,710.587,11.6760663057,16.2239336943,-21.42405,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,831786,4649.9,14.1098436416,13.7901563584,-23.09929,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,361961,7725.12,0,33.7287558622,-23.25229,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,204222,6891.56,15.0765120667,12.8234879333,-18.45625,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,611633,2614.48,6.58635465019,21.3136453498,12.48162,CsI_Side_Segment_04_rectcut_window_band,csi,0.125
geo_opt_s1_bpe_w5,305795,1730.19,14.9786951999,12.9213048001,-10.22599,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,591433,7725.12,0,44.2640790539,-22.67905,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,726568,6891.55,4.92813239388,22.9718676061,10.77065,CsI_Side_Segment_04_rectcut_window_band,csi,0.125
geo_opt_s1_bpe_w5,36403,83554.5,19.1245823475,8.77541765247,-15.00337,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,591097,991.146,6.97911752058,20.9208824794,-3.568581,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,134911,6689.98,8.37127293441,19.5287270656,10.37759,CsI_Side_Segment_03_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,365196,1354,10.001977062,17.898022938,-21.02729,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,790560,4299.54,11.53927998,16.36072002,-12.93825,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,695406,2251.82,3.78507289493,24.1149271051,-4.118938,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,459010,5224.69,1.79565426476,26.1043457352,0.6970429,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,363446,1525.48,22.8227358019,5.07726419809,-16.26503,Cu_50mK_StillLike_Can_bottom_cap_2mm,other_internal,0.125
geo_opt_s1_bpe_w5,593184,6891.55,19.423488471,8.47651152901,-23.51758,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,602099,872.67,15.3294357527,12.5705642473,-13.17144,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,177202,528.369,24.3193504043,3.58064959572,-17.56204,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,120619,4154.8,18.6452573369,9.25474266309,-21.42234,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,851582,3521.08,25.2775635643,2.6224364357,-18.43224,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,737992,6.66322,10.9815181092,16.9184818908,-3.407484,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,288744,227.506,12.5176148699,15.3823851301,-20.14003,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,502760,395.51,10.1467937676,17.7532062324,-6.247864,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,307730,1835.87,4.46257237603,23.437427624,25.33498,XS400_Group2_Cu_Coarse_OffAxisContactBlock_60K300K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,847847,10317,0,32.8241426781,8.723369,ColdPlate_60K,cold_plates,0.125
geo_opt_s1_bpe_w5,446466,313.949,19.5909981189,8.30900188114,-16.3747,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,55719,1055.78,16.2440655206,11.6559344794,-14.52763,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,747365,602.539,17.6611946717,10.2388053283,-19.85391,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,outer_mechanics,0.125
geo_opt_s1_bpe_w5,513403,108.372,8.14412323989,19.7558767601,-10.55327,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,326627,4167.65,5.28642147609,22.6135785239,-5.291677,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,840465,2399.4,7.81403245339,20.0859675466,-11.45059,CsI_TopAnnulus_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,934442,2119.91,5.27852554195,22.6214744581,-11.39049,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,34371,992.69,8.21768511198,19.682314888,13.46753,CsI_Side_Segment_04_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,953171,497.027,7.09622848337,20.8037715166,-4.726122,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,737842,2343.24,4.93965785288,22.9603421471,-4.389322,CsI_TopAnnulus_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,701339,3544.3,11.2490201634,16.6509798366,-18.11304,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,461617,4577.01,0,34.924745481,15.99642,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,0.125
geo_opt_s1_bpe_w5,538680,658.693,23.1043516786,4.79564832135,-21.4678,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,326703,2644.82,8.06297256659,19.8370274334,-8.776233,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,463486,2515.58,17.1082871218,10.7917128782,-10.15182,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,498383,2803.02,2.75990055253,25.1400994475,-12.08226,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,486852,2520.13,3.33794024022,24.5620597598,-7.062996,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,442672,510.999,8.49723521433,19.4027647857,-12.24605,CsI_TopAnnulus_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,152753,1640.64,10.643159369,17.256840631,13.802,CsI_Side_Segment_03_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,730195,2646.54,11.8454732842,16.0545267158,-20.34897,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,279553,2883.09,6.31870467935,21.5812953206,8.192623,CsI_TopAnnulus_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,962723,7725.1,0,40.9525374295,39.81446,NF2_OuterSupport_Al_TopMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,315540,1101.78,21.3201884002,6.57981159983,-13.72146,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,470376,419.206,5.6685997595,22.2314002405,-6.368074,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,375488,242.549,8.43488934744,19.4651106526,-7.815246,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,569013,1022.29,7.10925964328,20.7907403567,-16.24768,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,710921,3254.46,0.637247539773,27.2627524602,-3.861237,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,712344,4903.44,6.7266941508,21.1733058492,-18.57609,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,546042,7865.06,13.6070919456,14.2929080544,1.752139,ColdPlate_Still_0p7K,cold_plates,0.125
geo_opt_s1_bpe_w5,476746,6759.41,1.80073925068,26.0992607493,4.769307,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,618598,971.393,16.2367287305,11.6632712695,-23.91857,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,837486,7725.12,0,42.862009595,-22.77708,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,554451,2406.49,11.3944404853,16.5055595147,-17.1428,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,549467,4804.26,12.8298114147,15.0701885853,-21.05321,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,665723,2200.86,8.76756253608,19.1324374639,9.75364,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,953727,1592.46,18.5336553434,9.36634465663,-21.27489,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,25119,1331.61,2.61564750674,25.2843524933,-6.53998,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,35149,5591.44,11.5266654205,16.3733345795,-16.79922,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,298224,434.979,1.87863901323,26.0213609868,5.496832,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,664800,3764.03,13.9187655453,13.9812344547,19.44022,CsI_TopAnnulus_Segment_03,csi,0.125
geo_opt_s1_bpe_w5,637002,1682.21,4.23764923978,23.6623507602,10.23878,CsI_Side_Segment_04_rectcut_window_band,csi,0.125
geo_opt_s1_bpe_w5,434075,535.769,8.58622521418,19.3137747858,-7.665427,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,748934,427.475,7.47682701116,20.4231729888,-12.06728,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,102114,3773.61,7.39807656612,20.5019234339,-17.03361,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,347027,5727.42,7.17307819463,20.7269218054,-11.70648,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,696565,832.414,4.29368967533,23.6063103247,0.638996,CsI_TopAnnulus_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,215303,2327.12,16.4695924258,11.4304075742,-21.88818,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,569066,3108,3.90888830865,23.9911116914,-7.413918,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,1902,1024.66,23.4075725853,4.49242741474,-3.746352,ColdPlate_MXC_50mK_SD_anchor,cold_plates,0.125
geo_opt_s1_bpe_w5,598193,941.001,12.1120560254,15.7879439746,5.74389,Still_Shield_Al_side_window_side_wall_above_side_port,window,0.125
geo_opt_s1_bpe_w5,214024,846.65,6.38798404058,21.5120159594,-9.69311,CsI_Bottom_Quadrant_02,csi,0.125
geo_opt_s1_bpe_w5,929947,890.585,0.917138445478,26.9828615545,4.948351,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,907218,3621,5.77195303948,22.1280469605,8.060275,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,252666,517.17,11.0044162638,16.8955837362,-11.44832,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,463778,15452,0,39.6334574192,40.16912,NF2_OuterSupport_Al_TopMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,811553,248.61,5.64001499612,22.2599850039,-14.35295,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,2029,1712.97,3.59249186727,24.3075081327,-1.505095,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,629501,3672.61,5.1173028617,22.7826971383,8.607476,CsI_Side_Segment_03_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,100950,2343.59,16.5639125509,11.3360874491,-21.87521,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,882809,3052.05,4.96376103732,22.9362389627,-7.44155,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,outer_mechanics,0.125
geo_opt_s1_bpe_w5,66279,1778.68,6.32522467452,21.5747753255,-9.766934,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,237802,5828.16,1.97697132232,25.9230286777,-8.893187,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,881087,3836.99,17.5361266749,10.3638733251,-25.53744,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,176521,2332.02,6.47981711446,21.4201828855,-3.850676,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,819894,7725.12,0,44.5315342779,39.8912,NF2_OuterSupport_Al_TopMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,727567,6364.99,2.40696513197,25.493034868,1.063979,CsI_TopAnnulus_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,75870,383.08,4.05149624768,23.8485037523,2.055418,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,755778,4684.4,13.9450221481,13.9549778519,-15.94133,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,786661,686.096,4.75715039695,23.142849603,-3.242078,CsI_TopAnnulus_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,110857,1396.51,0.757157494763,27.1428425052,5.494637,CsI_Side_Segment_04_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,365319,2356.45,7.30931185538,20.5906881446,-8.134466,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,309637,1959.48,3.69467435991,24.2053256401,6.930092,CsI_Side_Segment_03_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,821248,2029.76,8.51390710175,19.3860928983,16.03749,CsI_TopAnnulus_Segment_04,csi,0.125
geo_opt_s1_bpe_w5,283351,2793.04,12.0772403163,15.8227596837,19.43107,CsI_TopAnnulus_Segment_04,csi,0.125
geo_opt_s1_bpe_w5,254474,3465,14.1022562453,13.7977437547,40.11318,Plate_300K_Top_Service_Lid,other_internal,0.125
geo_opt_s1_bpe_w5,269004,664.886,4.9677407908,22.9322592092,-5.317956,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,549716,3562.23,14.0427642891,13.8572357109,-17.56446,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,176429,7916.04,2.82187234499,25.078127655,28.02888,XS400_Group2_Cu_Coarse_OffAxisContactBlock_60K300K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,145564,1276.97,8.35957173194,19.5404282681,11.08825,CsI_Side_Segment_03_rectcut_window_band,csi,0.125
geo_opt_s1_bpe_w5,2879,7916.05,4.86784693896,23.032153061,17.59633,XS400_Group2_Cu_Coarse_TopOpenCollar_4K60K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,585106,923.006,0.738801318449,27.1611986816,21.94526,XS400_Group2_Cu_Coarse_OffAxisContactBlock_60K300K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,833127,510.999,2.93315088936,24.9668491106,-0.8930314,CsI_TopAnnulus_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,161716,3287.4,2.58402015809,25.3159798419,-2.386019,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,548920,4440.12,13.3691727938,14.5308272062,-12.97953,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,464690,634.37,8.08527700994,19.8147229901,15.0476,XS400_Group2_Cu_Coarse_SideSleeve_4K60K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,140641,5799.46,6.80368176686,21.0963182331,-14.32948,CsI_Bottom_Quadrant_03,csi,0.125
geo_opt_s1_bpe_w5,428211,12113.7,12.3670562514,15.5329437486,17.47229,ColdPlate_4K,cold_plates,0.125
geo_opt_s1_bpe_w5,3039,298.075,17.8262171485,10.0737828515,-14.62031,CsI_Bottom_Quadrant_00,csi,0.125
geo_opt_s1_bpe_w5,194207,1964.43,5.50007593125,22.3999240687,3.401622,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,698566,469.44,8.21437004795,19.685629952,20.93519,XS400_Group2_Cu_Coarse_TopOpenCollar_4K60K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,781872,510.999,10.3035195087,17.5964804913,-1.926601,Cu_50mK_StillLike_Can_side_wall_below_side_port,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,90231,7404.29,17.173324165,10.726675835,13.46103,ColdPlate_Still_0p7K,cold_plates,0.125
geo_opt_s1_bpe_w5,391015,7307.3,25.3124601128,2.58753988722,5.373329,ColdPlate_CP_100mK_intercept,cold_plates,0.125
geo_opt_s1_bpe_w5,650079,5406.61,7.13711066887,20.7628893311,-14.68079,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,781235,570.604,2.42298935409,25.4770106459,-10.99897,CsI_Side_Segment_01,csi,0.125
geo_opt_s1_bpe_w5,602163,178.956,7.28784191923,20.6121580808,-11.54313,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,619302,20357,0,40.5542361946,40.11667,NF2_OuterSupport_Al_TopMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,615221,2765,4.91485498385,22.9851450162,-10.36851,CsI_Side_Segment_06,csi,0.125
geo_opt_s1_bpe_w5,849447,4834.99,18.1691671354,9.73083286463,-21.60647,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,488634,1385.73,9.88020114381,18.0197988562,-20.85716,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,882318,7916.06,13.0217495305,14.8782504695,-4.491032,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,window,0.125
geo_opt_s1_bpe_w5,32451,7725.12,20.7863351941,7.11366480594,30.1137,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,outer_mechanics,0.125
geo_opt_s1_bpe_w5,853641,250.002,7.27244306153,20.6275569385,10.05491,CsI_Side_Segment_03_rectcut_window_band,csi,0.125
geo_opt_s1_bpe_w5,251949,4716.9,3.54885726772,24.3511427323,7.102673,CsI_TopAnnulus_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,162838,2615.06,18.2381960624,9.66180393762,-14.10915,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,596790,498.412,8.56975580756,19.3302441924,-13.75199,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,726796,12603.5,0.440605803718,27.4593941963,24.2766,XS400_Group2_Cu_Coarse_OffAxisContactBlock_60K300K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,564935,5520,0,48.4493695361,-23.01641,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
geo_opt_s1_bpe_w5,330773,6891.55,5.79907346379,22.1009265362,4.032143,CsI_Side_Segment_02,csi,0.125
geo_opt_s1_bpe_w5,582794,4887.21,2.55616242996,25.34383757,-2.531506,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,253171,1824.67,16.6733453616,11.2266546384,-24.70235,CsI_Side_Segment_00,csi,0.125
geo_opt_s1_bpe_w5,630394,4633.2,3.70047884195,24.199521158,-8.937955,CsI_Bottom_Quadrant_01,csi,0.125
geo_opt_s1_bpe_w5,194379,2047.25,8.37099563975,19.5290043602,13.61729,CsI_Side_Segment_03_above_side_port,csi,0.125
geo_opt_s1_bpe_w5,552967,5600.23,4.09939793193,23.8006020681,5.940138,CsI_Side_Segment_03_below_side_port,csi,0.125
geo_opt_s1_bpe_w5,916623,2272.61,13.6795157268,14.2204842732,24.9165,XS400_Group3_Cu_Coarse_TopFlange_4K60K,passive_w_or_collimator,0.125
geo_opt_s1_bpe_w5,706769,2132.53,10.9565842545,16.9434157455,-18.57639,CsI_Side_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,324188,6712.28,3.81633113132,24.0836688687,-4.124377,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,764433,2795.53,5.55228178475,22.3477182152,0.2526684,CsI_Side_Segment_05,csi,0.125
geo_opt_s1_bpe_w5,312545,3177.12,9.36160144534,18.5383985547,-10.4102,CsI_TopAnnulus_Segment_07,csi,0.125
geo_opt_s1_bpe_w5,183018,6235.04,12.4980481774,15.4019518226,18.40036,CsI_TopAnnulus_Segment_03,csi,0.125
