raw_volume,ZA,exc_keV_decimal,custom_activity_Bq,native_store_activity_Bq,relative_delta,status
CsI_Side_Segment_01,53126,0,0.018377067222355629949123188917100000000000000000000000000000000000000000000000008,0.0183770672223556299491231889171,0.00000000000000000000000000000000000000000000000000000000000000000000000000000043532517475193383880690070016383535283664986141856158547136736191046626039106927,PASS
CsI_Side_Segment_01,53128,0,4.0176998719141804645707292340000000000000000000000000000000000000000000000001076,4.017699871914180464570729234,0.000000000000000000000000000000000000000000000000000000000000000000000000000026781492752154080081094779522957096178045376392756855152273450301194502405245543,PASS
CsI_Side_Segment_01,53129,0,0.000000000001197159751882263338200187208,0.000000000001197159751882263338200187208,0,PASS
CsI_Side_Segment_01,53131,0,0.0004929786628520132959461211446,0.0004929786628520132959461211446,0,PASS
CsI_Side_Segment_01,54122,0,0.0006787774225562297426540712217,0.0006787774225562297426540712217,0,PASS
CsI_Side_Segment_01,54123,0,0.0033933550798395064162421317206,0.0033933550798395064162421317206,0,PASS
CsI_Side_Segment_01,54125,0,0.003393429815161807020628015843,0.003393429815161807020628015843,0,PASS
CsI_Side_Segment_01,54127,0,0.0010132554634778808935558567958,0.0010132554634778808935558567958,0,PASS
CsI_Side_Segment_01,55126,0,0.0020361056357808275610523081636,0.0020361056357808275610523081636,0,PASS
CsI_Side_Segment_01,55127,0,0.002036340533154678390557896216,0.002036340533154678390557896216,0,PASS
CsI_Side_Segment_01,55128,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_01,55129,0,0.005427509421360427927524769252,0.005427509421360427927524769252,0,PASS
CsI_Side_Segment_01,55130,0,0.0067875668798084104723540660005999999999999999999999999999999999999999999999999998,0.0067875668798084104723540660006,0.000000000000000000000000000000000000000000000000000000000000000000000000000000029465639682307676648413166946564328653023275785552106327675377677401814624342852,PASS
CsI_Side_Segment_01,55131,0,0.0098263213454702433013886807090000000000000000000000000000000000000000000000000003,0.009826321345470243301388680709,0.000000000000000000000000000000000000000000000000000000000000000000000000000000030530245190718760959604106854807263471400167210264770661708856921778778819455618,PASS
CsI_Side_Segment_01,55132,0,0.027645771212337548540217409967599999999999999999999999999999999999999999999999993,0.0276457712123375485402174099676,0.00000000000000000000000000000000000000000000000000000000000000000000000000000025320328184138672969049030269882169743244185036097637539035529820750184528911931,PASS
CsI_Side_Segment_01,55134,0,0.06793017044011993380517317288597200000000000000000000000000000000000000000000246,0.067930170440119933805173172885972,0.000000000000000000000000000000000000000000000000000000000000000000000000000036213658585892645054970242644780846200507491884671849181764757700946066145052665,PASS
CsI_Side_Segment_01,56124,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_01,56129,0,0.00271418112137750120272150941,0.00271418112137750120272150941,0,PASS
CsI_Side_Segment_01,56131,0,0.0008067358481657060501132831344,0.0008067358481657060501132831344,0,PASS
CsI_Side_Segment_02,49109,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_02,50113,0,0.00005863743625058480984991491491,0.00005863743625058480984991491491,0,PASS
CsI_Side_Segment_02,51113,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_02,51114,0,0.0013574843414325296846954116099,0.0013574843414325296846954116099,0,PASS
CsI_Side_Segment_02,51115,0,0.0020361056357808275610523081636,0.0020361056357808275610523081636,0,PASS
CsI_Side_Segment_02,51116,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_02,51117,0,0.0013573254580626014308663427579,0.0013573254580626014308663427579,0,PASS
CsI_Side_Segment_02,51118,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_02,51120,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_02,52117,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_02,52118,0,0.001117381949144300830644749604,0.001117381949144300830644749604,0,PASS
CsI_Side_Segment_02,52121,0,0.0022606304385121688540875344919,0.0022606304385121688540875344919,0,PASS
CsI_Side_Segment_02,52127,0,0.0006753252366322288839305009292,0.0006753252366322288839305009292,0,PASS
CsI_Side_Segment_02,53120,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_02,53121,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_02,53122,0,0.0013573254580626014308663427579,0.0013573254580626014308663427579,0,PASS
CsI_Side_Segment_02,53123,0,0.0054300064897544665876690153858000000000000000000000000000000000000000000000000001,0.0054300064897544665876690153858,0.00000000000000000000000000000000000000000000000000000000000000000000000000000001841618425110239390547934854795497522803479082680195248187127612569804973363037,PASS
CsI_Side_Segment_02,53124,0,0.007466479631909224239012209279,0.007466479631909224239012209279,0,PASS
CsI_Side_Segment_02,53125,0,0.0020713757137710871992416424035000000000000000000000000000000000000000000000000002,0.0020713757137710871992416424035,0.000000000000000000000000000000000000000000000000000000000000000000000000000000096554187958439339696977462386313158248891438640064328426841243633898392296629866,PASS
CsI_Side_Segment_02,53126,0,0.02287492158834203564261285230880000000000000000000000000000000000000000000000001,0.0228749215883420356426128523088,0.00000000000000000000000000000000000000000000000000000000000000000000000000000043715996845630261442032945211891075308695064812300364883228678283806264330029112,PASS
CsI_Side_Segment_02,53128,0,3.4115422633296360038873714079119999999999999999999999999999999999999999999998759,3.411542263329636003887371407912,0.000000000000000000000000000000000000000000000000000000000000000000000000000036376509631417980393264997389913899093930168794199292535666441663775673305395059,PASS
CsI_Side_Segment_02,53129,0,0.000000000002394319503764526676400374416,0.000000000002394319503764526676400374416,0,PASS
CsI_Side_Segment_02,53131,0,0.0004929786628520132959461211446,0.0004929786628520132959461211446,0,PASS
CsI_Side_Segment_02,54120,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_02,54121,0,0.001357090560688750601360754705,0.001357090560688750601360754705,0,PASS
CsI_Side_Segment_02,54122,0,0.0006787774225562297426540712217,0.0006787774225562297426540712217,0,PASS
CsI_Side_Segment_02,54125,0,0.0013573249466076550177150875892,0.0013573249466076550177150875892,0,PASS
CsI_Side_Segment_02,54127,0,0.0006753088281638690651885236279,0.0006753088281638690651885236279,0,PASS
CsI_Side_Segment_02,54133,0,0.001755578391997023684676741122,0.001755578391997023684676741122,0,PASS
CsI_Side_Segment_02,55124,0,0.0006787041637143035545094462046,0.0006787041637143035545094462046,0,PASS
CsI_Side_Segment_02,55126,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_02,55127,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_02,55128,0,0.002715120710872904520743861621,0.002715120710872904520743861621,0,PASS
CsI_Side_Segment_02,55129,0,0.003392486887735971140981964131,0.003392486887735971140981964131,0,PASS
CsI_Side_Segment_02,55130,0,0.0040726810663093567811157924319999999999999999999999999999999999999999999999999999,0.004072681066309356781115792432,0.000000000000000000000000000000000000000000000000000000000000000000000000000000024553849999999999999999999998413035566800000000000000000102568685246582400000001,PASS
CsI_Side_Segment_02,55131,0,0.015186385928507807675203785057999999999999999999999999999999999999999999999999998,0.015186385928507807675203785058,0.00000000000000000000000000000000000000000000000000000000000000000000000000000013169690335905463903825669406908630273616280974401469306268047955463986790306222,PASS
CsI_Side_Segment_02,55132,0,0.029280924551346561534083395598599999999999999999999999999999999999999999999999989,0.0292809245513465615340833955986,0.00000000000000000000000000000000000000000000000000000000000000000000000000000037567119783771088660957958791837566911646584526913311075316254907160556884452792,PASS
CsI_Side_Segment_02,55134,0,0.058739662549646826998617324779999999999999999999999999999999999999999999999999489,0.05873966254964682699861732478,0.0000000000000000000000000000000000000000000000000000000000000000000000000000086994030578248937231623514021657777600206390281611627063782035055171257722377863,PASS
CsI_Side_Segment_02,56127,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_02,56128,0,0.001338280119579751937416411703,0.001338280119579751937416411703,0,PASS
CsI_Side_Segment_02,56129,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_02,56131,0,0.001210103772248559075169924702,0.001210103772248559075169924702,0,PASS
CsI_Side_Segment_02,56133,0,0.00000183047924647903641141828856,0.00000183047924647903641141828856,0,PASS
CsI_Side_Segment_03_above_side_port,49108,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_above_side_port,50111,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_above_side_port,51118,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_above_side_port,51119,0,0.001355587549328874969370044481,0.001355587549328874969370044481,0,PASS
CsI_Side_Segment_03_above_side_port,52119,0,0.001357560115174789832687473995,0.001357560115174789832687473995,0,PASS
CsI_Side_Segment_03_above_side_port,52127,0,0.0006787801777164832263236383161,0.0006787801777164832263236383161,0,PASS
CsI_Side_Segment_03_above_side_port,53121,0,0.0020361056357808275610523081636,0.0020361056357808275610523081636,0,PASS
CsI_Side_Segment_03_above_side_port,53122,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_above_side_port,53123,0,0.001357560346781704973625996195,0.001357560346781704973625996195,0,PASS
CsI_Side_Segment_03_above_side_port,53124,0,0.003112012278195191898010387411,0.003112012278195191898010387411,0,PASS
CsI_Side_Segment_03_above_side_port,53125,0,0.0011990503129019917308645078684,0.0011990503129019917308645078684,0,PASS
CsI_Side_Segment_03_above_side_port,53126,0,0.0067504078625819413850256195304,0.0067504078625819413850256195304,0,PASS
CsI_Side_Segment_03_above_side_port,53128,0,1.0276694992269362470584006763083999999999999999999999999999999999999999999999947,1.0276694992269362470584006763084,0.0000000000000000000000000000000000000000000000000000000000000000000000000000051573000891696423431653158436075160608255779716506376440643034722444465802310871,PASS
CsI_Side_Segment_03_above_side_port,53129,0,0.0000000000035731988908970048650430047100000000000000000000000000000000000000000000000000001,0.00000000000357319889089700486504300471,0.000000000000000000000000000000000000000000000000000000000000000000000000000000027986127571783810616373428306037232423550829298766585902147874383247662529192718,PASS
CsI_Side_Segment_03_above_side_port,53130,0,0.0006787801765598083396290194817,0.0006787801765598083396290194817,0,PASS
CsI_Side_Segment_03_above_side_port,54122,0,0.0013573199486920547621113571356,0.0013573199486920547621113571356,0,PASS
CsI_Side_Segment_03_above_side_port,54127,0,0.0003368532428087324665175570642,0.0003368532428087324665175570642,0,PASS
CsI_Side_Segment_03_above_side_port,54133,0,0.001170385594664682456451160748,0.001170385594664682456451160748,0,PASS
CsI_Side_Segment_03_above_side_port,55125,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_above_side_port,55129,0,0.003391782489210282293912404094,0.003391782489210282293912404094,0,PASS
CsI_Side_Segment_03_above_side_port,55130,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_03_above_side_port,55131,0,0.002233360242932318489089626813,0.002233360242932318489089626813,0,PASS
CsI_Side_Segment_03_above_side_port,55132,0,0.0103060100415013430207224940281,0.0103060100415013430207224940281,0,PASS
CsI_Side_Segment_03_above_side_port,55134,0,0.017368158570595816358639754056494000000000000000000000000000000000000000000000093,0.017368158570595816358639754056494,0.0000000000000000000000000000000000000000000000000000000000000000000000000000053546263768830633154594208589079488662859455211379361002034898426340051650078394,PASS
CsI_Side_Segment_03_above_side_port,56131,0,0.001210103772248559075169924702,0.001210103772248559075169924702,0,PASS
CsI_Side_Segment_03_below_side_port,46101,0,0.0006787801777181172538454594018,0.0006787801777181172538454594018,0,PASS
CsI_Side_Segment_03_below_side_port,48109,0,0.00001512785465179547810221207672,0.00001512785465179547810221207672,0,PASS
CsI_Side_Segment_03_below_side_port,49110,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_03_below_side_port,49111,0,0.0006618851661812692325177897609,0.0006618851661812692325177897609,0,PASS
CsI_Side_Segment_03_below_side_port,51112,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_below_side_port,51115,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_below_side_port,51116,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_03_below_side_port,51117,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_03_below_side_port,51125,0,0.000006935353097103601644552016251,0.000006935353097103601644552016251,0,PASS
CsI_Side_Segment_03_below_side_port,52119,0,0.001357560115174789832687473995,0.001357560115174789832687473995,0,PASS
CsI_Side_Segment_03_below_side_port,52121,0,0.0002826032540998167293520160789,0.0002826032540998167293520160789,0,PASS
CsI_Side_Segment_03_below_side_port,52127,0,0.001357560355432966452647276633,0.001357560355432966452647276633,0,PASS
CsI_Side_Segment_03_below_side_port,53121,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_below_side_port,53122,0,0.002714650916125202861732685516,0.002714650916125202861732685516,0,PASS
CsI_Side_Segment_03_below_side_port,53123,0,0.0040724461429727616140430191898,0.0040724461429727616140430191898,0,PASS
CsI_Side_Segment_03_below_side_port,53124,0,0.0037347163179500863934772418769,0.0037347163179500863934772418769,0,PASS
CsI_Side_Segment_03_below_side_port,53125,0,0.0016345274832905570767967068939000000000000000000000000000000000000000000000000001,0.0016345274832905570767967068939,0.000000000000000000000000000000000000000000000000000000000000000000000000000000061179760525460548418689159795744926351420179667316921729816831266051926906314848,PASS
CsI_Side_Segment_03_below_side_port,53126,0,0.0093756674193988961599387186994000000000000000000000000000000000000000000000000009,0.0093756674193988961599387186994,0.000000000000000000000000000000000000000000000000000000000000000000000000000000095993166111869384203208558617049494900584608836296153196790382907337540306580866,PASS
CsI_Side_Segment_03_below_side_port,53128,0,1.3887807886704063991468398599558000000000000000000000000000000000000000000000187,1.3887807886704063991468398599558,0.000000000000000000000000000000000000000000000000000000000000000000000000000013465048013735156629177466227950989756834011355561477849961022421669887286030212,PASS
CsI_Side_Segment_03_below_side_port,53129,0,0.000000000001197159751882263338200187208,0.000000000001197159751882263338200187208,0,PASS
CsI_Side_Segment_03_below_side_port,54123,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_below_side_port,54125,0,0.001357559843892993970395681329,0.001357559843892993970395681329,0,PASS
CsI_Side_Segment_03_below_side_port,54127,0,0.0003377128583283499917488760848,0.0003377128583283499917488760848,0,PASS
CsI_Side_Segment_03_below_side_port,55125,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_below_side_port,55127,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_03_below_side_port,55128,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_03_below_side_port,55129,0,0.002035492132641582684589178479,0.002035492132641582684589178479,0,PASS
CsI_Side_Segment_03_below_side_port,55130,0,0.0040726810663093567811157924319999999999999999999999999999999999999999999999999999,0.004072681066309356781115792432,0.000000000000000000000000000000000000000000000000000000000000000000000000000000024553849999999999999999999998413035566800000000000000000102568685246582400000001,PASS
CsI_Side_Segment_03_below_side_port,55131,0,0.0058063774615698229501787330183,0.0058063774615698229501787330183,0,PASS
CsI_Side_Segment_03_below_side_port,55132,0,0.012473714784765743747654455717799999999999999999999999999999999999999999999999999,0.0124737147847657437476544557178,0.000000000000000000000000000000000000000000000000000000000000000000000000000000080168579870152930635269969946138999023804111739645022120603612566640381677525141,PASS
CsI_Side_Segment_03_below_side_port,55134,0,0.02317609557196267262407027186361799999999999999999999999999999999999999999999951,0.023176095571962672624070271863618,0.000000000000000000000000000000000000000000000000000000000000000000000000000021142474084063515315841154980058249767243860369478354221483164526374463095534781,PASS
CsI_Side_Segment_03_below_side_port,56133,0,0.00000183047924647903641141828856,0.00000183047924647903641141828856,0,PASS
CsI_Side_Segment_03_rectcut_window_band,53121,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_03_rectcut_window_band,53123,0,0.001357560346781704973625996195,0.001357560346781704973625996195,0,PASS
CsI_Side_Segment_03_rectcut_window_band,53124,0,0.002489523655665908913875516505,0.002489523655665908913875516505,0,PASS
CsI_Side_Segment_03_rectcut_window_band,53125,0,0.000981034306355860187338747142,0.000981034306355860187338747142,0,PASS
CsI_Side_Segment_03_rectcut_window_band,53126,0,0.0033752039312909706925128097657,0.0033752039312909706925128097657,0,PASS
CsI_Side_Segment_03_rectcut_window_band,53128,0,0.60207801763606657747495131449999999999999999999999999999999999999999999999999921,0.6020780176360665774749513145,0.0000000000000000000000000000000000000000000000000000000000000000000000000000013121223111612175873731679819436960202711914170487144257084273564844590303027826,PASS
CsI_Side_Segment_03_rectcut_window_band,53130,0,0.0006787801765598083396290194817,0.0006787801765598083396290194817,0,PASS
CsI_Side_Segment_03_rectcut_window_band,54123,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_03_rectcut_window_band,54125,0,0.0006785450246611580325172469247,0.0006785450246611580325172469247,0,PASS
CsI_Side_Segment_03_rectcut_window_band,55128,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_03_rectcut_window_band,55130,0,0.0040726810663093567811157924319999999999999999999999999999999999999999999999999999,0.004072681066309356781115792432,0.000000000000000000000000000000000000000000000000000000000000000000000000000000024553849999999999999999999998413035566800000000000000000102568685246582400000001,PASS
CsI_Side_Segment_03_rectcut_window_band,55131,0,0.002233360242932318489089626813,0.002233360242932318489089626813,0,PASS
CsI_Side_Segment_03_rectcut_window_band,55132,0,0.0075929439235711871390162167369999999999999999999999999999999999999999999999999995,0.007592943923571187139016216737,0.000000000000000000000000000000000000000000000000000000000000000000000000000000065850611440422062715249263009495781578380145176268717061865278983950599218431865,PASS
CsI_Side_Segment_03_rectcut_window_band,55134,0,0.010407819030928162841883185342990000000000000000000000000000000000000000000000015,0.01040781903092816284188318534299,0.000000000000000000000000000000000000000000000000000000000000000000000000000001441224136913371110882184936026021854168331410899088289258183835927188714129548,PASS
CsI_Side_Segment_03_rectcut_window_band,56129,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_04_above_side_port,51118,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_04_above_side_port,51120,0,0.001357560355436452260371930811,0.001357560355436452260371930811,0,PASS
CsI_Side_Segment_04_above_side_port,51122,0,0.0006604748725264852427929290746,0.0006604748725264852427929290746,0,PASS
CsI_Side_Segment_04_above_side_port,52116,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_above_side_port,52118,0,0.0005585942880759666047154825712,0.0005585942880759666047154825712,0,PASS
CsI_Side_Segment_04_above_side_port,52119,0,0.0013573252178425112495393256385,0.0013573252178425112495393256385,0,PASS
CsI_Side_Segment_04_above_side_port,52121,0,0.0005652065081996334587040321581,0.0005652065081996334587040321581,0,PASS
CsI_Side_Segment_04_above_side_port,52127,0,0.0006787801777164832263236383161,0.0006787801777164832263236383161,0,PASS
CsI_Side_Segment_04_above_side_port,53121,0,0.002715120710872904520743861621,0.002715120710872904520743861621,0,PASS
CsI_Side_Segment_04_above_side_port,53122,0,0.002036340533154678390557896216,0.002036340533154678390557896216,0,PASS
CsI_Side_Segment_04_above_side_port,53124,0,0.001867465867587848952404612719,0.001867465867587848952404612719,0,PASS
CsI_Side_Segment_04_above_side_port,53125,0,0.0014170663194481232743902685934000000000000000000000000000000000000000000000000001,0.0014170663194481232743902685934,0.000000000000000000000000000000000000000000000000000000000000000000000000000000070568327415293461681954021801383298627439711407221171952078450584160339667872425,PASS
CsI_Side_Segment_04_above_side_port,53126,0,0.0071254449421272206385846336993999999999999999999999999999999999999999999999999996,0.0071254449421272206385846336994,0.000000000000000000000000000000000000000000000000000000000000000000000000000000056136845242478927107556489022558140154397177172901733591784940392798324478583526,PASS
CsI_Side_Segment_04_above_side_port,53128,0,1.0086638891481997662426992329558000000000000000000000000000000000000000000000038,1.0086638891481997662426992329558,0.0000000000000000000000000000000000000000000000000000000000000000000000000000037673600104877732240235072770855519723594875538354308619603743059524541956142478,PASS
CsI_Side_Segment_04_above_side_port,53130,0,0.0006787801765598083396290194817,0.0006787801765598083396290194817,0,PASS
CsI_Side_Segment_04_above_side_port,54127,0,0.0003376544140819345325942618139,0.0003376544140819345325942618139,0,PASS
CsI_Side_Segment_04_above_side_port,55127,0,0.0020361056357808275610523081636,0.0020361056357808275610523081636,0,PASS
CsI_Side_Segment_04_above_side_port,55128,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_above_side_port,55129,0,0.001356994755094388456392785653,0.001356994755094388456392785653,0,PASS
CsI_Side_Segment_04_above_side_port,55130,0,0.002715120710872904520743861621,0.002715120710872904520743861621,0,PASS
CsI_Side_Segment_04_above_side_port,55131,0,0.002233360242932318489089626813,0.002233360242932318489089626813,0,PASS
CsI_Side_Segment_04_above_side_port,55132,0,0.0065080499630828559796293863698999999999999999999999999999999999999999999999999997,0.0065080499630828559796293863699,0.00000000000000000000000000000000000000000000000000000000000000000000000000000004609675735462398569966917580537080967759291216047984757505440263085824652947448,PASS
CsI_Side_Segment_04_above_side_port,55134,0,0.017516795751459696247031461482989999999999999999999999999999999999999999999999854,0.01751679575145969624703146148299,0.0000000000000000000000000000000000000000000000000000000000000000000000000000083348577029468211668488089391762931806776891726017544793034159598720586370085014,PASS
CsI_Side_Segment_04_above_side_port,56129,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_04_above_side_port,56131,0,0.0008067358481657060501132831344,0.0008067358481657060501132831344,0,PASS
CsI_Side_Segment_04_below_side_port,47105,0,0.0001510489695593523353153640972,0.0001510489695593523353153640972,0,PASS
CsI_Side_Segment_04_below_side_port,50111,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_below_side_port,51116,0,0.002036340533154678390557896216,0.002036340533154678390557896216,0,PASS
CsI_Side_Segment_04_below_side_port,51117,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_below_side_port,51119,0,0.001355587549328874969370044481,0.001355587549328874969370044481,0,PASS
CsI_Side_Segment_04_below_side_port,51120,0,0.0013574843414325296846954116099,0.0013574843414325296846954116099,0,PASS
CsI_Side_Segment_04_below_side_port,52115,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_04_below_side_port,52117,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_below_side_port,52118,0,0.0005587876610683342259292670328,0.0005587876610683342259292670328,0,PASS
CsI_Side_Segment_04_below_side_port,52119,0,0.0006787800575873949163437369971,0.0006787800575873949163437369971,0,PASS
CsI_Side_Segment_04_below_side_port,52121,0,0.00084780976229945018805604823690000000000000000000000000000000000000000000000000001,0.0008478097622994501880560482369,0.000000000000000000000000000000000000000000000000000000000000000000000000000000011795098906242548566438870469652290340628859332969815703628906889552780755292354,PASS
CsI_Side_Segment_04_below_side_port,52127,0,0.001357560355432966452647276633,0.001357560355432966452647276633,0,PASS
CsI_Side_Segment_04_below_side_port,53121,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_below_side_port,53122,0,0.002036340533154678390557896216,0.002036340533154678390557896216,0,PASS
CsI_Side_Segment_04_below_side_port,53123,0,0.001357560346781704973625996195,0.001357560346781704973625996195,0,PASS
CsI_Side_Segment_04_below_side_port,53124,0,0.0068471594305965013141515964079,0.0068471594305965013141515964079,0,PASS
CsI_Side_Segment_04_below_side_port,53125,0,0.0015261120458229208046803250810000000000000000000000000000000000000000000000000001,0.001526112045822920804680325081,0.000000000000000000000000000000000000000000000000000000000000000000000000000000065525988261286084674437465601836159964850494283628251048567909005396275739488808,PASS
CsI_Side_Segment_04_below_side_port,53126,0,0.0101257415784894546670567470324,0.0101257415784894546670567470324,0,PASS
CsI_Side_Segment_04_below_side_port,53128,0,1.3955683555502148096191939253083999999999999999999999999999999999999999999999759,1.3955683555502148096191939253084,0.000000000000000000000000000000000000000000000000000000000000000000000000000017268949889952447384045487528406406382797024989306821802125659326690463708551467,PASS
CsI_Side_Segment_04_below_side_port,53129,0,0.000000000001191066296965668288347668237,0.000000000001191066296965668288347668237,0,PASS
CsI_Side_Segment_04_below_side_port,54123,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_below_side_port,54125,0,0.0006787799219464969851978406645,0.0006787799219464969851978406645,0,PASS
CsI_Side_Segment_04_below_side_port,54127,0,0.000168827207040967266297130907,0.000168827207040967266297130907,0,PASS
CsI_Side_Segment_04_below_side_port,55124,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_04_below_side_port,55125,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_below_side_port,55129,0,0.002713989510188776912785571305,0.002713989510188776912785571305,0,PASS
CsI_Side_Segment_04_below_side_port,55130,0,0.0061087867020901843421681005946,0.0061087867020901843421681005946,0,PASS
CsI_Side_Segment_04_below_side_port,55131,0,0.0053576364807488686453483833377,0.0053576364807488686453483833377,0,PASS
CsI_Side_Segment_04_below_side_port,55132,0,0.011383331753274349220872767825,0.011383331753274349220872767825,0,PASS
CsI_Side_Segment_04_below_side_port,55134,0,0.022739385426108530486974007136493999999999999999999999999999999999999999999999465,0.022739385426108530486974007136494,0.000000000000000000000000000000000000000000000000000000000000000000000000000023527460833912097357596969561858343683203883024636548477935540764685533469353792,PASS
CsI_Side_Segment_04_below_side_port,56131,0,0.0004033679240828530250566415673,0.0004033679240828530250566415673,0,PASS
CsI_Side_Segment_04_rectcut_window_band,49119,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_rectcut_window_band,51116,0,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,PASS
CsI_Side_Segment_04_rectcut_window_band,51117,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
CsI_Side_Segment_04_rectcut_window_band,51122,0,0.0006638538396499248929733354783,0.0006638538396499248929733354783,0,PASS
CsI_Side_Segment_04_rectcut_window_band,53122,0,0.0006787041637143035545094462046,0.0006787041637143035545094462046,0,PASS
CsI_Side_Segment_04_rectcut_window_band,53124,0,0.001244977245058565968269741813,0.001244977245058565968269741813,0,PASS
CsI_Side_Segment_04_rectcut_window_band,53125,0,0.00032702400981919731528864108890000000000000000000000000000000000000000000000000001,0.0003270240098191973152886410889,0.000000000000000000000000000000000000000000000000000000000000000000000000000000030578794521933506181404150603503777418858261825475814155164168263205039530334909,PASS
CsI_Side_Segment_04_rectcut_window_band,53126,0,0.0026251297722004121853947814326999999999999999999999999999999999999999999999999999,0.0026251297722004121853947814327,0.000000000000000000000000000000000000000000000000000000000000000000000000000000038093354872958877669111805227010074034071217353066398090493464148685036034610679,PASS
CsI_Side_Segment_04_rectcut_window_band,53128,0,0.57898912677039409940769241236699999999999999999999999999999999999999999999999708,0.578989126770394099407692412367,0.0000000000000000000000000000000000000000000000000000000000000000000000000000050432726021778387347083173316812952887024954866848265440851896953566272058598468,PASS
CsI_Side_Segment_04_rectcut_window_band,54123,0,0.0006787801777182261301859654053,0.0006787801777182261301859654053,0,PASS
