production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,inventory_activity_Bq,source_activity_Bq,relative_delta,activity_fraction,rpip_count,source_rows,status
p,CsI_Side_Segment_00,CsI_Side_Segment_00,56129,Ba-129,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_00,CsI_Side_Segment_00,56131,Ba-131,0,gs,0.0004033679240828530250566415673,0.0004033679240828530250566415673,0,0.000004636421337089695919171827338683260502901607619396105337666967944716294444217778,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,49111,In-111,0,gs,0.0006618851661812692325177897609,0.0006618851661812692325177897609,0,0.000007607889284115856560446078928022549383486923429499503836697110312758875585138097,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,50113,Sn-113,0,gs,0.00005861714429121895231251624268,0.00005861714429121895231251624268,0,0.00000067376150230341526175596199721316201574060487762045194855507456759935758126243079,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,51113,Sb-113,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,51115,Sb-115,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,51116,Sb-116,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,51117,Sb-117,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,52118,Te-118,0,gs,0.0005585942880759666047154825712,0.0005585942880759666047154825712,0,0.0000064206356563936174166309463005525758389213987406848859915867274843147121265689625,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,52127,Te-127,0,gs,0.0006785452803426329999640371001,0.0006785452803426329999640371001,0,0.0000077993851968157249838126617898132399817936475832927336099293824666896226165787485,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,53121,I-121,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,53122,I-122,0,gs,0.001357090560688750601360754705,0.001357090560688750601360754705,0,0.000015598770393671502930365153896331649533767708063695134238834941973250266143085018,2,2,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,53123,I-123,0,gs,0.001357090552036998359956057407,0.001357090552036998359956057407,0,0.000015598770294225894342452321308022403070564286394692739604743733284269915727479781,2,2,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,53124,I-124,0,gs,0.0006222732053036714728028873459,0.0006222732053036714728028873459,0,0.0000071525785624355360918935272816676509606982400339822754690682843637697138812288551,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,53125,I-125,0,gs,0.0002179405603426680264714084768,0.0002179405603426680264714084768,0,0.0000025050684594902938997244758133736278210467907210377960235497380567423821015836727,2,2,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,53126,I-126,0,gs,0.001874536474643683320203482159,0.001874536474643683320203482159,0,0.000021546435373987951853738320195217996285556271541695243024213531054125238603470815,5,5,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,54123,Xe-123,0,gs,0.001357090560688750601360754705,0.001357090560688750601360754705,0,0.000015598770393671502930365153896331649533767708063695134238834941973250266143085018,2,2,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,54125,Xe-125,0,gs,0.001357090049322316065034493849,0.001357090049322316065034493849,0,0.000015598764515885723244244332540103826416838667167796287379011225803051315663166969,2,2,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,54127,Xe-127,0,gs,0.000168827207040967266297130907,0.000168827207040967266297130907,0,0.0000019405461323821580338785263820050591344971094733463446176795272460713772994053866,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,55126,Cs-126,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,55129,Cs-129,0,gs,0.001356525156077262558346412293,0.001356525156077262558346412293,0,0.000015592271478293557266942118700520661312430450493293384451743847949595542841566477,2,2,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,55130,Cs-130,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,55131,Cs-131,0,gs,0.001339552422327433042848098818,0.001339552422327433042848098818,0,0.000015397182230467574365076835730269124451262826972976948103498894761137258972731418,3,3,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,55132,Cs-132,0,gs,0.001084330903410989312233289296,0.001084330903410989312233289296,0,0.000012463596227864192627329854208277615980480338721138011275429972421696787780661854,2,2,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,55134,Cs-134,0,gs,0.000009289564185104075953644500628,0.000009289564185104075953644500628,0,0.0000001067767936630330847888724444657338174532538593887291661055863588178351560275074,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,56124,Ba-124,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,56129,Ba-129,0,gs,0.00271418112137750120272150941,0.00271418112137750120272150941,0,0.000031197540787343005860730307792663299067535416127390268477669883946500532286170037,4,4,PASS
p,CsI_Side_Segment_01,CsI_Side_Segment_01,56131,Ba-131,0,gs,0.0008067358481657060501132831344,0.0008067358481657060501132831344,0,0.0000092728426741793918383436546750676662579292317987822834481573524711574372608508608,2,2,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,51113,Sb-113,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,51115,Sb-115,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,51117,Sb-117,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,52118,Te-118,0,gs,0.0005585942880759666047154825712,0.0005585942880759666047154825712,0,0.0000064206356563936174166309463005525758389213987406848859915867274843147121265689625,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,52121,Te-121,0,gs,0.0005650109139132684779754380179,0.0005650109139132684779754380179,0,0.0000064943901102506788453218593728894477936270131279351792626174767030478924610302067,2,2,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,53121,I-121,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,53122,I-122,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,53123,I-123,0,gs,0.0006785452760184991799780287038,0.0006785452760184991799780287038,0,0.0000077993851471129471712261606574594836570931183573612606431367417695476853051169332,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,53124,I-124,0,gs,0.0006222732053036714728028873459,0.0006222732053036714728028873459,0,0.0000071525785624355360918935272816676509606982400339822754690682843637697138812288551,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,53125,I-125,0,gs,0.0001089702801713340132357042384,0.0001089702801713340132357042384,0,0.0000012525342297451469498622379066868139105233953605188980117748690283711910507918364,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,53126,I-126,0,gs,0.001124721884786209992122089295,0.001124721884786209992122089295,0,0.000012927861224392771112242992112533088275585796044997291360174951795924839906913098,3,3,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,54121,Xe-121,0,gs,0.001357090560688750601360754705,0.001357090560688750601360754705,0,0.000015598770393671502930365153896331649533767708063695134238834941973250266143085018,2,2,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,54125,Xe-125,0,gs,0.0006785450246611580325172469247,0.0006785450246611580325172469247,0,0.0000077993822579428616221221662723507679562933170239080709166821963198008094591681795,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,54127,Xe-127,0,gs,0.0006753088281638690651885236279,0.0006753088281638690651885236279,0,0.000007762184529528632135514105526870809164051446173380414857129817275147933383829199,4,4,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,55126,Cs-126,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,55131,Cs-131,0,gs,0.001339552422327433042848098818,0.001339552422327433042848098818,0,0.000015397182230467574365076835730269124451262826972976948103498894761137258972731418,3,3,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,55132,Cs-132,0,gs,0.001626496355116483968349933944,0.001626496355116483968349933944,0,0.000018695394341796288940994781312416423970720508081707016913144958632545181670992781,3,3,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,56128,Ba-128,0,gs,0.001338280119579751937416411703,0.001338280119579751937416411703,0,0.000015382558034406375245096866612653688869278460531344294517445943003477977249726997,2,2,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,56129,Ba-129,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,56131,Ba-131,0,gs,0.001210103772248559075169924702,0.001210103772248559075169924702,0,0.000013909264011269087757515482017199208882641814578193279626589195543286459146445682,3,3,PASS
p,CsI_Side_Segment_02,CsI_Side_Segment_02,56133,Ba-133,0,gs,0.00000183047924647903641141828856,0.00000183047924647903641141828856,0,0.00000002104002953326562219539652686415112031101926600645016023990420336192836890739102,1,1,PASS
p,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,53121,I-121,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,53124,I-124,0,gs,0.001244546410607342945605774692,0.001244546410607342945605774692,0,0.000014305157124871072183787054565634156669270463507974478165313152145814579390042405,2,2,PASS
p,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,53125,I-125,0,gs,0.0001089702801713340132357042384,0.0001089702801713340132357042384,0,0.0000012525342297451469498622379066868139105233953605188980117748690283711910507918364,1,1,PASS
p,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,53126,I-126,0,gs,0.0007498145898574733280813928634,0.0007498145898574733280813928634,0,0.0000086185741495951807414953280757883437663485251766681699825088290033749438138036307,2,2,PASS
p,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,53128,I-128,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,54122,Xe-122,0,gs,0.0006785425261358250194572859139,0.0006785425261358250194572859139,0,0.0000077993535392087392196298169522725854295220905235428731868331398012989496629027812,1,1,PASS
p,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,54127,Xe-127,0,gs,0.000168827207040967266297130907,0.000168827207040967266297130907,0,0.0000019405461323821580338785263820050591344971094733463446176795272460713772994053866,1,1,PASS
p,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,55129,Cs-129,0,gs,0.002034787734115893837519618441,0.002034787734115893837519618441,0,0.000023388407217440335900413178068022402577700551540014530881440147561456951469234929,3,3,PASS
p,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,56131,Ba-131,0,gs,0.001210103772248559075169924702,0.001210103772248559075169924702,0,0.000013909264011269087757515482017199208882641814578193279626589195543286459146445682,3,3,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,49110,In-110,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,49111,In-111,0,gs,0.0006618851661812692325177897609,0.0006618851661812692325177897609,0,0.000007607889284115856560446078928022549383486923429499503836697110312758875585138097,1,1,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,51116,Sb-116,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,53122,I-122,0,gs,0.001357090560688750601360754705,0.001357090560688750601360754705,0,0.000015598770393671502930365153896331649533767708063695134238834941973250266143085018,2,2,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,53123,I-123,0,gs,0.0006785452760184991799780287038,0.0006785452760184991799780287038,0,0.0000077993851471129471712261606574594836570931183573612606431367417695476853051169332,1,1,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,53124,I-124,0,gs,0.0006222732053036714728028873459,0.0006222732053036714728028873459,0,0.0000071525785624355360918935272816676509606982400339822754690682843637697138812288551,1,1,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,53125,I-125,0,gs,0.0001089702801713340132357042384,0.0001089702801713340132357042384,0,0.0000012525342297451469498622379066868139105233953605188980117748690283711910507918364,1,1,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,53126,I-126,0,gs,0.0007498145898574733280813928634,0.0007498145898574733280813928634,0,0.0000086185741495951807414953280757883437663485251766681699825088290033749438138036307,2,2,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,54127,Xe-127,0,gs,0.000168827207040967266297130907,0.000168827207040967266297130907,0,0.0000019405461323821580338785263820050591344971094733463446176795272460713772994053866,1,1,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,55131,Cs-131,0,gs,0.0008930349482182886952320658785,0.0008930349482182886952320658785,0,0.000010264788153645049576717890484930370677613565115309692713018776992195546292167032,2,2,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0,gs,0.0005421654517054946561166446479,0.0005421654517054946561166446479,0,0.0000062317981139320963136649271029893806163031776405640420241266945017108180765385793,1,1,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0,gs,0.000009289564185104075953644500628,0.000009289564185104075953644500628,0,0.0000001067767936630330847888724444657338174532538593887291661055863588178351560275074,1,1,PASS
p,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,56133,Ba-133,0,gs,0.00000183047924647903641141828856,0.00000183047924647903641141828856,0,0.00000002104002953326562219539652686415112031101926600645016023990420336192836890739102,1,1,PASS
p,CsI_Side_Segment_03_rectcut_window_band,Window,53121,I-121,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_03_rectcut_window_band,Window,53124,I-124,0,gs,0.001244546410607342945605774692,0.001244546410607342945605774692,0,0.000014305157124871072183787054565634156669270463507974478165313152145814579390042405,2,2,PASS
p,CsI_Side_Segment_03_rectcut_window_band,Window,53125,I-125,0,gs,0.0001089702801713340132357042384,0.0001089702801713340132357042384,0,0.0000012525342297451469498622379066868139105233953605188980117748690283711910507918364,1,1,PASS
p,CsI_Side_Segment_03_rectcut_window_band,Window,53126,I-126,0,gs,0.0003749072949287366640406964317,0.0003749072949287366640406964317,0,0.0000043092870747975903707476640378941718831742625883340849912544145016874719069018154,1,1,PASS
p,CsI_Side_Segment_03_rectcut_window_band,Window,54123,Xe-123,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_03_rectcut_window_band,Window,54125,Xe-125,0,gs,0.0006785450246611580325172469247,0.0006785450246611580325172469247,0,0.0000077993822579428616221221662723507679562933170239080709166821963198008094591681795,1,1,PASS
p,CsI_Side_Segment_03_rectcut_window_band,Window,56129,Ba-129,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,51118,Sb-118,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,52118,Te-118,0,gs,0.0005585942880759666047154825712,0.0005585942880759666047154825712,0,0.0000064206356563936174166309463005525758389213987406848859915867274843147121265689625,1,1,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,52119,Te-119,0,gs,0.0006785451602551163331955886414,0.0006785451602551163331955886414,0,0.0000077993838164969357348288327509178061051932382958950819511312474673302994568876073,1,1,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,53125,I-125,0,gs,0.0001089702801713340132357042384,0.0001089702801713340132357042384,0,0.0000012525342297451469498622379066868139105233953605188980117748690283711910507918364,1,1,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,53126,I-126,0,gs,0.0007498145898574733280813928634,0.0007498145898574733280813928634,0,0.0000086185741495951807414953280757883437663485251766681699825088290033749438138036307,2,2,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,54127,Xe-127,0,gs,0.0003376544140819345325942618139,0.0003376544140819345325942618139,0,0.0000038810922647643160677570527628606908950572272266877256217707627830051787850184257,2,2,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,55127,Cs-127,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,55132,Cs-132,0,gs,0.0005421654517054946561166446479,0.0005421654517054946561166446479,0,0.0000062317981139320963136649271029893806163031776405640420241266945017108180765385793,1,1,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,56129,Ba-129,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,56131,Ba-131,0,gs,0.0008067358481657060501132831344,0.0008067358481657060501132831344,0,0.0000092728426741793918383436546750676662579292317987822834481573524711574372608508608,2,2,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,47105,Ag-105,0,gs,0.0001510489695593523353153640972,0.0001510489695593523353153640972,0,0.0000017361982041649495615534901625407466545036793151803521956967457116090569937418477,1,1,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,52115,Te-115,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,53124,I-124,0,gs,0.0006222732053036714728028873459,0.0006222732053036714728028873459,0,0.0000071525785624355360918935272816676509606982400339822754690682843637697138812288551,1,1,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,53126,I-126,0,gs,0.0007498145898574733280813928634,0.0007498145898574733280813928634,0,0.0000086185741495951807414953280757883437663485251766681699825088290033749438138036307,2,2,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,53128,I-128,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,54127,Xe-127,0,gs,0.000168827207040967266297130907,0.000168827207040967266297130907,0,0.0000019405461323821580338785263820050591344971094733463446176795272460713772994053866,1,1,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55124,Cs-124,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55130,Cs-130,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55131,Cs-131,0,gs,0.0004465174741091443476160329393,0.0004465174741091443476160329393,0,0.00000513239407682252478835894524303989902577527841765732816330353435066656105297969,1,1,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,55132,Cs-132,0,gs,0.001626496355116483968349933944,0.001626496355116483968349933944,0,0.000018695394341796288940994781312416423970720508081707016913144958632545181670992781,3,3,PASS
p,CsI_Side_Segment_04_below_side_port,CsI_Side_Segment_04_below_side_port,56131,Ba-131,0,gs,0.0004033679240828530250566415673,0.0004033679240828530250566415673,0,0.000004636421337089695919171827338683260502901607619396105337666967944716294444217778,1,1,PASS
p,CsI_Side_Segment_04_rectcut_window_band,Window,51116,Sb-116,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_04_rectcut_window_band,Window,53126,I-126,0,gs,0.0003749072949287366640406964317,0.0003749072949287366640406964317,0,0.0000043092870747975903707476640378941718831742625883340849912544145016874719069018154,1,1,PASS
p,CsI_Side_Segment_04_rectcut_window_band,Window,55129,Cs-129,0,gs,0.0006782625780386312791732061468,0.0006782625780386312791732061468,0,0.0000077961357391467786334710593537086127780262004066615830666367991022104988621602812,1,1,PASS
p,CsI_Side_Segment_04_rectcut_window_band,Window,55132,Cs-132,0,gs,0.0005421654517054946561166446479,0.0005421654517054946561166446479,0,0.0000062317981139320963136649271029893806163031776405640420241266945017108180765385793,1,1,PASS
p,CsI_Side_Segment_04_rectcut_window_band,Window,56131,Ba-131,0,gs,0.0004033679240828530250566415673,0.0004033679240828530250566415673,0,0.000004636421337089695919171827338683260502901607619396105337666967944716294444217778,1,1,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,49110,In-110,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,51112,Sb-112,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,52121,Te-121,0,gs,0.000282505456956634238987719009,0.000282505456956634238987719009,0,0.0000032471950551253394226609296870194375837820024239700714381028842060927341374112771,1,1,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,52127,Te-127,0,gs,0.0006785452803426329999640371001,0.0006785452803426329999640371001,0,0.0000077993851968157249838126617898132399817936475832927336099293824666896226165787485,1,1,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53122,I-122,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53124,I-124,0,gs,0.001244546410607342945605774692,0.001244546410607342945605774692,0,0.000014305157124871072183787054565634156669270463507974478165313152145814579390042405,2,2,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53125,I-125,0,gs,0.0002179405603426680264714084768,0.0002179405603426680264714084768,0,0.0000025050684594902938997244758133736278210467907210377960235497380567423821015836727,2,2,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53126,I-126,0,gs,0.001874536474643683320203482159,0.001874536474643683320203482159,0,0.000021546435373987951853738320195217996285556271541695243024213531054125238603470815,5,5,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,53128,I-128,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,54123,Xe-123,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,54125,Xe-125,0,gs,0.002035635073983474097551740774,0.002035635073983474097551740774,0,0.000023398146773828584866366498815902876494942959351719249136458297250264852563712191,3,3,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55126,Cs-126,0,gs,0.0006785452803443753006803773526,0.0006785452803443753006803773526,0,0.0000077993851968357514651825769493152521408208457518525307330057626957627088853348567,1,1,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55129,Cs-129,0,gs,0.001356525156077262558346412293,0.001356525156077262558346412293,0,0.000015592271478293557266942118700520661312430450493293384451743847949595542841566477,2,2,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55130,Cs-130,0,gs,0.001357090560688750601360754705,0.001357090560688750601360754705,0,0.000015598770393671502930365153896331649533767708063695134238834941973250266143085018,2,2,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55131,Cs-131,0,gs,0.001786069896436577390464131757,0.001786069896436577390464131757,0,0.000020529576307290099153435780969860741355227130230619385426037553984391092584334065,4,4,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55132,Cs-132,0,gs,0.001084330903410989312233289296,0.001084330903410989312233289296,0,0.000012463596227864192627329854208277615980480338721138011275429972421696787780661854,2,2,PASS
p,CsI_Side_Segment_05,CsI_Side_Segment_05,55134,Cs-134,0,gs,0.000009289564185104075953644500628,0.000009289564185104075953644500628,0,0.0000001067767936630330847888724444657338174532538593887291661055863588178351560275074,1,1,PASS
