analysis_case_id,source_case_id,source_class,model_id,selection_id,flux_ph_cm2_s,duration_s,final_rate_day15_cps,background_final_cps_day15,response_cps_per_ph_cm2_s,handling,claim_level,total_source_counts,total_background_counts,final_counting_Z,final_template_proxy_Z,T3_day_counting,T5_day_counting,T3_day_extrapolated_constant_profile,T5_day_extrapolated_constant_profile
C_transient_w2_510p58_511p42_F0.0001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0001,259200.0,0.0011811656293957314,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,320.2427591111001,15856.523714323233,2.54316962693709,2.54316962693709,,,27.830553821716563,77.30709394921266
C_transient_w2_510p58_511p42_F0.0003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,3600.0,0.0035434968881871936,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,12.74627644509495,222.37619607698983,0.854750148369312,0.854750148369312,,,246.37358068171113,684.3710574491975
C_transient_w2_510p58_511p42_F0.0003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,21600.0,0.0035434968881871936,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,77.74003814786656,1329.0180402599417,2.1324522310100447,2.1324522310100447,,,39.58347176862078,109.95408824616882
C_transient_w2_510p58_511p42_F0.0003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,86400.0,0.0035434968881871936,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,322.824000731516,5255.654975641775,4.452996891574662,4.452996891574662,0.48802678947416567,,,25.215362753636924
C_transient_w2_510p58_511p42_F0.0003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.0003,259200.0,0.0035434968881871936,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,960.7282773333003,15856.523714323233,7.62950888081127,7.62950888081127,0.48802678947416567,1.242912416429085,,
C_transient_w2_510p58_511p42_F0.001_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.001,3600.0,0.011811656293957314,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,42.487588150316505,222.37619607698983,2.8491671612310405,2.8491671612310405,,,22.173622261353994,61.59339517042775
C_transient_w2_510p58_511p42_F0.001_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.001,21600.0,0.011811656293957314,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,259.13346049288856,1329.0180402599417,7.108174103366817,7.108174103366817,0.125,0.1324884463216104,,
C_transient_w2_510p58_511p42_F0.001_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.001,86400.0,0.011811656293957314,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,1076.080002438387,5255.654975641775,14.843322971915544,14.843322971915544,0.125,0.12925622564569614,,
C_transient_w2_510p58_511p42_F0.001_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.001,259200.0,0.011811656293957314,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,3202.427591111001,15856.523714323233,25.431696269370903,25.431696269370903,0.125,0.12925622564569614,,
C_transient_w2_510p58_511p42_F0.003_T3600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.003,3600.0,0.03543496888187194,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,127.46276445094952,222.37619607698983,8.547501483693122,8.547501483693122,0.125,0.125,,
C_transient_w2_510p58_511p42_F0.003_T21600s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.003,21600.0,0.03543496888187194,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,777.4003814786656,1329.0180402599417,21.32452231010045,21.32452231010045,0.125,0.125,,
C_transient_w2_510p58_511p42_F0.003_T86400s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.003,86400.0,0.03543496888187194,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,3228.240007315161,5255.654975641775,44.529968915746636,44.529968915746636,0.125,0.125,,
C_transient_w2_510p58_511p42_F0.003_T259200s,C_V404_TRANSIENT_BENCHMARK,point_transient,mono_511_transient,w2_510p58_511p42,0.003,259200.0,0.03543496888187194,0.06246506611510684,11.811656293957313,focused_EventList_detector_response_linear_flux_scaling_with_duration_gate,V3P5_L1_COUNTING_TIME_DEP_WITH_ANALYTIC_ACCIDENTAL_FULLSTAT_V2_EXACTPOS,9607.282773333007,15856.523714323233,76.29508880811272,76.29508880811272,0.125,0.125,,
